timestamp,THROTTLE,BRAKE,ECU_MODE_ID,TORQUE_GAIN,TORQUE_REF_LEFT_MOTOR,TORQUE_REF_RIGHT_MOTOR,LEFT_MOTOR_SPEED,RIGHT_MOTOR_SPEED,REAR_LEFT_WHEEL_SPEED,REAR_RIGHT_WHEEL_SPEED,ACCEL_LONGITUDINAL,ACCEL_LATERAL,ACCEL_NORMAL,VEL_ANGULAR_YAW,VEL_ANGULAR_PITCH,VEL_ANGULAR_ROLL,STACK_1_CELL_1,STACK_1_CELL_2,STACK_1_CELL_3,STACK_1_CELL_4,STACK_2_CELL_1,STACK_2_CELL_2,STACK_2_CELL_3,STACK_2_CELL_4,STACK_3_CELL_1,STACK_3_CELL_2,STACK_3_CELL_3,STACK_3_CELL_4,STACK_4_CELL_1,STACK_4_CELL_2,STACK_4_CELL_3,STACK_4_CELL_4,STACK_5_CELL_1,STACK_5_CELL_2,STACK_5_CELL_3,STACK_5_CELL_4,STACK_6_CELL_1,STACK_6_CELL_2,STACK_6_CELL_3,STACK_6_CELL_4,MAX_VOLTAGE,MIN_VOLTAGE,TOTAL_VOLTAGE,SHUNT_CURRENT,BMS_MODE_ID,BMS_ERROR_ID,AIR_P,AIR_N,t,LEFT_MOTOR_RPM,RIGHT_MOTOR_RPM
1765221195059,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036966,0.001952,0.993202,-0.7000000000000001,0.35000000000000003,0.0,3.3,3.31,3.3,3.28,3.28,3.29,3.29,3.31,3.31,3.31,3.31,3.3,3.28,3.3,3.29,3.3,3.31,3.3,3.3,3.3,3.31,3.31,3.31,3.3,3.31,3.28,79.2,0.0,1.0,0.0,1.0,1.0,2690033,0.0,0.0
1765221195075,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036966,0.001952,0.993202,-0.9800000000000001,0.42000000000000004,-0.07,3.3,3.31,3.3,3.28,3.28,3.29,3.29,3.31,3.31,3.31,3.31,3.3,3.28,3.3,3.29,3.3,3.31,3.3,3.3,3.3,3.31,3.31,3.31,3.3,3.31,3.28,79.2,0.0,1.0,0.0,1.0,1.0,2690049,0.0,0.0
1765221195142,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036966,0.001952,0.993202,-0.9800000000000001,0.42000000000000004,-0.07,3.3,3.31,3.3,3.28,3.28,3.29,3.29,3.31,3.31,3.31,3.31,3.3,3.28,3.3,3.29,3.3,3.31,3.3,3.3,3.3,3.31,3.31,3.31,3.3,3.31,3.28,79.2,0.0,1.0,0.0,1.0,1.0,2690116,0.0,0.0
1765221195192,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011346,0.014884,0.993568,-0.9800000000000001,0.42000000000000004,-0.07,3.3,3.31,3.3,3.28,3.28,3.29,3.29,3.31,3.31,3.31,3.31,3.3,3.28,3.3,3.29,3.3,3.31,3.3,3.3,3.3,3.31,3.31,3.31,3.3,3.31,3.28,79.2,0.0,1.0,0.0,1.0,1.0,2690166,0.0,0.0
1765221195209,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011346,0.014884,0.993568,-1.33,0.42000000000000004,0.0,3.3,3.31,3.3,3.28,3.28,3.29,3.29,3.31,3.31,3.31,3.31,3.3,3.28,3.3,3.29,3.3,3.31,3.3,3.3,3.3,3.31,3.31,3.31,3.3,3.31,3.28,79.2,0.0,1.0,0.0,1.0,1.0,2690183,0.0,0.0
1765221195259,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011346,0.014884,0.993568,-1.33,0.42000000000000004,0.0,3.3,3.31,3.3,3.28,3.28,3.29,3.29,3.31,3.31,3.31,3.31,3.3,3.28,3.3,3.29,3.3,3.31,3.3,3.3,3.3,3.31,3.31,3.31,3.3,3.31,3.28,79.2,0.0,1.0,0.0,1.0,1.0,2690233,0.0,0.0
1765221195276,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011346,0.014884,0.993568,-1.33,0.42000000000000004,0.0,3.3,3.31,3.3,3.28,3.28,3.29,3.29,3.31,3.31,3.31,3.31,3.3,3.28,3.3,3.29,3.3,3.31,3.3,3.3,3.3,3.31,3.31,3.31,3.3,3.31,3.28,79.2,0.0,1.0,0.0,1.0,1.0,2690250,0.0,0.0
1765221195293,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011346,0.014884,0.993568,-1.33,0.42000000000000004,0.0,3.3,3.31,3.3,3.28,3.28,3.29,3.29,3.31,3.31,3.31,3.31,3.3,3.28,3.3,3.29,3.3,3.31,3.3,3.3,3.3,3.31,3.31,3.31,3.3,3.31,3.28,79.2,0.0,1.0,0.0,1.0,1.0,2690267,0.0,0.0
1765221195327,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011346,0.014884,0.993568,-1.33,0.42000000000000004,0.0,3.3,3.31,3.3,3.28,3.28,3.29,3.29,3.31,3.31,3.31,3.31,3.3,3.28,3.3,3.29,3.3,3.31,3.3,3.3,3.3,3.31,3.31,3.31,3.3,3.31,3.28,79.2,0.0,1.0,0.0,1.0,1.0,2690301,0.0,0.0
1765221195360,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011467999999999999,0.00488,0.991128,-1.33,0.42000000000000004,0.0,3.3,3.31,3.3,3.28,3.28,3.29,3.29,3.31,3.31,3.31,3.31,3.3,3.28,3.3,3.29,3.3,3.31,3.3,3.3,3.3,3.31,3.31,3.31,3.3,3.31,3.28,79.2,0.0,1.0,0.0,1.0,1.0,2690334,0.0,0.0
