index,date,INVERSOR_STATE,FAILURE,ALARM,1,2,3,4,5
0,1765223565711,1,0,0,0,0,0,0,0
1,1765223565862,1,0,0,0,0,0,0,0
2,1765223566143,1,0,0,0,0,0,0,0
3,1765223566594,0,0,0,0,0,0,0,0
4,1765223566927,0,0,0,0,0,0,0,0
5,1765223567062,0,0,0,0,0,0,0,0
6,1765223567359,0,0,0,0,0,0,0,0
7,1765223567777,0,0,0,0,0,0,0,0
8,1765223568060,0,0,0,0,0,0,0,0
9,1765223568494,1,0,0,0,0,0,0,0
10,1765223568778,1,0,0,0,0,0,0,0
11,1765223568877,1,0,0,0,0,0,0,0
12,1765223569194,1,0,0,0,0,0,0,0
13,1765223569476,1,0,0,0,0,0,0,0
14,1765223569576,1,0,0,0,0,0,0,0
15,1765223569845,1,0,0,0,0,0,0,0
16,1765223570277,1,0,0,0,0,0,0,0
17,1765223570560,1,0,0,0,0,0,0,0
18,1765223570993,1,0,0,0,0,0,0,0
19,1765223571261,1,0,0,0,0,0,0,0
20,1765223571694,1,0,0,0,0,0,0,0
21,1765223571993,1,0,0,0,0,0,0,0
22,1765223572095,1,0,0,0,0,0,0,0
23,1765223572394,1,0,0,0,0,0,0,0
24,1765223572694,1,0,0,0,0,0,0,0
25,1765223572810,1,0,0,0,0,0,0,0
26,1765223573094,1,0,0,0,0,0,0,0
27,1765223573544,1,0,0,0,0,0,0,0
28,1765223573810,1,0,0,0,0,0,0,0
29,1765223574245,1,0,0,0,0,0,0,0
30,1765223574509,1,0,0,0,0,0,0,0
31,1765223574627,1,0,0,0,0,0,0,0
32,1765223574960,1,0,0,0,0,0,0,0
33,1765223575360,1,0,0,0,0,0,0,0
34,1765223575627,1,0,0,0,0,0,0,0
35,1765223576060,1,0,0,0,0,0,0,0
36,1765223576343,1,0,0,0,0,0,0,0
37,1765223576793,1,0,0,0,0,0,0,0
38,1765223577077,1,0,0,0,0,0,0,0
39,1765223577177,1,0,0,0,0,0,0,0
40,1765223577513,1,0,0,0,0,0,0,0
41,1765223577911,1,0,0,0,0,0,0,0
42,1765223578227,1,0,0,0,0,0,0,0
43,1765223578609,1,0,0,0,0,0,0,0
44,1765223578876,1,0,0,0,0,0,0,0
45,1765223579308,1,0,0,0,0,0,0,0
46,1765223579594,1,0,0,0,0,0,0,0
47,1765223579727,1,0,0,0,0,0,0,0
48,1765223580043,1,0,0,0,0,0,0,0
49,1765223580445,1,0,0,0,0,0,0,0
50,1765223580761,1,0,0,0,0,0,0,0
51,1765223580879,1,0,0,0,0,0,0,0
52,1765223581176,1,0,0,0,0,0,0,0
53,1765223581494,1,0,0,0,0,0,0,0
54,1765223581611,1,0,0,0,0,0,0,0
55,1765223581892,1,0,0,0,0,0,0,0
56,1765223582294,1,0,0,0,0,0,0,0
57,1765223582595,1,0,0,0,0,0,0,0
58,1765223582979,1,0,0,0,0,0,0,0
59,1765223583327,1,0,0,0,0,0,0,0
60,1765223583443,1,0,0,0,0,0,0,0
61,1765223583727,1,0,0,0,0,0,0,0
62,1765223584027,1,0,0,0,0,0,0,0
63,1765223584144,1,0,0,0,0,0,0,0
64,1765223584429,1,0,0,0,0,0,0,0
65,1765223584877,1,0,0,0,0,0,0,0
66,1765223585160,1,0,0,0,0,0,0,0
67,1765223585558,1,0,0,0,0,0,0,0
68,1765223585876,1,0,0,0,0,0,0,0
69,1765223585976,1,0,0,0,0,0,0,0
70,1765223586260,1,0,0,0,0,0,0,0
71,1765223586727,1,0,0,0,0,0,0,0
72,1765223586993,1,0,0,0,0,0,0,0
73,1765223587443,1,0,0,0,0,0,0,0
74,1765223587710,1,0,0,0,0,0,0,0
75,1765223587826,1,0,0,0,0,0,0,0
76,1765223588144,1,0,0,0,0,0,0,0
77,1765223588562,1,0,0,0,0,0,0,0
78,1765223588843,1,0,0,0,0,0,0,0
79,1765223589244,1,0,0,0,0,0,0,0
80,1765223589527,1,0,0,0,0,0,0,0
81,1765223589993,1,0,0,0,0,0,0,0
82,1765223590278,1,0,0,0,0,0,0,0
83,1765223590378,1,0,0,0,0,0,0,0
84,1765223590693,1,0,0,0,0,0,0,0
85,1765223591110,1,0,0,0,0,0,0,0
86,1765223591427,1,0,0,0,0,0,0,0
87,1765223591827,1,0,0,0,0,0,0,0
88,1765223592110,1,0,0,0,0,0,0,0
89,1765223592227,1,0,0,0,0,0,0,0
90,1765223592526,1,0,0,0,0,0,0,0
91,1765223592810,1,0,0,0,0,0,0,0
92,1765223592943,1,0,0,0,0,0,0,0
