index,date,SLAVE_5,SLAVE_6,OVERVOLTAGE,UNDERVOLTAGE,1,2,3,4
0,1765895463131,0,0,0,0,0,0,0,0
1,1765895463347,0,0,0,0,0,0,0,0
2,1765895463464,0,0,0,0,0,0,0,0
3,1765895463547,0,0,0,0,0,0,0,0
4,1765895463647,0,0,0,0,0,0,0,0
5,1765895463814,0,0,0,0,0,0,0,0
6,1765895463947,0,0,0,0,0,0,0,0
7,1765895464033,0,0,0,0,0,0,0,0
8,1765895464132,0,0,0,0,0,0,0,0
9,1765895464148,0,0,0,0,0,0,0,0
10,1765895464298,0,0,0,0,0,0,0,0
11,1765895464331,0,0,0,0,0,0,0,0
12,1765895464464,0,0,0,0,0,0,0,0
13,1765895464565,0,0,0,0,0,0,0,0
14,1765895464664,0,0,0,0,0,0,0,0
15,1765895464797,0,0,0,0,0,0,0,0
16,1765895464965,0,0,0,0,0,0,0,0
17,1765895465064,0,0,0,0,0,0,0,0
18,1765895465165,0,0,0,0,0,0,0,0
19,1765895465331,0,0,0,0,0,0,0,0
20,1765895465465,0,0,0,0,0,0,0,0
21,1765895465615,0,0,0,0,0,0,0,0
22,1765895465682,0,0,0,0,0,0,0,0
23,1765895465781,0,0,0,0,0,0,0,0
24,1765895465914,0,0,0,0,0,0,0,0
25,1765895465981,0,0,0,0,0,0,0,0
26,1765895466131,0,0,0,0,0,0,0,0
27,1765895466214,0,0,0,0,0,0,0,0
28,1765895466315,0,0,0,0,0,0,0,0
29,1765895466364,0,0,0,0,0,0,0,0
30,1765895466481,0,0,0,0,0,0,0,0
31,1765895466631,0,0,0,0,0,0,0,0
32,1765895466781,0,0,0,0,0,0,0,0
33,1765895466865,0,0,0,0,0,0,0,0
34,1765895466980,0,0,0,0,0,0,0,0
35,1765895467199,0,0,0,0,0,0,0,0
36,1765895467282,0,0,0,0,0,0,0,0
37,1765895467364,0,0,0,0,0,0,0,0
38,1765895467498,0,0,0,0,0,0,0,0
39,1765895467698,0,0,0,0,0,0,0,0
40,1765895467899,0,0,0,0,0,0,0,0
41,1765895468015,0,0,0,0,0,0,0,0
42,1765895468165,0,0,0,0,0,0,0,0
43,1765895468198,0,0,0,0,0,0,0,0
44,1765895468315,0,0,0,0,0,0,0,0
45,1765895468432,0,0,0,0,0,0,0,0
46,1765895468531,0,0,0,0,0,0,0,0
47,1765895468682,0,0,0,0,0,0,0,0
48,1765895468731,0,0,0,0,0,0,0,0
49,1765895468848,0,0,0,0,0,0,0,0
50,1765895468931,0,0,0,0,0,0,0,0
51,1765895469015,0,0,0,0,0,0,0,0
52,1765895469164,0,0,0,0,0,0,0,0
53,1765895469264,0,0,0,0,0,0,0,0
54,1765895469314,0,0,0,0,0,0,0,0
55,1765895469464,0,0,0,0,0,0,0,0
56,1765895469531,0,0,0,0,0,0,0,0
57,1765895469631,0,0,0,0,0,0,0,0
58,1765895469648,0,0,0,0,0,0,0,0
59,1765895469765,0,0,0,0,0,0,0,0
60,1765895469947,0,0,0,0,0,0,0,0
61,1765895470098,0,0,0,0,0,0,0,0
62,1765895470248,0,0,0,0,0,0,0,0
63,1765895470365,0,0,0,0,0,0,0,0
64,1765895470431,0,0,0,0,0,0,0,0
65,1765895470565,0,0,0,0,0,0,0,0
66,1765895470581,0,0,0,0,0,0,0,0
67,1765895470715,0,0,0,0,0,0,0,0
68,1765895470849,0,0,0,0,0,0,0,0
69,1765895470931,0,0,0,0,0,0,0,0
70,1765895471015,0,0,0,0,0,0,0,0
71,1765895471198,0,0,0,0,0,0,0,0
72,1765895471415,0,0,0,0,0,0,0,0
73,1765895471648,0,0,0,0,0,0,0,0
74,1765895471781,0,0,0,0,0,0,0,0
75,1765895471915,0,0,0,0,0,0,0,0
76,1765895472032,0,0,0,0,0,0,0,0
77,1765895472132,0,0,0,0,0,0,0,0
78,1765895472248,0,0,0,0,0,0,0,0
79,1765895472400,0,0,0,0,0,0,0,0
80,1765895472465,0,0,0,0,0,0,0,0
81,1765895472548,0,0,0,0,0,0,0,0
82,1765895472715,0,0,0,0,0,0,0,0
83,1765895472914,0,0,0,0,0,0,0,0
84,1765895518547,0,0,0,0,0,0,0,0
85,1765895518647,0,0,0,0,0,0,0,0
86,1765895518748,0,0,0,0,0,0,0,0
87,1765895519046,0,0,0,0,0,0,0,0
88,1765895519146,0,0,0,0,0,0,0,0
89,1765895519246,0,0,0,0,0,0,0,0
90,1765895519364,0,0,0,0,0,0,0,0
91,1765895519581,0,0,0,0,0,0,0,0
92,1765895519629,0,0,0,0,0,0,0,0
93,1765895519731,0,0,0,0,0,0,0,0
94,1765895519980,0,0,0,0,0,0,0,0
95,1765895519980,0,0,0,0,0,0,0,0
96,1765895520147,0,0,0,0,0,0,0,0
97,1765895520231,0,0,0,0,0,0,0,0
98,1765895520314,0,0,0,0,0,0,0,0
99,1765895520530,0,0,0,0,0,0,0,0
100,1765895520730,0,0,0,0,0,0,0,0
101,1765895520796,0,0,0,0,0,0,0,0
102,1765895520930,0,0,0,0,0,0,0,0
103,1765895521046,0,0,0,0,0,0,0,0
104,1765895521280,0,0,0,0,0,0,0,0
105,1765895521530,0,0,0,0,0,0,0,0
106,1765895521630,0,0,0,0,0,0,0,0
107,1765895521697,0,0,0,0,0,0,0,0
108,1765895521896,0,0,0,0,0,0,0,0
109,1765895522029,0,0,0,0,0,0,0,0
110,1765895522113,0,0,0,0,0,0,0,0
111,1765895522330,0,0,0,0,0,0,0,0
112,1765895522497,0,0,0,0,0,0,0,0
113,1765895522630,0,0,0,0,0,0,0,0
114,1765895522730,0,0,0,0,0,0,0,0
115,1765895522832,0,0,0,0,0,0,0,0
116,1765895522997,0,0,0,0,0,0,0,0
117,1765895523148,0,0,0,0,0,0,0,0
118,1765895523247,0,0,0,0,0,0,0,0
119,1765895523631,0,0,0,0,0,0,0,0
120,1765895523764,0,0,0,0,0,0,0,0
121,1765895523864,0,0,0,0,0,0,0,0
122,1765895523964,0,0,0,0,0,0,0,0
123,1765895524264,0,0,0,0,0,0,0,0
124,1765895524348,0,0,0,0,0,0,0,0
125,1765895524463,0,0,0,0,0,0,0,0
126,1765895524680,0,0,0,0,0,0,0,0
127,1765895524797,0,0,0,0,0,0,0,0
128,1765895524897,0,0,0,0,0,0,0,0
129,1765895525014,0,0,0,0,0,0,0,0
130,1765895525181,0,0,0,0,0,0,0,0
131,1765895525314,0,0,0,0,0,0,0,0
132,1765895525414,0,0,0,0,0,0,0,0
133,1765895525497,0,0,0,0,0,0,0,0
134,1765895525797,0,0,0,0,0,0,0,0
135,1765895525964,0,0,0,0,0,0,0,0
136,1765895526064,0,0,0,0,0,0,0,0
137,1765895526163,0,0,0,0,0,0,0,0
138,1765895526330,0,0,0,0,0,0,0,0
139,1765895526448,0,0,0,0,0,0,0,0
140,1765895526548,0,0,0,0,0,0,0,0
141,1765895526681,0,0,0,0,0,0,0,0
142,1765895526814,0,0,0,0,0,0,0,0
143,1765895526830,0,0,0,0,0,0,0,0
144,1765895527047,0,0,0,0,0,0,0,0
145,1765895527148,0,0,0,0,0,0,0,0
146,1765895527298,0,0,0,0,0,0,0,0
147,1765895527599,0,0,0,0,0,0,0,0
148,1765895527698,0,0,0,0,0,0,0,0
149,1765895527814,0,0,0,0,0,0,0,0
150,1765895527999,0,0,0,0,0,0,0,0
151,1765895528131,0,0,0,0,0,0,0,0
152,1765895528214,0,0,0,0,0,0,0,0
153,1765895528331,0,0,0,0,0,0,0,0
154,1765895528514,0,0,0,0,0,0,0,0
155,1765895528664,0,0,0,0,0,0,0,0
156,1765895528764,0,0,0,0,0,0,0,0
157,1765895528864,0,0,0,0,0,0,0,0
158,1765895529081,0,0,0,0,0,0,0,0
159,1765895529214,0,0,0,0,0,0,0,0
160,1765895529297,0,0,0,0,0,0,0,0
161,1765895529381,0,0,0,0,0,0,0,0
162,1765895529548,0,0,0,0,0,0,0,0
163,1765895529581,0,0,0,0,0,0,0,0
164,1765895529714,0,0,0,0,0,0,0,0
165,1765895529814,0,0,0,0,0,0,0,0
166,1765895529898,0,0,0,0,0,0,0,0
167,1765895530064,0,0,0,0,0,0,0,0
168,1765895530214,0,0,0,0,0,0,0,0
169,1765895530364,0,0,0,0,0,0,0,0
170,1765895530581,0,0,0,0,0,0,0,0
171,1765895530748,0,0,0,0,0,0,0,0
172,1765895530862,0,0,0,0,0,0,0,0
173,1765895530947,0,0,0,0,0,0,0,0
174,1765895531097,0,0,0,0,0,0,0,0
175,1765895531231,0,0,0,0,0,0,0,0
176,1765895531414,0,0,0,0,0,0,0,0
177,1765895531514,0,0,0,0,0,0,0,0
178,1765895531615,0,0,0,0,0,0,0,0
179,1765895531730,0,0,0,0,0,0,0,0
180,1765895531897,0,0,0,0,0,0,0,0
181,1765895531997,0,8,0,0,0,0,0,0
182,1765895532080,0,0,0,0,0,0,0,0
183,1765895532198,0,0,0,0,0,0,0,0
184,1765895532414,0,0,0,0,0,0,0,0
185,1765895532579,0,0,0,0,0,0,0,0
186,1765895532814,0,0,0,0,0,0,0,0
187,1765895533080,0,0,0,0,0,0,0,0
188,1765895533180,0,0,0,0,0,0,0,0
189,1765895533314,0,0,0,0,0,0,0,0
190,1765895533664,0,0,0,0,0,0,0,0
191,1765895533763,0,0,0,0,0,0,0,0
192,1765895533830,0,0,0,0,0,0,0,0
193,1765895533931,0,0,0,0,0,0,0,0
194,1765895534097,0,0,0,0,0,0,0,0
195,1765895534181,0,0,0,0,0,0,0,0
196,1765895534264,0,0,0,0,0,0,0,0
197,1765895534414,0,0,0,0,0,0,0,0
198,1765895534497,0,0,0,0,0,0,0,0
199,1765895534631,0,0,0,0,0,0,0,0
200,1765895534763,0,0,0,0,0,0,0,0
201,1765895535013,0,0,0,0,0,0,0,0
202,1765895535198,0,0,0,0,0,0,0,0
203,1765895535280,0,0,0,0,0,0,0,0
204,1765895535414,0,0,0,0,0,0,0,0
205,1765895535480,0,0,0,0,0,0,0,0
206,1765895535580,0,0,0,0,0,0,0,0
207,1765895535848,0,0,0,0,0,0,0,0
208,1765895535964,0,0,0,0,0,0,0,0
209,1765895536080,0,0,0,0,0,0,0,0
210,1765895536314,0,0,0,0,0,0,0,0
211,1765895536480,0,0,0,0,0,0,0,0
212,1765895536597,0,0,0,0,0,0,0,0
213,1765895536697,0,0,0,0,0,0,0,0
214,1765895536848,0,0,0,0,0,0,0,0
215,1765895537148,0,0,0,0,0,0,0,0
216,1765895537247,0,0,0,0,0,0,0,0
217,1765895537364,0,0,0,0,0,0,0,0
218,1765895537530,0,0,0,0,0,0,0,0
219,1765895537664,0,0,0,0,0,0,0,0
220,1765895537763,0,0,0,0,0,0,0,0
221,1765895537997,0,0,0,0,0,0,0,0
222,1765895538181,0,0,0,0,0,0,0,0
223,1765895538280,0,0,0,0,0,0,0,0
224,1765895538380,0,0,0,0,0,0,0,0
225,1765895538864,0,0,0,0,0,0,0,0
226,1765895539014,0,0,0,0,0,0,0,0
227,1765895539181,0,0,0,0,0,0,0,0
228,1765895539330,0,0,0,0,0,0,0,0
229,1765895539414,0,0,0,0,0,0,0,0
230,1765895539514,0,0,0,0,0,0,0,0
231,1765895539664,0,0,0,0,0,0,0,0
232,1765895539747,0,0,0,0,0,0,0,0
233,1765895539864,0,0,0,0,0,0,0,0
234,1765895539963,0,0,0,0,0,0,0,0
235,1765895540080,0,0,0,0,0,0,0,0
236,1765895540248,0,0,0,0,0,0,0,0
237,1765895540381,0,0,0,0,0,0,0,0
238,1765895540414,0,0,0,0,0,0,0,0
239,1765895540514,0,0,0,0,0,0,0,0
240,1765895540580,0,0,0,0,0,0,0,0
241,1765895540731,0,0,0,0,0,0,0,0
242,1765895540797,0,0,0,0,0,0,0,0
243,1765895540914,0,0,0,0,0,0,0,0
244,1765895541030,0,0,0,0,0,0,0,0
245,1765895541264,0,0,0,0,0,0,0,0
246,1765895541430,0,0,0,0,0,0,0,0
247,1765895541547,0,0,0,0,0,0,0,0
248,1765895541674,0,0,0,0,0,0,0,0
249,1765895541748,0,0,0,0,0,0,0,0
250,1765895541931,0,0,0,0,0,0,0,0
251,1765895542081,0,0,0,0,0,0,0,0
252,1765895542181,0,0,0,0,0,0,0,0
253,1765895542281,0,0,0,0,0,0,0,0
254,1765895542415,0,0,0,0,0,0,0,0
255,1765895542448,0,0,0,0,0,0,0,0
256,1765895542580,0,0,0,0,0,0,0,0
257,1765895542613,2656,2312,16384,0,0,0,0,0
258,1765895542714,0,0,0,0,0,0,0,0
259,1765895542797,0,0,0,0,0,0,0,0
260,1765895542931,0,0,0,0,0,0,0,0
261,1765895542964,0,0,0,0,0,0,0,0
262,1765895543130,0,0,0,0,0,0,0,0
263,1765895543214,0,0,0,0,0,0,0,0
264,1765895543314,0,0,0,0,0,0,0,0
265,1765895543431,0,0,0,0,0,0,0,0
266,1765895543614,0,0,0,0,0,0,0,0
267,1765895543747,0,0,0,0,0,0,0,0
268,1765895543847,0,0,0,0,0,0,0,0
269,1765895543914,0,0,0,0,0,0,0,0
270,1765895544064,0,0,0,0,0,0,0,0
271,1765895544131,0,0,0,0,0,0,0,0
272,1765895544281,0,0,0,0,0,0,0,0
273,1765895544364,0,0,0,0,0,0,0,0
274,1765895544447,0,0,0,0,0,0,0,0
275,1765895544614,0,0,0,0,0,0,0,0
276,1765895544648,0,0,0,0,0,0,0,0
277,1765895544780,0,0,0,0,0,0,0,0
278,1765895544797,0,0,0,0,0,0,0,0
279,1765895544897,0,0,0,0,0,0,0,0
280,1765895545131,0,0,0,0,0,0,0,0
281,1765895545297,0,0,0,0,0,0,0,0
282,1765895545415,0,0,0,0,0,0,0,0
283,1765895545530,0,0,0,0,0,0,0,0
284,1765895545614,0,0,0,0,0,0,0,0
285,1765895545897,0,0,0,0,0,0,0,0
286,1765895545997,0,0,0,0,0,0,0,0
287,1765895546130,0,0,0,0,0,0,0,0
