index,date,REGEN_BRAKE_STATE,1,2,3,4,5,6,7
0,1765895463347,0,0,0,0,0,0,0,0
1,1765895463864,0,0,0,0,0,0,0,0
2,1765895464431,0,0,0,0,0,0,0,0
3,1765895464982,0,0,0,0,0,0,0,0
4,1765895465498,0,0,0,0,0,0,0,0
5,1765895466031,0,0,0,0,0,0,0,0
6,1765895466565,0,0,0,0,0,0,0,0
7,1765895467165,0,0,0,0,0,0,0,0
8,1765895467732,0,0,0,0,0,0,0,0
9,1765895468265,0,0,0,0,0,0,0,0
10,1765895468832,0,0,0,0,0,0,0,0
11,1765895469348,0,0,0,0,0,0,0,0
12,1765895469832,0,0,0,0,0,0,0,0
13,1765895471298,0,0,0,0,0,0,0,0
14,1765895471814,0,0,0,0,0,0,0,0
15,1765895472300,0,0,0,0,0,0,0,0
16,1765895472830,0,0,0,0,0,0,0,0
17,1765895519581,0,0,0,0,0,0,0,0
18,1765895520064,0,0,0,0,0,0,0,0
19,1765895520563,0,0,0,0,0,0,0,0
20,1765895521113,0,0,0,0,0,0,0,0
21,1765895523115,0,0,0,0,0,0,0,0
22,1765895524215,0,0,0,0,0,0,0,0
23,1765895524764,0,0,0,0,0,0,0,0
24,1765895525314,0,0,0,0,0,0,0,0
25,1765895525830,0,0,0,0,0,0,0,0
26,1765895526381,0,0,0,0,0,0,0,0
27,1765895526897,0,0,0,0,0,0,0,0
28,1765895527464,0,0,0,0,0,0,0,0
29,1765895528014,0,0,0,0,0,0,0,0
30,1765895528564,0,0,0,0,0,0,0,0
31,1765895530247,0,0,0,0,0,0,0,0
32,1765895530781,0,0,0,0,0,0,0,0
33,1765895531314,0,0,0,0,0,0,0,0
34,1765895531864,0,0,0,0,0,0,0,0
35,1765895532447,0,0,0,0,0,0,0,0
36,1765895532948,0,0,0,0,0,0,0,0
37,1765895533480,0,0,0,0,0,0,0,0
38,1765895533980,0,0,0,0,0,0,0,0
39,1765895534514,0,0,0,0,0,0,0,0
40,1765895535947,0,0,0,0,0,0,0,0
41,1765895536497,0,0,0,0,0,0,0,0
42,1765895537032,0,0,0,0,0,0,0,0
43,1765895537597,0,0,0,0,0,0,0,0
44,1765895538130,0,0,0,0,0,0,0,0
45,1765895538698,0,0,0,0,0,0,0,0
46,1765895539248,0,0,0,0,0,0,0,0
47,1765895539830,0,0,0,0,0,0,0,0
48,1765895541480,0,0,0,0,0,0,0,0
49,1765895542013,0,0,0,0,0,0,0,0
50,1765895542547,0,0,0,0,0,0,0,0
51,1765895543130,0,0,0,0,0,0,0,0
52,1765895543680,0,0,0,0,0,0,0,0
53,1765895544214,0,0,0,0,0,0,0,0
54,1765895545314,0,0,0,0,0,0,0,0
55,1765895545847,0,0,0,0,0,0,0,0
56,1765895546363,0,0,0,0,0,0,0,0
57,1765895547964,0,0,0,0,0,0,0,0
58,1765895548846,0,0,0,0,0,0,0,0
59,1765895549379,0,0,0,0,0,0,0,0
60,1765895549896,0,0,0,0,0,0,0,0
61,1765895550446,0,0,0,0,0,0,0,0
62,1765895550995,0,0,0,0,0,0,0,0
63,1765895551562,0,0,0,0,0,0,0,0
64,1765895552096,0,0,0,0,0,0,0,0
