index,date,INVERSOR_STATE,FAILURE,ALARM,1,2,3,4,5
0,1765895463164,0,0,0,0,0,0,0,0
1,1765895463680,0,0,0,0,0,0,0,0
2,1765895464215,0,0,0,0,0,0,0,0
3,1765895464765,0,0,0,0,0,0,0,0
4,1765895465331,0,0,0,0,0,0,0,0
5,1765895465831,0,0,0,0,0,0,0,0
6,1765895466447,0,0,0,0,0,0,0,0
7,1765895466997,0,0,0,0,0,0,0,0
8,1765895467531,0,0,0,0,0,0,0,0
9,1765895468064,0,0,0,0,0,0,0,0
10,1765895468614,0,0,0,0,0,0,0,0
11,1765895469131,0,0,0,0,0,0,0,0
12,1765895469681,0,0,0,0,0,0,0,0
13,1765895470215,0,0,0,0,0,0,0,0
14,1765895471098,0,0,0,0,0,0,0,0
15,1765895471648,0,0,0,0,0,0,0,0
16,1765895472166,0,0,0,0,0,0,0,0
17,1765895472665,0,0,0,0,0,0,0,0
18,1765895519398,1,0,0,0,0,0,0,0
19,1765895519948,1,0,0,0,0,0,0,0
20,1765895520431,1,0,0,0,0,0,0,0
21,1765895520946,1,0,0,0,0,0,0,0
22,1765895524014,1,0,0,0,0,0,0,0
23,1765895524531,1,0,0,0,0,0,0,0
24,1765895525114,1,0,0,0,0,0,0,0
25,1765895525647,1,0,0,0,0,0,0,0
26,1765895526214,1,0,0,0,0,0,0,0
27,1765895526765,1,0,0,0,0,0,0,0
28,1765895527315,1,0,0,0,0,0,0,0
29,1765895527847,1,0,0,0,0,0,0,0
30,1765895528381,1,0,0,0,0,0,0,0
31,1765895528947,1,0,0,0,0,0,0,0
32,1765895529497,1,0,0,0,0,0,0,0
33,1765895530064,1,0,0,0,0,0,0,0
34,1765895531197,1,0,0,0,0,0,0,0
35,1765895532230,1,0,0,0,0,0,0,0
36,1765895532730,1,0,0,0,0,0,0,0
37,1765895533264,1,0,0,0,0,0,0,0
38,1765895535248,1,0,0,0,0,0,0,0
39,1765895535780,1,0,0,0,0,0,0,0
40,1765895536297,1,0,0,0,0,0,0,0
41,1765895536880,1,0,0,0,0,0,0,0
42,1765895537430,1,0,0,0,0,0,0,0
43,1765895538513,1,0,0,0,0,0,0,0
44,1765895539047,1,0,0,0,0,0,0,0
45,1765895539580,1,0,0,0,0,0,0,0
46,1765895540181,1,0,0,0,0,0,0,0
47,1765895540747,1,0,0,0,0,0,0,0
48,1765895541831,1,0,0,0,0,0,0,0
49,1765895542964,1,0,0,0,0,0,0,0
50,1765895543481,1,0,0,0,0,0,0,0
51,1765895543997,1,0,0,0,0,0,0,0
52,1765895544581,1,0,0,0,0,0,0,0
53,1765895545148,1,0,0,0,0,0,0,0
54,1765895545680,1,0,0,0,0,0,0,0
55,1765895546263,1,0,0,0,0,0,0,0
56,1765895546729,1,0,0,0,0,0,0,0
57,1765895547263,1,0,0,0,0,0,0,0
58,1765895547764,1,0,0,0,0,0,0,0
59,1765895549229,1,0,0,0,0,0,0,0
60,1765895549730,1,0,0,0,0,0,0,0
61,1765895550230,1,0,0,0,0,0,0,0
62,1765895550779,1,0,0,0,0,0,0,0
63,1765895551929,1,0,0,0,0,0,0,0
64,1765895552479,1,0,0,0,0,0,0,0
65,1765895552996,1,0,0,0,0,0,0,0
66,1765895553562,1,0,0,0,0,0,0,0
67,1765895554095,1,0,0,0,0,0,0,0
68,1765895554646,1,0,0,0,0,0,0,0
69,1765895555179,1,0,0,0,0,0,0,0
70,1765895555762,1,0,0,0,0,0,0,0
71,1765895556879,1,0,0,0,0,0,0,0
72,1765895557446,1,0,0,0,0,0,0,0
73,1765895557980,1,0,0,0,0,0,0,0
74,1765895558529,1,0,0,0,0,0,0,0
75,1765895559112,1,0,0,0,0,0,0,0
76,1765895559629,1,0,0,0,0,0,0,0
77,1765895560196,1,0,0,0,0,0,0,0
78,1765895560729,1,0,0,0,0,0,0,0
79,1765895561729,1,0,0,0,0,0,0,0
80,1765895563196,1,0,0,0,0,0,0,0
81,1765895563769,1,0,0,0,0,0,0,0
82,1765895564213,1,0,0,0,0,0,0,0
83,1765895564729,1,0,0,0,0,0,0,0
84,1765895565262,1,0,0,0,0,0,0,0
85,1765895565796,1,0,0,0,0,0,0,0
86,1765895566379,1,0,0,0,0,0,0,0
87,1765895566962,1,0,0,0,0,0,0,0
88,1765895567512,1,0,0,0,0,0,0,0
89,1765895568063,1,0,0,0,0,0,0,0
90,1765895568612,1,0,0,0,0,0,0,0
91,1765895569129,1,0,0,0,0,0,0,0
92,1765895569663,1,0,0,0,0,0,0,0
93,1765895570312,1,0,0,0,0,0,0,0
94,1765895570779,1,0,0,0,0,0,0,0
95,1765895571379,1,0,0,0,0,0,0,0
96,1765895571913,1,0,0,0,0,0,0,0
97,1765895572495,1,0,0,0,0,0,0,0
98,1765895572979,1,0,0,0,0,0,0,0
99,1765895573512,1,0,0,0,0,0,0,0
100,1765895576029,1,0,0,0,0,0,0,0
101,1765895576512,1,0,0,0,0,0,0,0
102,1765895577045,1,0,0,0,0,0,0,0
103,1765895578129,1,0,0,0,0,0,0,0
104,1765895578662,1,0,0,0,0,0,0,0
105,1765895582531,1,0,0,0,0,0,0,0
106,1765895583113,1,0,0,0,0,0,0,0
107,1765895583664,1,0,0,0,0,0,0,0
108,1765895584213,1,0,0,0,0,0,0,0
109,1765895584764,1,0,0,0,0,0,0,0
110,1765895585314,1,0,0,0,0,0,0,0
111,1765895585912,1,0,0,0,0,0,0,0
