index,date,LOST_MESSAGE,BUS_OFF,CAN_STATE,1,2,3,4,5
0,1768830687606,0,0,0,0,0,0,0,0
1,1768830687905,0,0,0,0,0,0,0,0
2,1768830687972,0,0,0,0,0,0,0,0
3,1768830688355,0,0,0,0,0,0,0,0
4,1768830688740,0,0,0,0,0,0,0,0
5,1768830689173,0,0,0,0,0,0,0,0
6,1768830689456,0,0,0,0,0,0,0,0
7,1768830689923,0,0,0,0,0,0,0,0
8,1768830690372,0,0,0,0,0,0,0,0
9,1768830690839,0,0,0,0,0,0,0,0
10,1768830691190,0,0,0,0,0,0,0,0
11,1768830691639,0,0,0,0,0,0,0,0
12,1768830691989,0,0,0,0,0,0,0,0
13,1768830692073,0,0,0,0,0,0,0,0
14,1768830692439,0,0,0,0,0,0,0,0
15,1768830692871,0,0,0,0,0,0,0,0
16,1768830693288,0,0,0,0,0,0,0,0
17,1768830693688,0,0,0,0,0,0,0,0
18,1768830694056,0,0,0,0,0,0,0,0
19,1768830694438,0,0,0,0,0,0,0,0
20,1768830694822,0,0,0,0,0,0,0,0
21,1768830695223,0,0,0,0,0,0,0,0
22,1768830695590,0,0,0,0,0,0,0,0
23,1768830695972,0,0,0,0,0,0,0,0
24,1768830696438,0,0,0,0,0,0,0,0
25,1768830696906,0,0,0,0,0,0,0,0
26,1768830697290,0,0,0,0,0,0,0,0
27,1768830697655,0,0,0,0,0,0,0,0
28,1768830698072,0,0,0,0,0,0,0,0
29,1768830698474,0,0,0,0,0,0,0,0
30,1768830698872,0,0,0,0,0,0,0,0
31,1768830699239,0,0,0,0,0,0,0,0
32,1768830699355,0,0,0,0,0,0,0,0
33,1768830699706,0,0,0,0,0,0,0,0
34,1768830699723,0,0,0,0,0,0,0,0
35,1768830700172,0,0,0,0,0,0,0,0
36,1768830700556,0,0,0,0,0,0,0,0
37,1768830700623,0,0,0,0,0,0,0,0
38,1768830700989,0,0,0,0,0,0,0,0
39,1768830701356,0,0,0,0,0,0,0,0
40,1768830701822,0,0,0,0,0,0,0,0
41,1768830702205,0,0,0,0,0,0,0,0
42,1768830702773,0,0,0,0,0,0,0,0
43,1768830703139,0,0,0,0,0,0,0,0
44,1768830703256,0,0,0,0,0,0,0,0
45,1768830703622,0,0,0,0,0,0,0,0
46,1768830704039,0,0,0,0,0,0,0,0
47,1768830704140,0,0,0,0,0,0,0,0
48,1768830704489,0,0,0,0,0,0,0,0
49,1768830704557,0,0,0,0,0,0,0,0
50,1768830704938,0,0,0,0,0,0,0,0
51,1768830705355,0,0,0,0,0,0,0,0
52,1768830705840,0,0,0,0,0,0,0,0
53,1768830705873,0,0,0,0,0,0,0,0
54,1768830706257,0,0,0,0,0,0,0,0
55,1768830706640,0,0,0,0,0,0,0,0
56,1768830707123,0,0,0,0,0,0,0,0
57,1768830707606,0,0,0,0,0,0,0,0
58,1768830707956,0,0,0,0,0,0,0,0
59,1768830708373,0,0,0,0,0,0,0,0
60,1768830708756,0,0,0,0,0,0,0,0
61,1768830709221,0,0,0,0,0,0,0,0
62,1768830709622,0,0,0,0,0,0,0,0
63,1768830710107,0,0,0,0,0,0,0,0
64,1768830710490,0,0,0,0,0,0,0,0
65,1768830710939,0,0,0,0,0,0,0,0
66,1768830711340,0,0,0,0,0,0,0,0
67,1768830711823,0,0,0,0,0,0,0,0
68,1768830712089,0,0,0,0,0,0,0,0
69,1768830712540,0,0,0,0,0,0,0,0
70,1768830712923,0,0,0,0,0,0,0,0
71,1768830713372,0,0,0,0,0,0,0,0
72,1768830713723,0,0,0,0,0,0,0,0
73,1768830714155,0,0,0,0,0,0,0,0
74,1768830714639,0,0,0,0,0,0,0,0
75,1768830715123,0,0,0,0,0,0,0,0
76,1768830715556,0,0,0,0,0,0,0,0
77,1768830715939,0,0,0,0,0,0,0,0
78,1768830716371,0,0,0,0,0,0,0,0
79,1768830716723,0,0,0,0,0,0,0,0
80,1768830717124,0,0,0,0,0,0,0,0
81,1768830717506,0,0,0,0,0,0,0,0
82,1768830717940,0,0,0,0,0,0,0,0
83,1768830718273,0,0,0,0,0,0,0,0
84,1768830718690,0,0,0,0,0,0,0,0
85,1768830719156,0,0,0,0,0,0,0,0
86,1768830719623,0,0,0,0,0,0,0,0
87,1768830719971,0,0,0,0,0,0,0,0
88,1768830720305,0,0,0,0,0,0,0,0
89,1768830720688,0,0,0,0,0,0,0,0
90,1768830721105,0,0,0,0,0,0,0,0
91,1768830721438,0,0,0,0,0,0,0,0
92,1768830721822,0,0,0,0,0,0,0,0
93,1768830722272,0,0,0,0,0,0,0,0
94,1768830722738,0,0,0,0,0,0,0,0
95,1768830723088,0,0,0,0,0,0,0,0
96,1768830723538,0,0,0,0,0,0,0,0
97,1768830723989,0,0,0,0,0,0,0,0
98,1768830724405,0,0,0,0,0,0,0,0
99,1768830724788,0,0,0,0,0,0,0,0
100,1768830725205,0,0,0,0,0,0,0,0
101,1768830725590,0,0,0,0,0,0,0,0
102,1768830725955,0,0,0,0,0,0,0,0
103,1768830726322,0,0,0,0,0,0,0,0
104,1768830726788,0,0,0,0,0,0,0,0
105,1768830727172,0,0,0,0,0,0,0,0
106,1768830727621,0,0,0,0,0,0,0,0
107,1768830728005,0,0,0,0,0,0,0,0
108,1768830728471,0,0,0,0,0,0,0,0
109,1768830728855,0,0,0,0,0,0,0,0
110,1768830729205,0,0,0,0,0,0,0,0
111,1768830729572,0,0,0,0,0,0,0,0
112,1768830730023,0,0,0,0,0,0,0,0
113,1768830730389,0,0,0,0,0,0,0,0
114,1768830730839,0,0,0,0,0,0,0,0
115,1768830731107,0,0,0,0,0,0,0,0
116,1768830731206,0,0,0,0,0,0,0,0
117,1768830731589,0,0,0,0,0,0,0,0
118,1768830731689,0,0,0,0,0,0,0,0
119,1768830732055,0,0,0,0,0,0,0,0
120,1768830732055,0,0,0,0,0,0,0,0
121,1768830732438,0,0,0,0,0,0,0,0
122,1768830732539,0,0,0,0,0,0,0,0
123,1768830732888,0,0,0,0,0,0,0,0
124,1768830732989,0,0,0,0,0,0,0,0
125,1768830733437,0,0,0,0,0,0,0,0
126,1768830733790,0,0,0,0,0,0,0,0
127,1768830733871,0,0,0,0,0,0,0,0
128,1768830734188,0,0,0,0,0,0,0,0
129,1768830734573,0,0,0,0,0,0,0,0
130,1768830734971,0,0,0,0,0,0,0,0
131,1768830735423,0,0,0,0,0,0,0,0
132,1768830735823,0,0,0,0,0,0,0,0
133,1768830736288,0,0,0,0,0,0,0,0
134,1768830736724,0,0,0,0,0,0,0,0
135,1768830737088,0,0,0,0,0,0,0,0
136,1768830737456,0,0,0,0,0,0,0,0
137,1768830737922,0,0,0,0,0,0,0,0
138,1768830738288,0,0,0,0,0,0,0,0
139,1768830738405,0,0,0,0,0,0,0,0
140,1768830738888,0,0,0,0,0,0,0,0
141,1768830739372,0,0,0,0,0,0,0,0
142,1768830739755,0,0,0,0,0,0,0,0
143,1768830740238,0,0,0,0,0,0,0,0
144,1768830740606,0,0,0,0,0,0,0,0
145,1768830741005,0,0,0,0,0,0,0,0
146,1768830741388,0,0,0,0,0,0,0,0
147,1768830741405,0,0,0,0,0,0,0,0
148,1768830741889,0,0,0,0,0,0,0,0
149,1768830742271,0,0,0,0,0,0,0,0
150,1768830742321,0,0,0,0,0,0,0,0
151,1768830742789,0,0,0,0,0,0,0,0
152,1768830743188,0,0,0,0,0,0,0,0
153,1768830743688,0,0,0,0,0,0,0,0
154,1768830744089,0,0,0,0,0,0,0,0
155,1768830744454,0,0,0,0,0,0,0,0
156,1768830744588,0,0,0,0,0,0,0,0
157,1768830744871,0,0,0,0,0,0,0,0
158,1768830745354,0,0,0,0,0,0,0,0
159,1768830745387,0,0,0,0,0,0,0,0
160,1768830745755,0,0,0,0,0,0,0,0
161,1768830745854,0,0,0,0,0,0,0,0
162,1768830746222,0,0,0,0,0,0,0,0
163,1768830746272,0,0,0,0,0,0,0,0
164,1768830746605,0,0,0,0,0,0,0,0
165,1768830746705,0,0,0,0,0,0,0,0
166,1768830747072,0,0,0,0,0,0,0,0
167,1768830747438,0,0,0,0,0,0,0,0
168,1768830747921,0,0,0,0,0,0,0,0
169,1768830748222,0,0,0,0,0,0,0,0
170,1768830748689,0,0,0,0,0,0,0,0
171,1768830749121,0,0,0,0,0,0,0,0
172,1768830749522,0,0,0,0,0,0,0,0
173,1768830749855,0,0,0,0,0,0,0,0
174,1768830749904,0,0,0,0,0,0,0,0
175,1768830750321,0,0,0,0,0,0,0,0
176,1768830750755,0,0,0,0,0,0,0,0
177,1768830751139,0,0,0,0,0,0,0,0
178,1768830751505,0,0,0,0,0,0,0,0
179,1768830751955,0,0,0,0,0,0,0,0
180,1768830752488,0,0,0,0,0,0,0,0
181,1768830752837,0,0,0,0,0,0,0,0
182,1768830753288,0,0,0,0,0,0,0,0
183,1768830753655,0,0,0,0,0,0,0,0
184,1768830754138,0,0,0,0,0,0,0,0
185,1768830754421,0,0,0,0,0,0,0,0
186,1768830754871,0,0,0,0,0,0,0,0
187,1768830755339,0,0,0,0,0,0,0,0
188,1768830755688,0,0,0,0,0,0,0,0
189,1768830755721,0,0,0,0,0,0,0,0
190,1768830756088,0,0,0,0,0,0,0,0
191,1768830756538,0,0,0,0,0,0,0,0
192,1768830756921,0,0,0,0,0,0,0,0
193,1768830757388,0,0,0,0,0,0,0,0
194,1768830757672,0,0,0,0,0,0,0,0
195,1768830758105,0,0,0,0,0,0,0,0
196,1768830758488,0,0,0,0,0,0,0,0
197,1768830758855,0,0,0,0,0,0,0,0
198,1768830758938,0,0,0,0,0,0,0,0
199,1768830759321,0,0,0,0,0,0,0,0
200,1768830759338,0,0,0,0,0,0,0,0
201,1768830759771,0,0,0,0,0,0,0,0
202,1768830760142,0,0,0,0,0,0,0,0
203,1768830760588,0,0,0,0,0,0,0,0
204,1768830760872,0,0,0,0,0,0,0,0
205,1768830761306,0,0,0,0,0,0,0,0
206,1768830761673,0,0,0,0,0,0,0,0
207,1768830762057,0,0,0,0,0,0,0,0
208,1768830762140,0,0,0,0,0,0,0,0
209,1768830762505,0,0,0,0,0,0,0,0
210,1768830762955,0,0,0,0,0,0,0,0
211,1768830763322,0,0,0,0,0,0,0,0
212,1768830763794,0,0,0,0,0,0,0,0
213,1768830764173,0,0,0,0,0,0,0,0
214,1768830765057,0,0,0,0,0,0,0,0
215,1768830765057,0,0,0,0,0,0,0,0
216,1768830765507,0,0,0,0,0,0,0,0
217,1768830765909,0,0,0,0,0,0,0,0
218,1768830766289,0,0,0,0,0,0,0,0
219,1768830766756,0,0,0,0,0,0,0,0
220,1768830767139,0,0,0,0,0,0,0,0
221,1768830767606,0,0,0,0,0,0,0,0
222,1768830767973,0,0,0,0,0,0,0,0
223,1768830768330,0,0,0,0,0,0,0,0
224,1768830768410,0,0,0,0,0,0,0,0
225,1768830768740,0,0,0,0,0,0,0,0
226,1768830769157,0,0,0,0,0,0,0,0
227,1768830769246,0,0,0,0,0,0,0,0
228,1768830769524,0,0,0,0,0,0,0,0
229,1768830769955,0,0,0,0,0,0,0,0
230,1768830770341,0,0,0,0,0,0,0,0
231,1768830770822,0,0,0,0,0,0,0,0
232,1768830771206,0,0,0,0,0,0,0,0
233,1768830771590,0,0,0,0,0,0,0,0
234,1768830771955,0,0,0,0,0,0,0,0
235,1768830772073,0,0,0,0,0,0,0,0
236,1768830772522,0,0,0,0,0,0,0,0
237,1768830772820,0,0,0,0,0,0,0,0
238,1768830772904,0,0,0,0,0,0,0,0
239,1768830773270,0,0,0,0,0,0,0,0
240,1768830773621,0,0,0,0,0,0,0,0
241,1768830774088,0,0,0,0,0,0,0,0
242,1768830774472,0,0,0,0,0,0,0,0
243,1768830774872,0,0,0,0,0,0,0,0
244,1768830775322,0,0,0,0,0,0,0,0
245,1768830775804,0,0,0,0,0,0,0,0
246,1768830776188,0,0,0,0,0,0,0,0
247,1768830776671,0,0,0,0,0,0,0,0
248,1768830777122,0,0,0,0,0,0,0,0
249,1768830777587,0,0,0,0,0,0,0,0
250,1768830777987,0,0,0,0,0,0,0,0
251,1768830778372,0,0,0,0,0,0,0,0
252,1768830778937,0,0,0,0,0,0,0,0
253,1768830779338,0,0,0,0,0,0,0,0
254,1768830779754,0,0,0,0,0,0,0,0
255,1768830780206,0,0,0,0,0,0,0,0
256,1768830780689,0,0,0,0,0,0,0,0
257,1768830781072,0,0,0,0,0,0,0,0
258,1768830781471,0,0,0,0,0,0,0,0
259,1768830781956,0,0,0,0,0,0,0,0
260,1768830782456,0,0,0,0,0,0,0,0
261,1768830834072,0,0,0,0,0,0,0,0
262,1768830834337,0,0,0,0,0,0,0,0
263,1768830834654,0,0,0,0,0,0,0,0
264,1768830834937,0,0,0,0,0,0,0,0
265,1768830835371,0,0,0,0,0,0,0,0
266,1768830835453,0,0,0,0,0,0,0,0
267,1768830836004,0,0,0,0,0,0,0,0
268,1768830836604,0,0,0,0,0,0,0,0
269,1768830836704,0,0,0,0,0,0,0,0
270,1768830837253,0,0,0,0,0,0,0,0
271,1768830837738,0,0,0,0,0,0,0,0
272,1768830838020,0,0,0,0,0,0,0,0
273,1768830838288,0,0,0,0,0,0,0,0
274,1768830838321,0,0,0,0,0,0,0,0
275,1768830838588,0,0,0,0,0,0,0,0
276,1768830838755,0,0,0,0,0,0,0,0
277,1768830839239,0,0,0,0,0,0,0,0
278,1768830839588,0,0,0,0,0,0,0,0
279,1768830839689,0,0,0,0,0,0,0,0
280,1768830840053,0,0,0,0,0,0,0,0
281,1768830840438,0,0,0,0,0,0,0,0
282,1768830840805,0,0,0,0,0,0,0,0
283,1768830841220,0,0,0,0,0,0,0,0
284,1768830841587,0,0,0,0,0,0,0,0
285,1768830841938,0,0,0,0,0,0,0,0
286,1768830842303,0,0,0,0,0,0,0,0
