index,date,CEL_1,CEL_2,CEL_3,CEL_4,1,2,3,4
0,1768830688206,3.33,3.34,3.34,3.33,0,0,0,0
1,1768830688489,3.33,3.34,3.34,3.33,0,0,0,0
2,1768830688806,3.33,3.34,3.34,3.33,0,0,0,0
3,1768830689039,3.33,3.34,3.34,3.33,0,0,0,0
4,1768830689523,3.33,3.34,3.34,3.33,0,0,0,0
5,1768830689756,3.33,3.34,3.34,3.33,0,0,0,0
6,1768830690023,3.33,3.34,3.34,3.33,0,0,0,0
7,1768830690589,3.33,3.34,3.34,3.33,0,0,0,0
8,1768830690739,3.33,3.34,3.34,3.33,0,0,0,0
9,1768830691405,3.33,3.34,3.34,3.33,0,0,0,0
10,1768830691774,3.33,3.34,3.34,3.33,0,0,0,0
11,1768830692172,3.33,3.34,3.34,3.33,0,0,0,0
12,1768830692672,3.33,3.34,3.34,3.33,0,0,0,0
13,1768830692972,3.33,3.34,3.34,3.33,0,0,0,0
14,1768830693255,3.33,3.34,3.34,3.33,0,0,0,0
15,1768830693521,3.33,3.34,3.34,3.33,0,0,0,0
16,1768830694188,3.33,3.34,3.34,3.33,0,0,0,0
17,1768830694521,3.33,3.34,3.34,3.33,0,0,0,0
18,1768830694838,3.33,3.34,3.34,3.33,0,0,0,0
19,1768830695038,3.33,3.34,3.34,3.33,0,0,0,0
20,1768830695506,3.33,3.34,3.34,3.33,0,0,0,0
21,1768830695672,3.33,3.34,3.34,3.33,0,0,0,0
22,1768830696057,3.33,3.34,3.34,3.33,0,0,0,0
23,1768830696190,3.33,3.34,3.34,3.33,0,0,0,0
24,1768830696738,3.33,3.34,3.34,3.33,0,0,0,0
25,1768830697021,3.33,3.34,3.34,3.33,0,0,0,0
26,1768830697421,3.33,3.34,3.34,3.33,0,0,0,0
27,1768830697739,3.33,3.34,3.34,3.33,0,0,0,0
28,1768830698072,3.33,3.34,3.34,3.33,0,0,0,0
29,1768830698290,3.33,3.34,3.34,3.33,0,0,0,0
30,1768830698755,3.33,3.34,3.34,3.33,0,0,0,0
31,1768830698922,3.33,3.34,3.34,3.33,0,0,0,0
32,1768830699440,3.33,3.34,3.34,3.33,0,0,0,0
33,1768830699773,3.33,3.34,3.34,3.33,0,0,0,0
34,1768830700005,3.33,3.34,3.34,3.33,0,0,0,0
35,1768830700272,3.33,3.34,3.34,3.33,0,0,0,0
36,1768830700590,3.33,3.34,3.34,3.33,0,0,0,0
37,1768830700806,3.33,3.34,3.34,3.33,0,0,0,0
38,1768830701107,3.33,3.34,3.34,3.33,0,0,0,0
39,1768830701424,3.33,3.34,3.34,3.33,0,0,0,0
40,1768830701672,3.33,3.34,3.34,3.33,0,0,0,0
41,1768830702273,3.33,3.34,3.34,3.33,0,0,0,0
42,1768830702391,3.33,3.34,3.34,3.33,0,0,0,0
43,1768830702656,3.33,3.34,3.34,3.33,0,0,0,0
44,1768830702806,3.33,3.34,3.34,3.33,0,0,0,0
45,1768830703223,3.33,3.34,3.34,3.33,0,0,0,0
46,1768830703357,3.33,3.34,3.34,3.33,0,0,0,0
47,1768830703821,3.33,3.34,3.34,3.33,0,0,0,0
48,1768830704439,3.33,3.34,3.34,3.33,0,0,0,0
49,1768830704757,3.33,3.34,3.34,3.33,0,0,0,0
50,1768830705072,3.33,3.34,3.34,3.33,0,0,0,0
51,1768830705405,3.33,3.34,3.34,3.33,0,0,0,0
52,1768830705656,3.33,3.34,3.34,3.33,0,0,0,0
53,1768830705989,3.33,3.34,3.34,3.33,0,0,0,0
54,1768830706340,3.33,3.34,3.34,3.33,0,0,0,0
55,1768830706740,3.33,3.34,3.34,3.33,0,0,0,0
56,1768830706855,3.33,3.34,3.34,3.33,0,0,0,0
57,1768830707423,3.33,3.34,3.34,3.33,0,0,0,0
58,1768830707706,3.33,3.34,3.34,3.33,0,0,0,0
59,1768830708473,3.33,3.34,3.34,3.33,0,0,0,0
60,1768830708790,3.33,3.34,3.34,3.33,0,0,0,0
61,1768830709022,3.33,3.34,3.34,3.33,0,0,0,0
62,1768830709088,3.33,3.34,3.34,3.33,0,0,0,0
63,1768830709338,3.33,3.34,3.34,3.33,0,0,0,0
64,1768830709690,3.33,3.34,3.34,3.33,0,0,0,0
65,1768830709956,3.33,3.34,3.34,3.33,0,0,0,0
66,1768830710207,3.33,3.34,3.34,3.33,0,0,0,0
67,1768830710573,3.33,3.34,3.34,3.33,0,0,0,0
68,1768830710790,3.33,3.34,3.34,3.33,0,0,0,0
69,1768830711056,3.33,3.34,3.34,3.33,0,0,0,0
70,1768830711407,3.33,3.34,3.34,3.33,0,0,0,0
71,1768830711690,3.33,3.34,3.34,3.33,0,0,0,0
72,1768830712123,3.33,3.34,3.34,3.33,0,0,0,0
73,1768830712389,3.33,3.34,3.34,3.33,0,0,0,0
74,1768830712673,3.33,3.34,3.34,3.33,0,0,0,0
75,1768830712988,3.33,3.34,3.34,3.33,0,0,0,0
76,1768830713240,3.33,3.34,3.34,3.33,0,0,0,0
77,1768830713790,3.33,3.34,3.34,3.33,0,0,0,0
78,1768830714023,3.33,3.34,3.34,3.33,0,0,0,0
79,1768830714273,3.33,3.34,3.34,3.33,0,0,0,0
80,1768830714705,3.33,3.34,3.34,3.33,0,0,0,0
81,1768830714856,3.33,3.34,3.34,3.33,0,0,0,0
82,1768830715240,3.33,3.34,3.34,3.33,0,0,0,0
83,1768830715356,3.33,3.34,3.34,3.33,0,0,0,0
84,1768830715639,3.33,3.34,3.34,3.33,0,0,0,0
85,1768830715923,3.33,3.34,3.34,3.33,0,0,0,0
86,1768830716205,3.33,3.34,3.34,3.33,0,0,0,0
87,1768830716890,3.33,3.34,3.34,3.33,0,0,0,0
88,1768830717223,3.33,3.34,3.34,3.33,0,0,0,0
89,1768830717522,3.33,3.34,3.34,3.33,0,0,0,0
90,1768830717540,3.33,3.34,3.34,3.33,0,0,0,0
91,1768830717771,3.33,3.34,3.34,3.33,0,0,0,0
92,1768830718239,3.33,3.34,3.34,3.33,0,0,0,0
93,1768830718773,3.33,3.34,3.34,3.33,0,0,0,0
94,1768830719305,3.33,3.34,3.34,3.33,0,0,0,0
95,1768830719439,3.33,3.34,3.34,3.33,0,0,0,0
96,1768830720104,3.33,3.34,3.34,3.33,0,0,0,0
97,1768830720388,3.33,3.34,3.34,3.33,0,0,0,0
98,1768830720705,3.33,3.34,3.34,3.33,0,0,0,0
99,1768830720906,3.33,3.34,3.34,3.33,0,0,0,0
100,1768830721388,3.33,3.34,3.34,3.33,0,0,0,0
101,1768830721621,3.33,3.34,3.34,3.33,0,0,0,0
102,1768830721938,3.33,3.34,3.34,3.33,0,0,0,0
103,1768830722421,3.33,3.34,3.34,3.33,0,0,0,0
104,1768830723005,3.33,3.34,3.34,3.33,0,0,0,0
105,1768830723239,3.33,3.34,3.34,3.33,0,0,0,0
106,1768830723655,3.33,3.34,3.34,3.33,0,0,0,0
107,1768830724055,3.33,3.34,3.34,3.33,0,0,0,0
108,1768830724538,3.33,3.34,3.34,3.33,0,0,0,0
109,1768830724855,3.33,3.34,3.34,3.33,0,0,0,0
110,1768830725088,3.33,3.34,3.34,3.33,0,0,0,0
111,1768830725339,3.33,3.34,3.34,3.33,0,0,0,0
112,1768830726056,3.33,3.34,3.34,3.33,0,0,0,0
113,1768830726405,3.33,3.34,3.34,3.33,0,0,0,0
114,1768830726672,3.33,3.34,3.34,3.33,0,0,0,0
115,1768830726888,3.33,3.34,3.34,3.33,0,0,0,0
116,1768830727239,3.33,3.34,3.34,3.33,0,0,0,0
117,1768830727488,3.33,3.34,3.34,3.33,0,0,0,0
118,1768830727738,3.33,3.34,3.34,3.33,0,0,0,0
119,1768830728088,3.33,3.34,3.34,3.33,0,0,0,0
120,1768830728321,3.33,3.34,3.34,3.33,0,0,0,0
121,1768830728589,3.33,3.34,3.34,3.33,0,0,0,0
122,1768830728922,3.33,3.34,3.34,3.33,0,0,0,0
123,1768830729322,3.33,3.34,3.34,3.33,0,0,0,0
124,1768830729638,3.33,3.34,3.34,3.33,0,0,0,0
125,1768830729905,3.33,3.34,3.34,3.33,0,0,0,0
126,1768830730121,3.33,3.34,3.34,3.33,0,0,0,0
127,1768830730606,3.33,3.34,3.34,3.33,0,0,0,0
128,1768830730756,3.33,3.34,3.34,3.33,0,0,0,0
129,1768830731305,3.33,3.34,3.34,3.33,0,0,0,0
130,1768830731806,3.33,3.34,3.34,3.33,0,0,0,0
131,1768830732138,3.33,3.34,3.34,3.33,0,0,0,0
132,1768830732655,3.33,3.34,3.34,3.33,0,0,0,0
133,1768830733089,3.33,3.34,3.34,3.33,0,0,0,0
