index,date,INVERSOR_STATE,FAILURE,ALARM,1,2,3,4,5
0,1768830687623,0,0,0,0,0,0,0,0
1,1768830687923,0,0,0,0,0,0,0,0
2,1768830687989,0,0,0,0,0,0,0,0
3,1768830688372,0,0,0,0,0,0,0,0
4,1768830688740,0,0,0,0,0,0,0,0
5,1768830689190,0,0,0,0,0,0,0,0
6,1768830689473,0,0,0,0,0,0,0,0
7,1768830689939,0,0,0,0,0,0,0,0
8,1768830690390,0,0,0,0,0,0,0,0
9,1768830690873,0,0,0,0,0,0,0,0
10,1768830691206,0,0,0,0,0,0,0,0
11,1768830691656,0,0,0,0,0,0,0,0
12,1768830692090,0,0,0,0,0,0,0,0
13,1768830692455,0,0,0,0,0,0,0,0
14,1768830692489,0,0,0,0,0,0,0,0
15,1768830692888,0,0,0,0,0,0,0,0
16,1768830693338,0,0,0,0,0,0,0,0
17,1768830693706,0,0,0,0,0,0,0,0
18,1768830694072,0,0,0,0,0,0,0,0
19,1768830694438,0,0,0,0,0,0,0,0
20,1768830694922,0,0,0,0,0,0,0,0
21,1768830695239,0,0,0,0,0,0,0,0
22,1768830695623,0,0,0,0,0,0,0,0
23,1768830695989,0,0,0,0,0,0,0,0
24,1768830696455,0,0,0,0,0,0,0,0
25,1768830696923,0,0,0,0,0,0,0,0
26,1768830697290,0,0,0,0,0,0,0,0
27,1768830697673,0,0,0,0,0,0,0,0
28,1768830698156,0,0,0,0,0,0,0,0
29,1768830698506,0,0,0,0,0,0,0,0
30,1768830698872,0,0,0,0,0,0,0,0
31,1768830699257,0,0,0,0,0,0,0,0
32,1768830699355,0,0,0,0,0,0,0,0
33,1768830699756,0,0,0,0,0,0,0,0
34,1768830700190,0,0,0,0,0,0,0,0
35,1768830700639,0,0,0,0,0,0,0,0
36,1768830701006,0,0,0,0,0,0,0,0
37,1768830701373,0,0,0,0,0,0,0,0
38,1768830701838,0,0,0,0,0,0,0,0
39,1768830702223,0,0,0,0,0,0,0,0
40,1768830702789,0,0,0,0,0,0,0,0
41,1768830702823,0,0,0,0,0,0,0,0
42,1768830703139,0,0,0,0,0,0,0,0
43,1768830703273,0,0,0,0,0,0,0,0
44,1768830703655,0,0,0,0,0,0,0,0
45,1768830703688,0,0,0,0,0,0,0,0
46,1768830704056,0,0,0,0,0,0,0,0
47,1768830704156,0,0,0,0,0,0,0,0
48,1768830704541,0,0,0,0,0,0,0,0
49,1768830704573,0,0,0,0,0,0,0,0
50,1768830704955,0,0,0,0,0,0,0,0
51,1768830705421,0,0,0,0,0,0,0,0
52,1768830705856,0,0,0,0,0,0,0,0
53,1768830705889,0,0,0,0,0,0,0,0
54,1768830706257,0,0,0,0,0,0,0,0
