index,date,ENERGY,OVERLOAD,TEMPERATURE_1,TEMPERATURE_2,1,2,3,4
0,1768830687822,0,0,0,0,0,0,0,0
1,1768830688639,0,0,0,0,0,0,0,0
2,1768830689039,0,0,0,0,0,0,0,0
3,1768830689373,0,0,0,0,0,0,0,0
4,1768830689839,0,0,0,0,0,0,0,0
5,1768830690223,0,0,0,0,0,0,0,0
6,1768830690306,0,0,0,0,0,0,0,0
7,1768830690673,0,0,0,0,0,0,0,0
8,1768830691039,0,0,0,0,0,0,0,0
9,1768830691123,0,0,0,0,0,0,0,0
10,1768830691489,0,0,0,0,0,0,0,0
11,1768830691923,0,0,0,0,0,0,0,0
12,1768830692355,0,0,0,0,0,0,0,0
13,1768830692805,0,0,0,0,0,0,0,0
14,1768830693154,0,0,0,0,0,0,0,0
15,1768830693622,0,0,0,0,0,0,0,0
16,1768830693990,0,0,0,0,0,0,0,0
17,1768830694355,0,0,0,0,0,0,0,0
18,1768830694740,0,0,0,0,0,0,0,0
19,1768830695155,0,0,0,0,0,0,0,0
20,1768830695439,0,0,0,0,0,0,0,0
21,1768830695890,0,0,0,0,0,0,0,0
22,1768830696355,0,0,0,0,0,0,0,0
23,1768830696822,0,0,0,0,0,0,0,0
24,1768830697205,0,0,0,0,0,0,0,0
25,1768830697573,0,0,0,0,0,0,0,0
26,1768830697956,0,0,0,0,0,0,0,0
27,1768830698406,0,0,0,0,0,0,0,0
28,1768830698689,0,0,0,0,0,0,0,0
29,1768830699173,0,0,0,0,0,0,0,0
30,1768830699640,0,0,0,0,0,0,0,0
31,1768830700107,0,0,0,0,0,0,0,0
32,1768830700457,0,0,0,0,0,0,0,0
33,1768830700907,0,0,0,0,0,0,0,0
34,1768830701290,0,0,0,0,0,0,0,0
35,1768830701771,0,0,0,0,0,0,0,0
36,1768830702139,0,0,0,0,0,0,0,0
37,1768830702606,0,0,0,0,0,0,0,0
38,1768830703073,0,0,0,0,0,0,0,0
39,1768830703555,0,0,0,0,0,0,0,0
40,1768830703972,0,0,0,0,0,0,0,0
41,1768830704373,0,0,0,0,0,0,0,0
42,1768830704871,0,0,0,0,0,0,0,0
43,1768830705271,0,0,0,0,0,0,0,0
44,1768830705773,0,0,0,0,0,0,0,0
45,1768830706156,0,0,0,0,0,0,0,0
46,1768830706573,0,0,0,0,0,0,0,0
47,1768830707040,0,0,0,0,0,0,0,0
48,1768830707507,0,0,0,0,0,0,0,0
49,1768830707889,0,0,0,0,0,0,0,0
50,1768830708290,0,0,0,0,0,0,0,0
51,1768830708672,0,0,0,0,0,0,0,0
52,1768830709105,0,0,0,0,0,0,0,0
53,1768830709556,0,0,0,0,0,0,0,0
54,1768830709973,0,0,0,0,0,0,0,0
55,1768830710406,0,0,0,0,0,0,0,0
56,1768830710840,0,0,0,0,0,0,0,0
57,1768830711273,0,0,0,0,0,0,0,0
58,1768830711623,0,0,0,0,0,0,0,0
59,1768830712007,0,0,0,0,0,0,0,0
60,1768830712423,0,0,0,0,0,0,0,0
61,1768830712840,0,0,0,0,0,0,0,0
62,1768830713273,0,0,0,0,0,0,0,0
63,1768830713656,0,0,0,0,0,0,0,0
64,1768830714056,0,0,0,0,0,0,0,0
65,1768830714556,0,0,0,0,0,0,0,0
66,1768830715039,0,0,0,0,0,0,0,0
67,1768830715474,0,0,0,0,0,0,0,0
68,1768830715823,0,0,0,0,0,0,0,0
69,1768830716289,0,0,0,0,0,0,0,0
70,1768830716573,0,0,0,0,0,0,0,0
71,1768830716657,0,0,0,0,0,0,0,0
72,1768830717040,0,0,0,0,0,0,0,0
73,1768830717423,0,0,0,0,0,0,0,0
74,1768830717872,0,0,0,0,0,0,0,0
75,1768830718140,0,0,0,0,0,0,0,0
76,1768830718623,0,0,0,0,0,0,0,0
77,1768830719073,0,0,0,0,0,0,0,0
78,1768830719523,0,0,0,0,0,0,0,0
79,1768830719890,0,0,0,0,0,0,0,0
80,1768830720256,0,0,0,0,0,0,0,0
81,1768830720588,0,0,0,0,0,0,0,0
82,1768830721038,0,0,0,0,0,0,0,0
83,1768830721305,0,0,0,0,0,0,0,0
84,1768830721755,0,0,0,0,0,0,0,0
85,1768830722206,0,0,0,0,0,0,0,0
86,1768830722571,0,0,0,0,0,0,0,0
87,1768830722656,0,0,0,0,0,0,0,0
88,1768830722938,0,0,0,0,0,0,0,0
89,1768830723021,0,0,0,0,0,0,0,0
90,1768830723389,0,0,0,0,0,0,0,0
91,1768830723488,0,0,0,0,0,0,0,0
92,1768830723839,0,0,0,0,0,0,0,0
93,1768830723905,0,0,0,0,0,0,0,0
94,1768830724272,0,0,0,0,0,0,0,0
95,1768830724705,0,0,0,0,0,0,0,0
96,1768830725088,0,0,0,0,0,0,0,0
97,1768830725522,0,0,0,0,0,0,0,0
98,1768830725888,0,0,0,0,0,0,0,0
99,1768830726238,0,0,0,0,0,0,0,0
100,1768830726640,0,0,0,0,0,0,0,0
101,1768830727087,0,0,0,0,0,0,0,0
102,1768830727087,0,0,0,0,0,0,0,0
103,1768830727505,0,0,0,0,0,0,0,0
104,1768830727921,0,0,0,0,0,0,0,0
105,1768830728339,0,0,0,0,0,0,0,0
106,1768830728771,0,0,0,0,0,0,0,0
107,1768830729122,0,0,0,0,0,0,0,0
108,1768830729505,0,0,0,0,0,0,0,0
109,1768830729888,0,0,0,0,0,0,0,0
110,1768830730305,0,0,0,0,0,0,0,0
111,1768830730639,0,0,0,0,0,0,0,0
112,1768830731039,0,0,0,0,0,0,0,0
113,1768830731506,0,0,0,0,0,0,0,0
114,1768830731971,0,0,0,0,0,0,0,0
115,1768830732355,0,0,0,0,0,0,0,0
116,1768830732822,0,0,0,0,0,0,0,0
117,1768830733271,0,0,0,0,0,0,0,0
118,1768830733722,0,0,0,0,0,0,0,0
119,1768830734071,0,0,0,0,0,0,0,0
120,1768830734505,0,0,0,0,0,0,0,0
121,1768830734888,0,0,0,0,0,0,0,0
122,1768830735359,0,0,0,0,0,0,0,0
123,1768830735740,0,0,0,0,0,0,0,0
124,1768830736205,0,0,0,0,0,0,0,0
125,1768830736640,0,0,0,0,0,0,0,0
126,1768830736972,0,0,0,0,0,0,0,0
127,1768830737373,0,0,0,0,0,0,0,0
128,1768830737755,0,0,0,0,0,0,0,0
129,1768830738222,0,0,0,0,0,0,0,0
130,1768830738338,0,0,0,0,0,0,0,0
131,1768830738705,0,0,0,0,0,0,0,0
132,1768830738789,0,0,0,0,0,0,0,0
133,1768830739689,0,0,0,0,0,0,0,0
134,1768830740088,0,0,0,0,0,0,0,0
135,1768830740438,0,0,0,0,0,0,0,0
136,1768830740521,0,0,0,0,0,0,0,0
137,1768830740888,0,0,0,0,0,0,0,0
138,1768830741305,0,0,0,0,0,0,0,0
139,1768830742188,0,0,0,0,0,0,0,0
140,1768830742687,0,0,0,0,0,0,0,0
141,1768830742721,0,0,0,0,0,0,0,0
142,1768830743087,0,0,0,0,0,0,0,0
143,1768830743522,0,0,0,0,0,0,0,0
144,1768830743989,0,0,0,0,0,0,0,0
145,1768830744387,0,0,0,0,0,0,0,0
146,1768830744788,0,0,0,0,0,0,0,0
147,1768830745188,0,0,0,0,0,0,0,0
148,1768830745688,0,0,0,0,0,0,0,0
149,1768830746071,0,0,0,0,0,0,0,0
150,1768830746522,0,0,0,0,0,0,0,0
151,1768830746923,0,0,0,0,0,0,0,0
152,1768830747371,0,0,0,0,0,0,0,0
153,1768830747754,0,0,0,0,0,0,0,0
154,1768830748137,0,0,0,0,0,0,0,0
155,1768830748588,0,0,0,0,0,0,0,0
156,1768830749055,0,0,0,0,0,0,0,0
157,1768830749338,0,0,0,0,0,0,0,0
158,1768830749422,0,0,0,0,0,0,0,0
159,1768830749788,0,0,0,0,0,0,0,0
160,1768830750221,0,0,0,0,0,0,0,0
161,1768830750654,0,0,0,0,0,0,0,0
162,1768830751038,0,0,0,0,0,0,0,0
163,1768830751422,0,0,0,0,0,0,0,0
164,1768830751871,0,0,0,0,0,0,0,0
165,1768830752338,0,0,0,0,0,0,0,0
166,1768830752772,0,0,0,0,0,0,0,0
167,1768830753171,0,0,0,0,0,0,0,0
168,1768830753588,0,0,0,0,0,0,0,0
169,1768830753971,0,0,0,0,0,0,0,0
170,1768830754355,0,0,0,0,0,0,0,0
171,1768830754738,0,0,0,0,0,0,0,0
172,1768830755172,0,0,0,0,0,0,0,0
173,1768830755270,0,0,0,0,0,0,0,0
174,1768830755555,0,0,0,0,0,0,0,0
175,1768830756004,0,0,0,0,0,0,0,0
176,1768830756422,0,0,0,0,0,0,0,0
177,1768830756837,0,0,0,0,0,0,0,0
178,1768830757221,0,0,0,0,0,0,0,0
179,1768830757588,0,0,0,0,0,0,0,0
180,1768830757972,0,0,0,0,0,0,0,0
181,1768830758038,0,0,0,0,0,0,0,0
182,1768830758405,0,0,0,0,0,0,0,0
183,1768830758788,0,0,0,0,0,0,0,0
184,1768830759255,0,0,0,0,0,0,0,0
185,1768830759654,0,0,0,0,0,0,0,0
186,1768830760070,0,0,0,0,0,0,0,0
187,1768830760423,0,0,0,0,0,0,0,0
188,1768830760788,0,0,0,0,0,0,0,0
189,1768830761238,0,0,0,0,0,0,0,0
190,1768830761604,0,0,0,0,0,0,0,0
191,1768830761989,0,0,0,0,0,0,0,0
192,1768830762440,0,0,0,0,0,0,0,0
193,1768830762789,0,0,0,0,0,0,0,0
194,1768830763255,0,0,0,0,0,0,0,0
195,1768830763632,0,0,0,0,0,0,0,0
196,1768830764089,0,0,0,0,0,0,0,0
197,1768830764559,0,0,0,0,0,0,0,0
198,1768830765057,0,0,0,0,0,0,0,0
199,1768830765440,0,0,0,0,0,0,0,0
200,1768830765832,0,0,0,0,0,0,0,0
201,1768830766207,0,0,0,0,0,0,0,0
202,1768830766635,0,0,0,0,0,0,0,0
203,1768830766972,0,0,0,0,0,0,0,0
204,1768830767056,0,0,0,0,0,0,0,0
