index,date,INVERSOR_STATE,FAILURE,ALARM,1,2,3,4,5
0,1768830687855,0,0,0,0,0,0,0,0
1,1768830688306,0,0,0,0,0,0,0,0
2,1768830688689,0,0,0,0,0,0,0,0
3,1768830689407,0,0,0,0,0,0,0,0
4,1768830689872,0,0,0,0,0,0,0,0
5,1768830690322,0,0,0,0,0,0,0,0
6,1768830690739,0,0,0,0,0,0,0,0
7,1768830691072,0,0,0,0,0,0,0,0
8,1768830691157,0,0,0,0,0,0,0,0
9,1768830691507,0,0,0,0,0,0,0,0
10,1768830691639,0,0,0,0,0,0,0,0
11,1768830691956,0,0,0,0,0,0,0,0
12,1768830692022,0,0,0,0,0,0,0,0
13,1768830692405,0,0,0,0,0,0,0,0
14,1768830692838,0,0,0,0,0,0,0,0
15,1768830693188,0,0,0,0,0,0,0,0
16,1768830693638,0,0,0,0,0,0,0,0
17,1768830694007,0,0,0,0,0,0,0,0
18,1768830694388,0,0,0,0,0,0,0,0
19,1768830694756,0,0,0,0,0,0,0,0
20,1768830695189,0,0,0,0,0,0,0,0
21,1768830695473,0,0,0,0,0,0,0,0
22,1768830695923,0,0,0,0,0,0,0,0
23,1768830696404,0,0,0,0,0,0,0,0
24,1768830696856,0,0,0,0,0,0,0,0
25,1768830697222,0,0,0,0,0,0,0,0
26,1768830697606,0,0,0,0,0,0,0,0
27,1768830697989,0,0,0,0,0,0,0,0
28,1768830698440,0,0,0,0,0,0,0,0
29,1768830698707,0,0,0,0,0,0,0,0
30,1768830699190,0,0,0,0,0,0,0,0
31,1768830699306,0,0,0,0,0,0,0,0
32,1768830699655,0,0,0,0,0,0,0,0
33,1768830700123,0,0,0,0,0,0,0,0
34,1768830700506,0,0,0,0,0,0,0,0
35,1768830700955,0,0,0,0,0,0,0,0
36,1768830701306,0,0,0,0,0,0,0,0
37,1768830701788,0,0,0,0,0,0,0,0
38,1768830702157,0,0,0,0,0,0,0,0
39,1768830702672,0,0,0,0,0,0,0,0
40,1768830703107,0,0,0,0,0,0,0,0
41,1768830703572,0,0,0,0,0,0,0,0
42,1768830703989,0,0,0,0,0,0,0,0
43,1768830704106,0,0,0,0,0,0,0,0
44,1768830704389,0,0,0,0,0,0,0,0
45,1768830704888,0,0,0,0,0,0,0,0
46,1768830705305,0,0,0,0,0,0,0,0
47,1768830705806,0,0,0,0,0,0,0,0
48,1768830706190,0,0,0,0,0,0,0,0
49,1768830706589,0,0,0,0,0,0,0,0
50,1768830707073,0,0,0,0,0,0,0,0
51,1768830707540,0,0,0,0,0,0,0,0
52,1768830707923,0,0,0,0,0,0,0,0
53,1768830708323,0,0,0,0,0,0,0,0
54,1768830708706,0,0,0,0,0,0,0,0
55,1768830709173,0,0,0,0,0,0,0,0
56,1768830709574,0,0,0,0,0,0,0,0
57,1768830710056,0,0,0,0,0,0,0,0
58,1768830710439,0,0,0,0,0,0,0,0
59,1768830710906,0,0,0,0,0,0,0,0
60,1768830711306,0,0,0,0,0,0,0,0
61,1768830711657,0,0,0,0,0,0,0,0
62,1768830711789,0,0,0,0,0,0,0,0
63,1768830712040,0,0,0,0,0,0,0,0
64,1768830712506,0,0,0,0,0,0,0,0
65,1768830712873,0,0,0,0,0,0,0,0
66,1768830713323,0,0,0,0,0,0,0,0
67,1768830713690,0,0,0,0,0,0,0,0
68,1768830714123,0,0,0,0,0,0,0,0
69,1768830714606,0,0,0,0,0,0,0,0
70,1768830715073,0,0,0,0,0,0,0,0
71,1768830715491,0,0,0,0,0,0,0,0
72,1768830715856,0,0,0,0,0,0,0,0
73,1768830716322,0,0,0,0,0,0,0,0
74,1768830716624,0,0,0,0,0,0,0,0
75,1768830716690,0,0,0,0,0,0,0,0
76,1768830717072,0,0,0,0,0,0,0,0
77,1768830717440,0,0,0,0,0,0,0,0
78,1768830717906,0,0,0,0,0,0,0,0
79,1768830718173,0,0,0,0,0,0,0,0
80,1768830718639,0,0,0,0,0,0,0,0
81,1768830719106,0,0,0,0,0,0,0,0
82,1768830719556,0,0,0,0,0,0,0,0
