index,date,ACCEL_X,ACCEL_Y,ACCEL_Z,1,2,3,4,5
0,1768830687655,-868,8326,-478,0,0,0,0,0
1,1768830687772,-899,8262,-383,0,0,0,0,0
2,1768830688006,-817,8306,-410,0,0,0,0,0
3,1768830688073,-854,8351,-386,0,0,0,0,0
4,1768830688605,-852,8342,-415,0,0,0,0,0
5,1768830689156,-826,8314,-394,0,0,0,0,0
6,1768830689273,-839,8350,-487,0,0,0,0,0
7,1768830689623,-818,8366,-378,0,0,0,0,0
8,1768830689923,-834,8384,-324,0,0,0,0,0
9,1768830690156,-844,8331,-404,0,0,0,0,0
10,1768830690406,-815,8354,-462,0,0,0,0,0
11,1768830690506,-827,8364,-427,0,0,0,0,0
12,1768830690906,-837,8364,-393,0,0,0,0,0
13,1768830691056,-829,8344,-423,0,0,0,0,0
14,1768830691239,-841,8344,-384,0,0,0,0,0
15,1768830691355,-837,8354,-394,0,0,0,0,0
16,1768830691706,-854,8352,-399,0,0,0,0,0
17,1768830692255,-841,8322,-365,0,0,0,0,0
18,1768830692555,-844,8340,-412,0,0,0,0,0
19,1768830692672,-850,8338,-400,0,0,0,0,0
20,1768830692938,-845,8347,-398,0,0,0,0,0
21,1768830693188,-844,8329,-404,0,0,0,0,0
22,1768830693389,-840,8340,-396,0,0,0,0,0
23,1768830693738,-840,8340,-404,0,0,0,0,0
24,1768830693804,-841,8346,-423,0,0,0,0,0
25,1768830694072,-844,8357,-386,0,0,0,0,0
26,1768830694138,-862,8339,-392,0,0,0,0,0
27,1768830694422,-853,8349,-406,0,0,0,0,0
28,1768830694656,-827,8352,-388,0,0,0,0,0
29,1768830694772,-861,8333,-387,0,0,0,0,0
30,1768830695172,-840,8343,-402,0,0,0,0,0
31,1768830695273,-840,8348,-415,0,0,0,0,0
32,1768830695377,-851,8361,-388,0,0,0,0,0
33,1768830695656,-826,8340,-391,0,0,0,0,0
34,1768830695739,-844,8366,-388,0,0,0,0,0
35,1768830695838,-844,8339,-408,0,0,0,0,0
36,1768830696123,-812,8337,-382,0,0,0,0,0
37,1768830696388,-862,8357,-387,0,0,0,0,0
38,1768830696522,-851,8328,-410,0,0,0,0,0
39,1768830696604,-828,8338,-415,0,0,0,0,0
40,1768830696906,-880,8334,-399,0,0,0,0,0
41,1768830697005,-824,8364,-392,0,0,0,0,0
42,1768830697189,-842,8344,-375,0,0,0,0,0
43,1768830697356,-842,8352,-407,0,0,0,0,0
44,1768830697606,-843,8346,-414,0,0,0,0,0
45,1768830697840,-836,8339,-377,0,0,0,0,0
46,1768830698206,-834,8306,-414,0,0,0,0,0
47,1768830698556,-848,8347,-431,0,0,0,0,0
48,1768830699039,-832,8281,-396,0,0,0,0,0
49,1768830699409,-832,8367,-386,0,0,0,0,0
50,1768830699873,-860,8359,-413,0,0,0,0,0
51,1768830700223,-850,8330,-408,0,0,0,0,0
52,1768830700472,-812,8344,-411,0,0,0,0,0
53,1768830700623,-855,8347,-368,0,0,0,0,0
54,1768830700706,-848,8352,-402,0,0,0,0,0
55,1768830701040,-848,8337,-419,0,0,0,0,0
56,1768830701356,-812,8362,-382,0,0,0,0,0
57,1768830701524,-849,8351,-404,0,0,0,0,0
58,1768830701838,-831,8342,-388,0,0,0,0,0
59,1768830701922,-847,8358,-405,0,0,0,0,0
60,1768830702190,-838,8345,-403,0,0,0,0,0
61,1768830702590,-843,8338,-413,0,0,0,0,0
62,1768830702957,-835,8343,-385,0,0,0,0,0
63,1768830703173,-832,8324,-410,0,0,0,0,0
64,1768830703290,-846,8343,-405,0,0,0,0,0
65,1768830703538,-814,8374,-388,0,0,0,0,0
66,1768830703739,-829,8361,-384,0,0,0,0,0
67,1768830704023,-840,8343,-386,0,0,0,0,0
68,1768830704173,-832,8341,-386,0,0,0,0,0
69,1768830704239,-847,8362,-398,0,0,0,0,0
70,1768830704605,-849,8314,-363,0,0,0,0,0
71,1768830704690,-788,8397,-347,0,0,0,0,0
72,1768830705006,-852,8330,-414,0,0,0,0,0
73,1768830705056,-845,8406,-409,0,0,0,0,0
74,1768830705338,-889,8275,-384,0,0,0,0,0
75,1768830705555,-833,8311,-397,0,0,0,0,0
76,1768830705906,-837,8329,-390,0,0,0,0,0
77,1768830706156,-851,8339,-426,0,0,0,0,0
78,1768830706306,-830,8383,-405,0,0,0,0,0
79,1768830706423,-843,8360,-376,0,0,0,0,0
80,1768830706606,-818,8338,-399,0,0,0,0,0
81,1768830707006,-801,8296,-460,0,0,0,0,0
82,1768830707173,-896,8390,-399,0,0,0,0,0
83,1768830707273,-827,8316,-384,0,0,0,0,0
84,1768830707540,-840,8361,-422,0,0,0,0,0
