index,date,SPEED,TORQUE,POWER,CURRENT,1,2,3,4
0,1768830687872,0,0,0,0,0,0,0,0
1,1768830687956,0,0,0,0,0,0,0,0
2,1768830688322,0,0,0,0,0,0,0,0
3,1768830688706,0,0,0,0,0,0,0,0
4,1768830689139,0,0,0,0,0,0,0,0
5,1768830689423,0,0,0,0,0,0,0,0
6,1768830689873,0,0,0,0,0,0,0,0
7,1768830690339,0,0,0,0,0,0,0,0
8,1768830690774,0,0,0,0,0,0,0,0
9,1768830691089,0,0,0,0,0,0,0,0
10,1768830691173,0,0,0,0,0,0,0,0
11,1768830691523,0,0,0,0,0,0,0,0
12,1768830691589,0,0,0,0,0,0,0,0
13,1768830691972,0,0,0,0,0,0,0,0
14,1768830692040,0,0,0,0,0,0,0,0
15,1768830692421,0,0,0,0,0,0,0,0
16,1768830692855,0,0,0,0,0,0,0,0
17,1768830693222,0,0,0,0,0,0,0,0
18,1768830693655,0,0,0,0,0,0,0,0
19,1768830694023,0,0,0,0,0,0,0,0
20,1768830694388,0,0,0,0,0,0,0,0
21,1768830694772,0,0,0,0,0,0,0,0
22,1768830695206,0,0,0,0,0,0,0,0
23,1768830695523,0,0,0,0,0,0,0,0
24,1768830695939,0,0,0,0,0,0,0,0
25,1768830696422,0,0,0,0,0,0,0,0
26,1768830696873,0,0,0,0,0,0,0,0
27,1768830697256,0,0,0,0,0,0,0,0
28,1768830697623,0,0,0,0,0,0,0,0
29,1768830698005,0,0,0,0,0,0,0,0
30,1768830698457,0,0,0,0,0,0,0,0
31,1768830698740,0,0,0,0,0,0,0,0
32,1768830698840,0,0,0,0,0,0,0,0
33,1768830699206,0,0,0,0,0,0,0,0
34,1768830699322,0,0,0,0,0,0,0,0
35,1768830699672,0,0,0,0,0,0,0,0
36,1768830700139,0,0,0,0,0,0,0,0
37,1768830700523,0,0,0,0,0,0,0,0
38,1768830700973,0,0,0,0,0,0,0,0
39,1768830701324,0,0,0,0,0,0,0,0
40,1768830701788,0,0,0,0,0,0,0,0
41,1768830702173,0,0,0,0,0,0,0,0
42,1768830702756,0,0,0,0,0,0,0,0
43,1768830703107,0,0,0,0,0,0,0,0
44,1768830703605,0,0,0,0,0,0,0,0
45,1768830704006,0,0,0,0,0,0,0,0
46,1768830704123,0,0,0,0,0,0,0,0
47,1768830704439,0,0,0,0,0,0,0,0
48,1768830704905,0,0,0,0,0,0,0,0
49,1768830705321,0,0,0,0,0,0,0,0
50,1768830705823,0,0,0,0,0,0,0,0
51,1768830706223,0,0,0,0,0,0,0,0
52,1768830706623,0,0,0,0,0,0,0,0
53,1768830707090,0,0,0,0,0,0,0,0
54,1768830707556,0,0,0,0,0,0,0,0
55,1768830707940,0,0,0,0,0,0,0,0
56,1768830708339,0,0,0,0,0,0,0,0
57,1768830708739,0,0,0,0,0,0,0,0
58,1768830709188,0,0,0,0,0,0,0,0
59,1768830709589,0,0,0,0,0,0,0,0
60,1768830710073,0,0,0,0,0,0,0,0
61,1768830710473,0,0,0,0,0,0,0,0
62,1768830710923,0,0,0,0,0,0,0,0
63,1768830711323,0,0,0,0,0,0,0,0
64,1768830711673,0,0,0,0,0,0,0,0
65,1768830711773,0,0,0,0,0,0,0,0
66,1768830712056,0,0,0,0,0,0,0,0
67,1768830712523,0,0,0,0,0,0,0,0
68,1768830712889,0,0,0,0,0,0,0,0
69,1768830713339,0,0,0,0,0,0,0,0
70,1768830713690,0,0,0,0,0,0,0,0
71,1768830714140,0,0,0,0,0,0,0,0
72,1768830714622,0,0,0,0,0,0,0,0
73,1768830715089,0,0,0,0,0,0,0,0
74,1768830715524,0,0,0,0,0,0,0,0
75,1768830715873,0,0,0,0,0,0,0,0
76,1768830716340,0,0,0,0,0,0,0,0
77,1768830716706,0,0,0,0,0,0,0,0
78,1768830717089,0,0,0,0,0,0,0,0
79,1768830717456,0,0,0,0,0,0,0,0
80,1768830717922,0,0,0,0,0,0,0,0
81,1768830718206,0,0,0,0,0,0,0,0
82,1768830718656,0,0,0,0,0,0,0,0
83,1768830719123,0,0,0,0,0,0,0,0
84,1768830719589,0,0,0,0,0,0,0,0
85,1768830719940,0,0,0,0,0,0,0,0
86,1768830720290,0,0,0,0,0,0,0,0
87,1768830720621,0,0,0,0,0,0,0,0
88,1768830721071,0,0,0,0,0,0,0,0
89,1768830721355,0,0,0,0,0,0,0,0
90,1768830721805,0,0,0,0,0,0,0,0
91,1768830722255,0,0,0,0,0,0,0,0
92,1768830722705,0,0,0,0,0,0,0,0
93,1768830723055,0,0,0,0,0,0,0,0
94,1768830723438,0,0,0,0,0,0,0,0
95,1768830723521,0,0,0,0,0,0,0,0
96,1768830723889,0,0,0,0,0,0,0,0
97,1768830723955,0,0,0,0,0,0,0,0
98,1768830724322,0,0,0,0,0,0,0,0
99,1768830724388,0,0,0,0,0,0,0,0
100,1768830724754,0,0,0,0,0,0,0,0
101,1768830725188,0,0,0,0,0,0,0,0
102,1768830725572,0,0,0,0,0,0,0,0
103,1768830725922,0,0,0,0,0,0,0,0
104,1768830726306,0,0,0,0,0,0,0,0
105,1768830726755,0,0,0,0,0,0,0,0
106,1768830727138,0,0,0,0,0,0,0,0
107,1768830727604,0,0,0,0,0,0,0,0
108,1768830727971,0,0,0,0,0,0,0,0
109,1768830728821,0,0,0,0,0,0,0,0
110,1768830729189,0,0,0,0,0,0,0,0
111,1768830729554,0,0,0,0,0,0,0,0
112,1768830730006,0,0,0,0,0,0,0,0
113,1768830730372,0,0,0,0,0,0,0,0
114,1768830730721,0,0,0,0,0,0,0,0
115,1768830730773,0,0,0,0,0,0,0,0
116,1768830731088,0,0,0,0,0,0,0,0
117,1768830731188,0,0,0,0,0,0,0,0
118,1768830731556,0,0,0,0,0,0,0,0
119,1768830731622,0,0,0,0,0,0,0,0
120,1768830732022,0,0,0,0,0,0,0,0
121,1768830732404,0,0,0,0,0,0,0,0
122,1768830732854,0,0,0,0,0,0,0,0
123,1768830732956,0,0,0,0,0,0,0,0
124,1768830733322,0,0,0,0,0,0,0,0
125,1768830733404,0,0,0,0,0,0,0,0
126,1768830733755,0,0,0,0,0,0,0,0
127,1768830733822,0,0,0,0,0,0,0,0
128,1768830734121,0,0,0,0,0,0,0,0
129,1768830734538,0,0,0,0,0,0,0,0
130,1768830734938,0,0,0,0,0,0,0,0
131,1768830735407,0,0,0,0,0,0,0,0
132,1768830735790,0,0,0,0,0,0,0,0
133,1768830736256,0,0,0,0,0,0,0,0
134,1768830736690,0,0,0,0,0,0,0,0
135,1768830737038,0,0,0,0,0,0,0,0
136,1768830737424,0,0,0,0,0,0,0,0
137,1768830737905,0,0,0,0,0,0,0,0
138,1768830738272,0,0,0,0,0,0,0,0
139,1768830738372,0,0,0,0,0,0,0,0
140,1768830738873,0,0,0,0,0,0,0,0
141,1768830739356,0,0,0,0,0,0,0,0
142,1768830739738,0,0,0,0,0,0,0,0
143,1768830740204,0,0,0,0,0,0,0,0
144,1768830740488,0,0,0,0,0,0,0,0
145,1768830740572,0,0,0,0,0,0,0,0
146,1768830740989,0,0,0,0,0,0,0,0
147,1768830741354,0,0,0,0,0,0,0,0
148,1768830741872,0,0,0,0,0,0,0,0
149,1768830742239,0,0,0,0,0,0,0,0
150,1768830742755,0,0,0,0,0,0,0,0
151,1768830743138,0,0,0,0,0,0,0,0
152,1768830743171,0,0,0,0,0,0,0,0
153,1768830743655,0,0,0,0,0,0,0,0
154,1768830744022,0,0,0,0,0,0,0,0
155,1768830744054,0,0,0,0,0,0,0,0
156,1768830744422,0,0,0,0,0,0,0,0
157,1768830744504,0,0,0,0,0,0,0,0
158,1768830744856,0,0,0,0,0,0,0,0
159,1768830745322,0,0,0,0,0,0,0,0
160,1768830745738,0,0,0,0,0,0,0,0
161,1768830745838,0,0,0,0,0,0,0,0
162,1768830746189,0,0,0,0,0,0,0,0
163,1768830746572,0,0,0,0,0,0,0,0
164,1768830747056,0,0,0,0,0,0,0,0
165,1768830747421,0,0,0,0,0,0,0,0
166,1768830747838,0,0,0,0,0,0,0,0
167,1768830748173,0,0,0,0,0,0,0,0
168,1768830748640,0,0,0,0,0,0,0,0
169,1768830749104,0,0,0,0,0,0,0,0
170,1768830749472,0,0,0,0,0,0,0,0
171,1768830749821,0,0,0,0,0,0,0,0
172,1768830749888,0,0,0,0,0,0,0,0
173,1768830750272,0,0,0,0,0,0,0,0
174,1768830750721,0,0,0,0,0,0,0,0
175,1768830751105,0,0,0,0,0,0,0,0
176,1768830751489,0,0,0,0,0,0,0,0
177,1768830751921,0,0,0,0,0,0,0,0
178,1768830752454,0,0,0,0,0,0,0,0
179,1768830752806,0,0,0,0,0,0,0,0
180,1768830753271,0,0,0,0,0,0,0,0
181,1768830753638,0,0,0,0,0,0,0,0
182,1768830754071,0,0,0,0,0,0,0,0
183,1768830754838,0,0,0,0,0,0,0,0
184,1768830755239,0,0,0,0,0,0,0,0
185,1768830755305,0,0,0,0,0,0,0,0
186,1768830755671,0,0,0,0,0,0,0,0
187,1768830756054,0,0,0,0,0,0,0,0
188,1768830756523,0,0,0,0,0,0,0,0
189,1768830756888,0,0,0,0,0,0,0,0
190,1768830757321,0,0,0,0,0,0,0,0
191,1768830757621,0,0,0,0,0,0,0,0
192,1768830758088,0,0,0,0,0,0,0,0
193,1768830758455,0,0,0,0,0,0,0,0
194,1768830758838,0,0,0,0,0,0,0,0
195,1768830759306,0,0,0,0,0,0,0,0
196,1768830760106,0,0,0,0,0,0,0,0
197,1768830760539,0,0,0,0,0,0,0,0
198,1768830760838,0,0,0,0,0,0,0,0
199,1768830761290,0,0,0,0,0,0,0,0
200,1768830761656,0,0,0,0,0,0,0,0
201,1768830762024,0,0,0,0,0,0,0,0
202,1768830762472,0,0,0,0,0,0,0,0
203,1768830762889,0,0,0,0,0,0,0,0
204,1768830763305,0,0,0,0,0,0,0,0
205,1768830763740,0,0,0,0,0,0,0,0
206,1768830764155,0,0,0,0,0,0,0,0
207,1768830764590,0,0,0,0,0,0,0,0
208,1768830765057,0,0,0,0,0,0,0,0
209,1768830765491,0,0,0,0,0,0,0,0
210,1768830765874,0,0,0,0,0,0,0,0
211,1768830766272,0,0,0,0,0,0,0,0
212,1768830766738,0,0,0,0,0,0,0,0
213,1768830767105,0,0,0,0,0,0,0,0
214,1768830767557,0,0,0,0,0,0,0,0
215,1768830767940,0,0,0,0,0,0,0,0
216,1768830768314,0,0,0,0,0,0,0,0
217,1768830768392,0,0,0,0,0,0,0,0
218,1768830768674,0,0,0,0,0,0,0,0
219,1768830769122,0,0,0,0,0,0,0,0
220,1768830769492,0,0,0,0,0,0,0,0
221,1768830769940,0,0,0,0,0,0,0,0
222,1768830770308,0,0,0,0,0,0,0,0
223,1768830770789,0,0,0,0,0,0,0,0
224,1768830771172,0,0,0,0,0,0,0,0
225,1768830771555,0,0,0,0,0,0,0,0
226,1768830771922,0,0,0,0,0,0,0,0
227,1768830772039,0,0,0,0,0,0,0,0
228,1768830772406,0,0,0,0,0,0,0,0
229,1768830772772,0,0,0,0,0,0,0,0
230,1768830772888,0,0,0,0,0,0,0,0
231,1768830773255,0,0,0,0,0,0,0,0
232,1768830773604,0,0,0,0,0,0,0,0
233,1768830774071,0,0,0,0,0,0,0,0
234,1768830774438,0,0,0,0,0,0,0,0
235,1768830774839,0,0,0,0,0,0,0,0
236,1768830775305,0,0,0,0,0,0,0,0
