timestamp,THROTTLE,BRAKE,ECU_MODE_ID,TORQUE_GAIN,TORQUE_REF_LEFT_MOTOR,TORQUE_REF_RIGHT_MOTOR,LEFT_MOTOR_RPM,LEFT_MOTOR_TORQUE,LEFT_MOTOR_POWER,LEFT_MOTOR_CURRENT,RIGHT_MOTOR_RPM,RIGHT_MOTOR_TORQUE,RIGHT_MOTOR_POWER,RIGHT_MOTOR_CURRENT,REAR_LEFT_WHEEL_SPEED,REAR_RIGHT_WHEEL_SPEED,FRONT_LEFT_WHEEL_SPEED,FRONT_RIGHT_WHEEL_SPEED,ACCEL_LONGITUDINAL,ACCEL_LATERAL,ACCEL_NORMAL,VEL_ANGULAR_YAW,VEL_ANGULAR_PITCH,VEL_ANGULAR_ROLL,ELETROBUILD_TEMPERATURE,STACK_1_CELL_1,STACK_1_CELL_2,STACK_1_CELL_3,STACK_1_CELL_4,STACK_2_CELL_1,STACK_2_CELL_2,STACK_2_CELL_3,STACK_2_CELL_4,STACK_3_CELL_1,STACK_3_CELL_2,STACK_3_CELL_3,STACK_3_CELL_4,STACK_4_CELL_1,STACK_4_CELL_2,STACK_4_CELL_3,STACK_4_CELL_4,STACK_5_CELL_1,STACK_5_CELL_2,STACK_5_CELL_3,STACK_5_CELL_4,STACK_6_CELL_1,STACK_6_CELL_2,STACK_6_CELL_3,STACK_6_CELL_4,MAX_VOLTAGE,MIN_VOLTAGE,SHUNT_CURRENT,BMS_MODE_ID,BMS_ERROR_ID,AIR_P,AIR_N,t,VEHICLE_SPEED,TOTAL_VOLTAGE,HODOMETRO
1765895490012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.33,3.33,3.33,3.33,3.34,3.35,3.35,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,26.690000000000005,0.0
1765895490046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.33,3.33,3.33,3.33,3.34,3.35,3.35,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,53.31999999999999,0.0
1765895490079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.33,3.33,3.33,3.33,3.34,3.35,3.35,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.32,0.0,0.0,0.0,0.0,3.35,3.3,19.0,0.0,0.0,0.0,0.0,67,0.0,53.31999999999999,0.0
1765895490095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.33,3.33,3.33,3.33,3.34,3.35,3.35,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.32,3.34,3.34,3.34,3.34,3.35,3.3,19.0,0.0,0.0,0.0,0.0,83,0.0,66.68,0.0
1765895490112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.3,3.33,3.33,3.3,3.33,3.33,3.33,3.33,3.34,3.35,3.35,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.32,3.34,3.34,3.34,3.34,3.35,3.3,19.0,0.0,0.0,0.0,0.0,100,0.0,79.94,0.0
1765895490129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.3,3.33,3.33,3.3,3.33,3.33,3.33,3.33,3.34,3.35,3.35,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.32,3.34,3.34,3.34,3.34,3.35,3.3,19.0,0.0,0.0,0.0,0.0,117,0.0,79.94,0.0
1765895490145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.3,3.33,3.33,3.3,3.33,3.33,3.33,3.33,3.34,3.35,3.35,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.32,3.34,3.34,3.34,3.34,3.35,3.3,19.0,0.0,0.0,0.0,0.0,133,0.0,79.94,0.0
1765895490162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.3,3.33,3.33,3.3,3.33,3.33,3.33,3.33,3.34,3.35,3.35,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.32,3.34,3.34,3.34,3.34,3.35,3.3,19.0,0.0,0.0,0.0,0.0,150,0.0,79.94,0.0
1765895490178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.3,3.33,3.33,3.3,3.33,3.33,3.33,3.33,3.34,3.35,3.35,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.32,3.34,3.34,3.34,3.34,3.35,3.3,19.0,0.0,0.0,0.0,0.0,166,0.0,79.94,0.0
1765895490195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.3,3.33,3.33,3.3,3.33,3.33,3.33,3.33,3.34,3.35,3.35,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.32,3.34,3.34,3.34,3.34,3.35,3.3,19.0,0.0,0.0,0.0,0.0,183,0.0,79.94,0.0
1765895490212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.3,3.33,3.33,3.3,3.33,3.33,3.33,3.33,3.34,3.35,3.35,3.33,3.33,3.33,3.33,3.33,3.33,3.34,3.33,3.32,3.34,3.34,3.34,3.34,3.35,3.3,19.0,0.0,0.0,0.0,0.0,200,0.0,79.94999999999999,0.0
1765895490228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.3,3.33,3.33,3.3,3.33,3.33,3.33,3.33,3.34,3.35,3.35,3.33,3.33,3.33,3.33,3.33,3.33,3.34,3.33,3.32,3.34,3.34,3.34,3.34,3.35,3.3,19.0,1.0,0.0,1.0,1.0,216,0.0,79.94999999999999,0.0
1765895490245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.3,3.33,3.33,3.3,3.33,3.33,3.33,3.33,3.34,3.35,3.35,3.33,3.33,3.33,3.33,3.33,3.33,3.34,3.33,3.32,3.34,3.34,3.34,3.34,3.35,3.3,18.0,1.0,0.0,1.0,1.0,233,0.0,79.94999999999999,0.0
1765895490278,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.3,3.33,3.33,3.3,3.33,3.33,3.33,3.33,3.34,3.35,3.35,3.33,3.33,3.33,3.33,3.33,3.33,3.34,3.33,3.32,3.34,3.34,3.34,3.34,3.35,3.3,18.0,1.0,0.0,1.0,1.0,266,0.0,79.94999999999999,0.0
1765895490295,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.3,3.33,3.33,3.3,3.33,3.33,3.33,3.33,3.34,3.35,3.35,3.33,3.33,3.33,3.33,3.33,3.33,3.34,3.33,3.32,3.34,3.34,3.34,3.34,3.35,3.3,18.0,1.0,0.0,1.0,1.0,283,0.0,79.94999999999999,0.0
1765895490311,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.3,3.33,3.33,3.3,3.33,3.33,3.33,3.33,3.34,3.35,3.35,3.33,3.33,3.33,3.33,3.33,3.33,3.34,3.33,3.32,3.34,3.34,3.34,3.34,3.35,3.3,18.0,1.0,0.0,1.0,1.0,299,0.0,79.94999999999999,0.0
1765895490328,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.3,3.33,3.33,3.3,3.33,3.33,3.33,3.33,3.34,3.35,3.35,3.33,3.33,3.33,3.33,3.33,3.33,3.34,3.33,3.32,3.34,3.34,3.34,3.34,3.35,3.3,18.0,1.0,0.0,1.0,1.0,316,0.0,79.94999999999999,0.0
1765895490345,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.3,3.33,3.33,3.3,3.33,3.33,3.33,3.33,3.34,3.35,3.35,3.33,3.33,3.33,3.33,3.33,3.33,3.34,3.33,3.32,3.34,3.34,3.34,3.34,3.35,3.3,18.0,1.0,0.0,1.0,1.0,333,0.0,79.94999999999999,0.0
1765895490361,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.3,3.33,3.33,3.3,3.33,3.33,3.33,3.33,3.34,3.35,3.35,3.33,3.33,3.33,3.33,3.33,3.33,3.34,3.33,3.32,3.34,3.34,3.34,3.34,3.35,3.3,18.0,1.0,0.0,1.0,1.0,349,0.0,79.94999999999999,0.0
1765895490378,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.3,3.33,3.33,3.3,3.33,3.33,3.33,3.33,3.34,3.35,3.35,3.33,3.33,3.33,3.33,3.33,3.33,3.34,3.33,3.32,3.34,3.34,3.34,3.34,3.35,3.3,18.0,1.0,0.0,1.0,1.0,366,0.0,79.94999999999999,0.0
