index,date,SPEED,TORQUE,POWER,CURRENT,1,2,3,4
0,1765915244942,0,0,0,0,0,0,0,0
1,1765915245225,0,0,0,0,0,0,0,0
2,1765915245592,0,0,0,0,0,0,0,0
3,1765915245891,0,0,0,0,0,0,0,0
4,1765915246242,0,0,0,0,0,0,0,0
5,1765915246542,0,0,0,0,0,0,0,0
6,1765915246892,0,0,0,0,0,0,0,0
7,1765915247192,0,0,0,0,0,0,0,0
8,1765915247543,0,0,0,0,0,0,0,0
9,1765915247825,0,0,0,0,0,0,0,0
10,1765915248142,0,0,0,0,0,0,0,0
11,1765915248425,0,0,0,0,0,0,0,0
12,1765915248725,0,0,0,0,0,0,0,0
13,1765915249041,0,0,0,0,0,0,0,0
14,1765915249341,0,0,0,0,0,0,0,0
15,1765915249658,0,0,0,0,0,0,0,0
16,1765915249925,0,0,0,0,0,0,0,0
17,1765915250259,0,0,0,0,0,0,0,0
18,1765915250542,0,0,0,0,0,0,0,0
19,1765915250825,0,0,0,0,0,0,0,0
20,1765915251158,0,0,0,0,0,0,0,0
21,1765915251425,0,0,0,0,0,0,0,0
22,1765915251758,0,0,0,0,0,0,0,0
23,1765915252042,0,0,0,0,0,0,0,0
24,1765915252374,0,0,0,0,0,0,0,0
25,1765915252641,0,0,0,0,0,0,0,0
26,1765915252925,0,0,0,0,0,0,0,0
27,1765915252992,0,0,0,0,0,0,0,0
28,1765915253258,0,0,0,0,0,0,0,0
29,1765915253542,0,0,0,0,0,0,0,0
30,1765915253874,0,0,0,0,0,0,0,0
31,1765915254142,0,0,0,0,0,0,0,0
32,1765915254475,0,0,0,0,0,0,0,0
33,1765915254758,0,0,0,0,0,0,0,0
34,1765915255075,0,0,0,0,0,0,0,0
35,1765915255358,0,0,0,0,0,0,0,0
36,1765915255642,0,0,0,0,0,0,0,0
37,1765915255975,0,0,0,0,0,0,0,0
38,1765915256258,0,0,0,0,0,0,0,0
39,1765915256575,0,0,0,0,0,0,0,0
40,1765915256858,0,0,0,0,0,0,0,0
41,1765915257175,0,0,0,0,0,0,0,0
42,1765915257475,0,0,0,0,0,0,0,0
43,1765915257758,0,0,0,0,0,0,0,0
44,1765915258075,0,0,0,0,0,0,0,0
45,1765915258375,0,0,0,0,0,0,0,0
46,1765915258692,0,0,0,0,0,0,0,0
47,1765915258975,0,0,0,0,0,0,0,0
48,1765915259308,0,0,0,0,0,0,0,0
49,1765915259591,0,0,0,0,0,0,0,0
50,1765915259858,0,0,0,0,0,0,0,0
51,1765915259909,0,0,0,0,0,0,0,0
52,1765915260192,0,0,0,0,0,0,0,0
53,1765915260457,0,0,0,0,0,0,0,0
54,1765915260792,0,0,0,0,0,0,0,0
55,1765915261075,0,0,0,0,0,0,0,0
56,1765915261391,0,0,0,0,0,0,0,0
57,1765915261674,0,0,0,0,0,0,0,0
58,1765915261958,0,0,0,0,0,0,0,0
59,1765915261991,0,0,0,0,0,0,0,0
60,1765915262275,0,0,0,0,0,0,0,0
61,1765915262576,0,0,0,0,0,0,0,0
62,1765915262892,0,0,0,0,0,0,0,0
63,1765915263175,0,0,0,0,0,0,0,0
64,1765915263491,0,0,0,0,0,0,0,0
65,1765915263777,0,0,0,0,0,0,0,0
66,1765915264109,0,0,0,0,0,0,0,0
67,1765915264377,0,0,0,0,0,0,0,0
68,1765915264660,0,0,0,0,0,0,0,0
69,1765915264991,0,0,0,0,0,0,0,0
70,1765915265276,0,0,0,0,0,0,0,0
71,1765915265592,0,0,0,0,0,0,0,0
72,1765915265877,0,0,0,0,0,0,0,0
73,1765915266193,0,0,0,0,0,0,0,0
74,1765915266477,0,0,0,0,0,0,0,0
75,1765915266759,0,0,0,0,0,0,0,0
76,1765915267092,0,0,0,0,0,0,0,0
77,1765915267375,0,0,0,0,0,0,0,0
78,1765915267707,0,0,0,0,0,0,0,0
79,1765915267992,0,0,0,0,0,0,0,0
80,1765915268309,0,0,0,0,0,0,0,0
81,1765915268609,0,0,0,0,0,0,0,0
82,1765915268876,0,0,0,0,0,0,0,0
83,1765915268926,0,0,0,0,0,0,0,0
84,1765915269208,0,0,0,0,0,0,0,0
85,1765915269491,0,0,0,0,0,0,0,0
86,1765915269808,0,0,0,0,0,0,0,0
87,1765915270091,0,0,0,0,0,0,0,0
88,1765915270425,0,0,0,0,0,0,0,0
89,1765915270691,0,0,0,0,0,0,0,0
90,1765915270975,0,0,0,0,0,0,0,0
91,1765915271008,0,0,0,0,0,0,0,0
92,1765915271292,0,0,0,0,0,0,0,0
93,1765915271575,0,0,0,0,0,0,0,0
94,1765915271908,0,0,0,0,0,0,0,0
95,1765915272191,0,0,0,0,0,0,0,0
96,1765915272507,0,0,0,0,0,0,0,0
97,1765915272808,0,0,0,0,0,0,0,0
98,1765915273125,0,0,0,0,0,0,0,0
99,1765915273409,0,0,0,0,0,0,0,0
100,1765915273692,0,0,0,0,0,0,0,0
101,1765915274025,0,0,0,0,0,0,0,0
102,1765915274308,0,0,0,0,0,0,0,0
103,1765915274658,0,0,0,0,0,0,0,0
104,1765915274958,0,0,0,0,0,0,0,0
105,1765915275291,0,0,0,0,0,0,0,0
106,1765915275575,0,0,0,0,0,0,0,0
107,1765915275924,0,0,0,0,0,0,0,0
108,1765915276208,0,0,0,0,0,0,0,0
109,1765915276558,0,0,0,0,0,0,0,0
110,1765915276858,0,0,0,0,0,0,0,0
111,1765915277141,0,0,0,0,0,0,0,0
112,1765915277191,0,0,0,0,0,0,0,0
113,1765915277491,0,0,0,0,0,0,0,0
114,1765915277778,0,0,0,0,0,0,0,0
115,1765915277824,0,-1,0,1,0,0,0,0
116,1765915278108,0,-1,0,3,0,0,0,0
117,1765915278392,0,-2,0,3,0,0,0,0
118,1765915278758,1,-5,0,4,0,0,0,0
119,1765915279025,88,-5,0,3,0,0,0,0
120,1765915279358,237,493,1,1116,0,0,0,0
121,1765915279658,234,600,1,1142,0,0,0,0
122,1765915279991,324,777,3,1126,0,0,0,0
123,1765915280274,352,790,3,1145,0,0,0,0
124,1765915280625,549,796,5,1275,0,0,0,0
125,1765915280908,593,815,6,1313,0,0,0,0
126,1765915281191,636,829,7,1336,0,0,0,0
127,1765915281225,857,973,11,1387,0,0,0,0
128,1765915281508,917,977,12,1393,0,0,0,0
129,1765915281808,1001,973,12,1392,0,0,0,0
130,1765915282125,1283,913,15,1370,0,0,0,0
131,1765915282407,1358,1024,18,1305,0,0,0,0
132,1765915282708,1606,963,21,1370,0,0,0,0
133,1765915282992,1642,935,20,1333,0,0,0,0
134,1765915283275,1680,924,21,1329,0,0,0,0
135,1765915283575,1884,982,25,1359,0,0,0,0
136,1765915283858,1917,949,24,1321,0,0,0,0
137,1765915284158,2109,986,28,1313,0,0,0,0
138,1765915284425,2134,966,28,1282,0,0,0,0
139,1765915284707,2170,940,27,1300,0,0,0,0
140,1765915285007,2343,863,27,1299,0,0,0,0
141,1765915285291,2376,875,28,1324,0,0,0,0
142,1765915285591,2560,906,31,1349,0,0,0,0
143,1765915285875,2596,905,32,1356,0,0,0,0
144,1765915286142,2632,893,32,1345,0,0,0,0
145,1765915286458,2810,962,36,1307,0,0,0,0
146,1765915286725,2837,938,36,1295,0,0,0,0
147,1765915287024,2997,892,36,1340,0,0,0,0
148,1765915287309,3037,925,38,1338,0,0,0,0
149,1765915287591,3068,939,39,1346,0,0,0,0
150,1765915287891,3267,857,38,1306,0,0,0,0
151,1765915288174,3292,845,37,1308,0,0,0,0
152,1765915288457,3448,964,45,1348,0,0,0,0
153,1765915288757,3465,937,44,1325,0,0,0,0
154,1765915289058,3644,900,44,1340,0,0,0,0
155,1765915289342,3680,966,48,1338,0,0,0,0
156,1765915289624,3731,963,48,1319,0,0,0,0
157,1765915290192,3963,862,46,1320,0,0,0,0
158,1765915290491,4140,796,44,1225,0,0,0,0
159,1765915290774,4158,670,37,1149,0,0,0,0
160,1765915291058,4169,561,31,1108,0,0,0,0
161,1765915291374,0,0,0,0,0,0,0,0
162,1765915291641,1660,128,2,0,0,0,0,0
163,1765915291958,0,0,0,0,0,0,0,0
164,1765915292258,0,0,0,0,0,0,0,0
165,1765915292525,0,0,0,0,0,0,0,0
166,1765915292576,0,0,0,0,0,0,0,0
167,1765915292841,0,0,0,0,0,0,0,0
168,1765915293123,0,0,0,0,0,0,0,0
169,1765915293441,30,0,0,3,0,0,0,0
170,1765915293724,25,0,0,3,0,0,0,0
171,1765915294042,625,-2,0,329,0,0,0,0
172,1765915294590,2081,62,1,911,0,0,0,0
173,1765915294907,2783,587,22,1718,0,0,0,0
174,1765915295175,2880,633,24,1762,0,0,0,0
175,1765915295493,0,0,0,0,0,0,0,0
176,1765915295775,0,0,0,0,0,0,0,0
177,1765915296040,0,0,0,0,0,0,0,0
178,1765915296074,0,0,0,0,0,0,0,0
179,1765915296358,0,0,0,0,0,0,0,0
180,1765915296642,0,0,0,0,0,0,0,0
181,1765915296957,0,0,0,0,0,0,0,0
182,1765915297258,0,0,0,0,0,0,0,0
183,1765915297557,24,12,0,0,0,0,0,0
184,1765915297842,20,15,0,3,0,0,0,0
185,1765915298125,16,17,0,7,0,0,0,0
