index,date,SPEED_AVERAGE,STEERING_WHEEL,THROTTLE,BRAKE,1,2,3,4
0,1765915244808,0,0,0,0,0,0,0,0
1,1765915245092,0,0,0,0,0,0,0,0
2,1765915245392,0,0,0,0,0,0,0,0
3,1765915245475,0,0,0,0,0,0,0,0
4,1765915245758,0,0,0,0,0,0,0,0
5,1765915246042,0,0,0,0,0,0,0,0
6,1765915246108,0,0,0,0,0,0,0,0
7,1765915246392,0,0,0,0,0,0,0,0
8,1765915246675,0,0,0,0,0,0,0,0
9,1765915247042,0,0,0,0,0,0,0,0
10,1765915247325,0,0,0,0,0,0,0,0
11,1765915247692,0,0,0,0,0,0,0,0
12,1765915247975,0,0,0,0,0,0,0,0
13,1765915248292,0,0,0,0,0,0,0,0
14,1765915248575,0,0,0,0,0,0,0,0
15,1765915248908,0,0,0,0,0,0,0,0
16,1765915249175,0,0,0,0,0,0,0,0
17,1765915249458,0,0,0,0,0,0,0,0
18,1765915249508,0,0,0,0,0,0,0,0
19,1765915249791,0,0,0,0,0,0,0,0
20,1765915250075,0,0,0,0,0,0,0,0
21,1765915250392,0,0,0,0,0,0,0,0
22,1765915250692,0,0,0,0,0,0,0,0
23,1765915251009,0,0,0,0,0,0,0,0
24,1765915251292,0,0,0,0,0,0,0,0
25,1765915251625,0,0,0,0,0,0,0,0
26,1765915251908,0,0,0,0,0,0,0,0
27,1765915252192,0,0,0,0,0,0,0,0
28,1765915252509,0,0,0,0,0,0,0,0
29,1765915252792,0,0,0,0,0,0,0,0
30,1765915253109,0,0,0,0,0,0,0,0
31,1765915253408,0,0,0,0,0,0,0,0
32,1765915253724,0,0,0,0,0,0,0,0
33,1765915254025,0,0,0,0,0,0,0,0
34,1765915254309,0,0,0,0,0,0,0,0
35,1765915254625,0,0,0,0,0,0,0,0
36,1765915254908,0,0,0,0,0,0,0,0
37,1765915255242,0,0,0,0,0,0,0,0
38,1765915255508,0,0,0,0,0,0,0,0
39,1765915255842,0,0,0,0,0,0,0,0
40,1765915256125,0,0,0,0,0,0,0,0
41,1765915256409,0,0,0,0,0,0,0,0
42,1765915256458,0,0,0,0,0,0,0,0
43,1765915256741,0,0,0,0,0,0,0,0
44,1765915257007,0,0,0,0,0,0,0,0
45,1765915257341,0,0,0,0,0,0,0,0
46,1765915257624,0,0,0,0,0,0,0,0
47,1765915257942,0,0,0,0,0,0,0,0
48,1765915258225,0,0,0,0,0,0,0,0
49,1765915258558,0,0,0,0,0,0,0,0
50,1765915258825,0,0,0,0,0,0,0,0
51,1765915259108,0,0,0,0,0,0,0,0
52,1765915259441,0,0,0,0,0,0,0,0
53,1765915259726,0,0,0,0,0,0,0,0
54,1765915260042,0,0,0,0,0,0,0,0
55,1765915260325,0,0,0,0,0,0,0,0
56,1765915260658,0,0,0,0,0,0,0,0
57,1765915260942,0,0,0,0,0,0,0,0
58,1765915261225,0,0,0,0,0,0,0,0
59,1765915261541,0,0,0,0,0,0,0,0
60,1765915261825,0,0,0,0,0,0,0,0
61,1765915262157,0,0,0,0,0,0,0,0
62,1765915262425,0,0,0,0,0,0,0,0
63,1765915262758,0,0,0,0,0,0,0,0
64,1765915263041,0,0,0,0,0,0,0,0
65,1765915263308,0,0,0,0,0,0,0,0
66,1765915263642,0,0,0,0,0,0,0,0
67,1765915263924,0,0,0,0,0,0,0,0
68,1765915264243,0,0,0,0,0,0,0,0
69,1765915264544,0,0,0,0,0,0,0,0
70,1765915264859,0,0,0,0,0,0,0,0
71,1765915265143,0,0,0,0,0,0,0,0
72,1765915265425,0,0,0,0,0,0,0,0
73,1765915265459,0,0,0,0,0,0,0,0
74,1765915265758,0,0,0,0,0,0,0,0
75,1765915266025,0,0,0,0,0,0,0,0
76,1765915266343,0,0,0,0,0,0,0,0
77,1765915266663,0,0,0,0,0,0,0,0
78,1765915266958,0,0,0,0,0,0,0,0
79,1765915267243,0,0,0,0,0,0,0,0
80,1765915267577,0,0,0,0,0,0,0,0
81,1765915267858,0,0,0,0,0,0,0,0
82,1765915268124,0,0,0,0,0,0,0,0
83,1765915268457,0,0,0,0,0,0,0,0
84,1765915268741,0,0,0,0,0,0,0,0
85,1765915269057,0,0,0,0,0,0,0,0
86,1765915269358,0,0,0,0,0,0,0,0
87,1765915269674,0,0,0,0,0,0,0,0
88,1765915269958,0,0,0,0,0,0,0,0
89,1765915270242,0,0,0,0,0,0,0,0
90,1765915270558,0,0,0,0,0,0,0,0
91,1765915270842,0,0,0,0,0,0,0,0
92,1765915271175,0,0,0,0,0,0,0,0
93,1765915271458,0,0,0,0,0,0,0,0
94,1765915271775,0,0,0,0,0,0,0,0
95,1765915272058,0,0,0,0,0,0,0,0
96,1765915272342,0,0,0,0,0,0,0,0
97,1765915272391,0,0,0,0,0,0,0,0
98,1765915272658,0,0,0,0,0,0,0,0
99,1765915272942,0,0,0,0,0,0,0,0
100,1765915273275,0,0,0,0,0,0,0,0
101,1765915273542,0,0,0,0,0,0,0,0
102,1765915273908,0,0,0,0,0,0,0,0
103,1765915274174,0,0,0,0,0,0,0,0
104,1765915274525,0,0,0,0,0,0,0,0
105,1765915274808,0,0,0,0,0,0,0,0
106,1765915275091,0,0,0,0,0,0,0,0
107,1765915275158,0,0,0,0,0,0,0,0
108,1765915275441,0,0,0,0,0,0,0,0
109,1765915275725,0,0,0,0,0,0,0,0
110,1765915276075,0,0,0,0,0,0,0,0
111,1765915276358,0,0,0,0,0,0,0,0
112,1765915276709,0,0,0,0,0,0,0,0
113,1765915277008,0,0,0,0,0,0,0,0
114,1765915277358,0,0,0,0,0,0,0,0
115,1765915277641,0,0,0,0,0,0,0,0
116,1765915277975,0,0,449,0,0,0,0,0
117,1765915278275,0,0,472,0,0,0,0,0
118,1765915278608,0,0,531,0,0,0,0,0
