index,date,CELL_1,CELL_2,CELL_3,CELL_4
0,1780260953529,247,247,246,249
1,1780260967962,247,247,246,249
2,1780260972777,247,247,247,249
3,1780260973978,247,247,247,249
4,1780261024177,250,248,249,250
5,1780261049160,251,248,250,250
6,1780261052473,251,248,250,250
7,1780261059473,251,248,251,251
8,1780261061989,251,248,251,251
9,1780261077289,251,249,251,251
10,1780261084022,252,249,251,251
11,1780261099937,252,249,253,252
12,1780261118752,255,250,255,253
13,1780261141135,256,251,258,255
14,1780261152768,258,251,259,256
15,1780261156284,258,251,259,256
16,1780261159451,258,251,259,256
17,1780261170832,258,252,259,256
18,1780261183665,259,252,260,257
19,1780261190349,260,252,261,257
20,1780261207748,261,253,263,259
