index,date,CELL_1,CELL_2,CELL_3,CELL_4
0,1780260954095,3.29,3.3,3.3,3.31
1,1780260967912,3.28,3.25,3.28,3.31
2,1780260968495,3.27,3.22,3.26,3.3
3,1780260969194,3.27,3.17,3.24,3.29
4,1780260989944,3.27,3.22,3.25,3.3
5,1780260993276,3.25,3.16,3.23,3.29
6,1780260995460,3.26,3.2,3.24,3.3
7,1780261000326,3.27,3.23,3.26,3.3
8,1780261003395,3.27,3.23,3.26,3.3
9,1780261006643,3.27,3.23,3.26,3.3
10,1780261007009,3.27,3.24,3.26,3.3
11,1780261018108,3.27,3.26,3.27,3.31
12,1780261021742,3.27,3.23,3.26,3.3
13,1780261029325,3.27,3.23,3.26,3.3
14,1780261029526,3.27,3.23,3.26,3.3
15,1780261031093,3.27,3.23,3.25,3.3
16,1780261032992,3.27,3.23,3.26,3.3
17,1780261056924,3.26,3.22,3.25,3.3
18,1780261059440,3.26,3.23,3.25,3.3
19,1780261061574,3.27,3.24,3.26,3.3
20,1780261062073,3.26,3.23,3.25,3.3
21,1780261065623,3.27,3.25,3.26,3.31
22,1780261067022,3.27,3.24,3.26,3.3
23,1780261079472,3.26,3.21,3.25,3.3
24,1780261084805,3.24,3.14,3.21,3.29
25,1780261085422,3.24,3.11,3.2,3.29
26,1780261093005,3.26,3.26,3.26,3.31
27,1780261096055,3.27,3.26,3.26,3.31
28,1780261097221,3.26,3.21,3.24,3.3
29,1780261105136,3.25,3.19,3.24,3.3
30,1780261106004,3.25,3.16,3.22,3.3
31,1780261113337,3.25,3.14,3.22,3.29
32,1780261119236,3.23,3.06,3.19,3.29
33,1780261124269,3.26,3.26,3.26,3.31
34,1780261129385,3.25,3.19,3.23,3.3
35,1780261129919,3.25,3.19,3.23,3.3
36,1780261137835,3.25,3.19,3.24,3.3
37,1780261142086,3.25,3.19,3.24,3.3
38,1780261143034,3.25,3.19,3.24,3.3
39,1780261146835,3.25,3.18,3.23,3.3
40,1780261148601,3.26,3.26,3.26,3.31
41,1780261153919,3.27,3.27,3.27,3.31
42,1780261159201,3.27,3.25,3.26,3.31
43,1780261170417,3.27,3.25,3.26,3.31
44,1780261171866,3.26,3.18,3.24,3.3
45,1780261174968,3.25,3.17,3.23,3.3
46,1780261185553,3.23,3.09,3.19,3.29
47,1780261190833,3.26,3.25,3.25,3.31
48,1780261200565,3.25,3.18,3.23,3.3
49,1780261205148,3.22,3,3.16,3.28
50,1780261212816,3.23,3.09,3.19,3.29
51,1780261222313,3.25,3.25,3.25,3.31
52,1780261229614,3.26,3.26,3.26,3.31
53,1780261232129,3.26,3.26,3.26,3.31
54,1780261233979,3.26,3.26,3.26,3.31
55,1780261235345,3.26,3.25,3.26,3.3
56,1780261236496,3.26,3.23,3.25,3.3
57,1780261237196,3.25,3.2,3.24,3.3
58,1780261241112,3.27,3.26,3.27,3.31
