index,date,KP,TI,SLIP
180,1782588509182,0,0,0
181,1782588509781,0,0,0
182,1782588511180,0,0,0
183,1782588511513,0,0,0
184,1782588511829,0,0,0
185,1782588512145,0,0,0
186,1782588512945,0,0,0
187,1782588513245,0,0,0
188,1782588513628,0,0,0
189,1782588513911,0,0,0
190,1782588514177,0,0,0
191,1782588514827,0,0,0
192,1782588514977,0,0,0
193,1782588515277,0,0,0
194,1782588515659,0,0,0
195,1782588515992,0,0,0
196,1782588518307,0,0,0
197,1782588518590,0,0,0
198,1782588519023,0,0,0
199,1782588519373,0,0,0
200,1782588519856,0,0,0
201,1782588520157,0,0,0
202,1782588520539,0,0,0
203,1782588520822,0,0,0
204,1782588523736,0,0,0
205,1782588524135,0,0,0
206,1782588524486,0,0,0
207,1782588524618,0,0,0
208,1782588524884,0,0,0
209,1782588525268,0,0,0
210,1782588525634,0,0,0
211,1782588528531,0,0,0
212,1782588529131,0,0,0
213,1782588529481,0,0,0
214,1782588530364,0,0,0
215,1782588530696,0,0,0
216,1782588530963,0,0,0
217,1782588531313,0,0,0
218,1782588531595,0,0,0
219,1782588532012,0,0,0
220,1782588532062,0,0,0
221,1782588534743,0,0,0
222,1782588535026,0,0,0
223,1782588538790,0,0,0
224,1782588539073,0,0,0
225,1782588539623,0,0,0
226,1782588540106,0,0,0
227,1782588540322,0,0,0
228,1782588540572,0,0,0
229,1782588540888,0,0,0
230,1782588541205,0,0,0
231,1782588541521,0,0,0
232,1782588541770,0,0,0
233,1782588542020,0,0,0
234,1782588542636,0,0,0
235,1782588543070,0,0,0
236,1782588544418,0,0,0
237,1782588553794,0,0,0
238,1782588554994,0,0,0
239,1782588555292,0,0,0
240,1782588555992,0,0,0
241,1782588556258,0,0,0
242,1782588556492,0,0,0
243,1782588557008,0,0,0
244,1782588557590,0,0,0
245,1782588561687,0,0,0
246,1782588562137,0,0,0
247,1782588564385,0,0,0
248,1782588566699,0,0,0
249,1782588568398,0,0,0
250,1782588570130,0,0,0
251,1782588570497,0,0,0
252,1782588571479,0,0,0
253,1782588572095,0,0,0
254,1782588573111,0,0,0
255,1782588573594,0,0,0
256,1782588573695,0,0,0
257,1782588574128,0,0,0
258,1782588574727,0,0,0
259,1782588575792,0,0,0
260,1782588576025,0,0,0
261,1782588576293,0,0,0
262,1782588577357,0,0,0
263,1782588578356,0,0,0
264,1782588579006,0,0,0
265,1782588580088,0,0,0
266,1782588581604,0,0,0
267,1782588582021,0,0,0
268,1782588582586,0,0,0
269,1782588583002,0,0,0
270,1782588583369,0,0,0
271,1782588584190,0,0,0
272,1782588584751,0,0,0
273,1782588585134,0,0,0
274,1782588585818,0,0,0
275,1782588586034,0,0,0
276,1782588586983,0,0,0
277,1782588587399,0,0,0
278,1782588587966,0,0,0
279,1782588588964,0,0,0
280,1782588590014,0,0,0
281,1782588591612,0,0,0
282,1782588592645,0,0,0
283,1782588593195,0,0,0
284,1782588594243,0,0,0
285,1782588595242,0,0,0
286,1782588595742,0,0,0
287,1782588596791,0,0,0
288,1782588598739,0,0,0
289,1782588599355,0,0,0
290,1782588599788,0,0,0
291,1782588600955,0,0,0
292,1782588601404,0,0,0
293,1782588601987,0,0,0
294,1782588602404,0,0,0
295,1782588602736,0,0,0
296,1782588602887,0,0,0
297,1782588603985,0,0,0
298,1782588604618,0,0,0
299,1782588604967,0,0,0
300,1782588605484,0,0,0
301,1782588606199,0,0,0
302,1782588606583,0,0,0
303,1782588607849,0,0,0
304,1782588608499,0,0,0
305,1782588608897,0,0,0
306,1782588609464,0,0,0
307,1782588609880,0,0,0
308,1782588610746,0,0,0
309,1782588611312,0,0,0
310,1782588611795,0,0,0
311,1782588612661,0,0,0
312,1782588613260,0,0,0
313,1782588613710,0,0,0
314,1782588614276,0,0,0
315,1782588614693,0,0,0
316,1782588614826,0,0,0
317,1782588615209,0,0,0
318,1782588616308,0,0,0
319,1782588617757,0,0,0
320,1782588618223,0,0,0
321,1782588618789,0,0,0
322,1782588619255,0,0,0
323,1782588619855,0,0,0
324,1782588620138,0,0,0
325,1782588620704,0,0,0
326,1782588621137,0,0,0
327,1782588621753,0,0,0
328,1782588622053,0,0,0
329,1782588622304,0,0,0
330,1782588623352,0,0,0
331,1782588625333,0,0,0
332,1782588626299,0,0,0
333,1782588626932,0,0,0
334,1782588627182,0,0,0
335,1782588628162,0,0,0
336,1782588628264,0,0,0
337,1782588628881,0,0,0
338,1782588629247,0,0,0
339,1782588629830,0,0,0
340,1782588630480,0,0,0
341,1782588631545,0,0,0
342,1782588632061,0,0,0
343,1782588632511,0,0,0
344,1782588633426,0,0,0
345,1782588633810,0,0,0
346,1782588634209,0,0,0
347,1782588634259,0,0,0
348,1782588635658,0,0,0
349,1782588636024,0,0,0
350,1782588639671,0,0,0
351,1782588640138,0,0,0
352,1782588641454,0,0,0
353,1782588641587,0,0,0
354,1782588642669,0,0,0
355,1782588643718,0,0,0
356,1782588644184,0,0,0
357,1782588644618,0,0,0
358,1782588645217,0,0,0
359,1782588646849,0,0,0
360,1782588647299,0,0,0
361,1782588647848,0,0,0
362,1782588648880,0,0,0
363,1782588649431,0,0,0
364,1782588650496,0,0,0
365,1782588651145,0,0,0
366,1782588652112,0,0,0
367,1782588653177,0,0,0
368,1782588653477,0,0,0
369,1782588653676,0,0,0
370,1782588654809,0,0,0
371,1782588655458,0,0,0
372,1782588655958,0,0,0
373,1782588656025,0,0,0
374,1782588657057,0,0,0
375,1782588658156,0,0,0
376,1782588659055,0,0,0
377,1782588660021,0,0,0
378,1782588661287,0,0,0
379,1782588661853,0,0,0
380,1782588662303,0,0,0
381,1782588664384,0,0,0
382,1782588665433,0,0,0
383,1782588667032,0,0,0
384,1782588669047,0,0,0
385,1782588670013,0,0,0
386,1782588670629,0,0,0
387,1782588671178,0,0,0
388,1782588671612,0,0,0
389,1782588672261,0,0,0
390,1782588672710,0,0,0
391,1782588673010,0,0,0
392,1782588673227,0,0,0
393,1782588673877,0,0,0
394,1782588674293,0,0,0
395,1782588674908,0,0,0
396,1782588675225,0,0,0
397,1782588675425,0,0,0
398,1782588675874,0,0,0
399,1782588676524,0,0,0
400,1782588677173,0,0,0
401,1782588677573,0,0,0
402,1782588678056,0,0,0
403,1782588678472,0,0,0
404,1782588679055,0,0,0
405,1782588679454,0,0,0
406,1782588680154,0,0,0
407,1782588680254,0,0,0
408,1782588689146,0,0,0
409,1782588689247,0,0,0
410,1782588689863,0,0,0
411,1782588690579,0,0,0
412,1782588691495,0,0,0
413,1782588692044,0,0,0
414,1782588692227,0,0,0
415,1782588692560,0,0,0
416,1782588692811,0,0,0
417,1782588693178,0,0,0
418,1782588693394,0,0,0
419,1782588693694,0,0,0
420,1782588694059,0,0,0
421,1782588694409,0,0,0
422,1782588694626,0,0,0
423,1782588694825,0,0,0
424,1782588695225,0,0,0
425,1782588695558,0,0,0
426,1782588698139,0,0,0
427,1782588698456,0,0,0
428,1782588698872,0,0,0
429,1782588699205,0,0,0
430,1782588699471,0,0,0
431,1782588699588,0,0,0
432,1782588699988,0,0,0
433,1782588700338,0,0,0
434,1782588702493,0,0,0
435,1782588702519,0,2304,0
436,1782588703551,0,0,0
437,1782588704168,0,0,0
438,1782588705001,0,0,0
439,1782588705333,0,0,0
440,1782588705616,0,0,0
441,1782588705949,0,0,0
442,1782588706266,0,0,0
443,1782588706599,0,0,0
444,1782588706799,0,0,0
445,1782588707065,0,0,0
446,1782588707415,0,0,0
447,1782588707698,0,0,0
448,1782588708016,0,0,0
449,1782588708297,0,0,0
450,1782588709013,0,0,0
451,1782588709296,0,0,0
452,1782588709430,0,0,0
453,1782588709712,0,0,0
454,1782588710162,0,0,0
455,1782588710446,0,0,0
456,1782588711645,0,0,0
457,1782588711777,0,0,0
458,1782588712094,0,0,0
459,1782588712477,0,0,0
460,1782588712744,0,0,0
461,1782588713043,0,0,0
462,1782588713593,0,0,0
463,1782588713943,0,0,0
464,1782588714043,0,0,0
465,1782588714659,0,0,0
466,1782588715008,0,0,0
467,1782588715208,0,0,0
468,1782588715576,0,0,0
469,1782588716190,0,0,0
470,1782588718755,0,0,0
471,1782588719904,0,0,0
472,1782588720237,0,0,0
473,1782588720636,0,0,0
474,1782588720920,0,0,0
475,1782588721253,0,0,0
476,1782588721353,0,0,0
477,1782588721652,0,0,0
478,1782588722002,0,0,0
479,1782588722285,0,0,0
480,1782588722568,0,0,0
481,1782588722901,0,0,0
482,1782588723252,0,0,0
483,1782588723568,0,0,0
484,1782588723751,0,0,0
485,1782588724534,0,0,0
486,1782588724683,0,0,0
487,1782588725000,0,0,0
488,1782588726465,0,0,0
489,1782588726799,0,0,0
490,1782588732877,0,0,0
491,1782588733226,0,0,0
492,1782588734625,0,0,0
493,1782588734958,0,0,0
494,1782588735558,0,0,0
495,1782588735741,0,0,0
496,1782588735941,0,0,0
497,1782588736108,0,0,0
498,1782588736541,0,0,0
499,1782588736858,0,0,0
500,1782588738538,0,0,0
501,1782588741552,0,0,0
502,1782588742119,0,0,0
503,1782588742668,0,0,0
504,1782588743018,0,0,0
505,1782588743168,0,0,0
506,1782588743668,0,0,0
507,1782588744067,0,0,0
508,1782588744384,0,0,0
509,1782588744683,0,0,0
510,1782588745049,0,0,0
511,1782588745682,0,0,0
512,1782588745749,0,0,0
513,1782588746537,0,0,0
514,1782588746549,0,0,0
515,1782588746815,0,0,0
516,1782588749962,0,0,0
517,1782588750295,0,0,0
518,1782588751145,0,0,0
519,1782588751528,0,0,0
520,1782588751863,0,0,0
521,1782588752494,0,0,0
522,1782588752976,0,0,0
523,1782588753260,0,0,0
524,1782588753659,0,0,0
525,1782588753976,0,0,0
526,1782588757539,0,0,0
527,1782588757556,0,0,0
528,1782588757722,0,0,0
529,1782588758622,0,0,0
530,1782588759004,0,0,0
531,1782588759306,0,0,0
532,1782588759654,0,0,0
533,1782588760470,0,0,0
534,1782588760836,0,0,0
535,1782588765449,0,0,0
536,1782588767614,0,0,0
537,1782588767997,0,0,0
538,1782588768580,0,0,0
539,1782588768597,0,0,0
540,1782588768863,0,0,0
541,1782588769213,0,0,0
542,1782588769579,0,0,0
543,1782588769863,0,0,0
544,1782588769962,0,0,0
545,1782588770245,0,0,0
546,1782588770629,0,0,0
547,1782588770961,0,0,0
548,1782588771279,0,0,0
549,1782588771627,0,0,0
550,1782588772543,0,0,0
551,1782588772776,0,0,0
552,1782588773392,0,0,0
553,1782588775141,0,0,0
554,1782588778288,0,0,0
555,1782588778621,0,0,0
556,1782588779071,0,0,0
557,1782588779687,0,0,0
558,1782588779787,0,0,0
559,1782588780137,0,0,0
560,1782588780520,0,0,0
561,1782588780804,0,0,0
562,1782588784350,0,0,0
563,1782588785432,0,0,0
564,1782588785766,0,0,0
565,1782588786065,0,0,0
566,1782588786431,0,0,0
567,1782588786665,0,0,0
568,1782588787014,0,0,0
569,1782588787497,0,0,0
570,1782588787864,0,0,0
571,1782588788196,0,0,0
572,1782588788496,0,0,0
573,1782588788846,0,0,0
574,1782588789645,0,0,0
575,1782588789862,0,0,0
576,1782588790597,0,0,0
577,1782588790611,0,0,0
578,1782588790762,0,0,0
579,1782588791094,0,0,0
580,1782588791411,0,0,0
581,1782588791727,0,0,0
582,1782588791961,0,0,0
583,1782588793325,0,0,0
584,1782588795674,0,0,0
585,1782588795957,0,0,0
586,1782588796373,0,0,0
587,1782588796706,0,0,0
588,1782588796956,0,0,0
589,1782588797139,0,0,0
590,1782588797506,0,0,0
591,1782588797822,0,0,0
592,1782588798205,0,0,0
593,1782588802834,0,0,0
594,1782588803168,0,0,0
595,1782588803584,0,0,0
596,1782588803883,0,0,0
597,1782588804183,0,0,0
598,1782588804416,0,0,0
599,1782588804600,0,0,0
600,1782588804882,0,0,0
601,1782588805249,0,0,0
602,1782588805632,0,0,0
603,1782588805915,0,0,0
604,1782588807097,0,0,0
605,1782588808829,0,0,0
606,1782588809163,0,0,0
607,1782588810311,0,0,0
608,1782588810694,0,0,0
609,1782588811045,0,0,0
610,1782588811327,0,0,0
611,1782588811793,0,0,0
612,1782588812595,0,0,0
613,1782588812609,0,0,0
614,1782588817489,0,0,0
615,1782588818654,0,0,0
616,1782588818937,0,0,0
617,1782588819620,0,0,0
618,1782588819937,0,0,0
619,1782588820353,0,0,0
620,1782588820603,0,0,0
621,1782588821869,0,0,0
622,1782588825583,0,0,0
623,1782588825932,0,0,0
624,1782588826215,0,0,0
625,1782588827064,0,0,0
626,1782588827480,0,0,0
627,1782588827797,0,0,0
628,1782588828113,0,0,0
629,1782588829012,0,0,0
630,1782588833042,0,0,0
631,1782588833326,0,0,0
632,1782588834641,0,0,0
633,1782588835074,0,0,0
634,1782588835374,0,0,0
635,1782588835790,0,0,0
636,1782588836090,0,0,0
637,1782588836623,0,0,0
638,1782588836907,0,0,0
639,1782588837238,0,0,0
640,1782588837605,0,0,0
641,1782588840220,0,0,0
642,1782588841086,0,0,0
643,1782588841202,0,0,0
644,1782588841551,0,0,0
645,1782588841868,0,0,0
646,1782588842118,0,0,0
647,1782588842418,0,0,0
648,1782588842750,0,0,0
649,1782588843267,0,0,0
650,1782588847398,0,0,0
651,1782588847747,0,0,0
652,1782588848063,0,0,0
653,1782588848329,0,0,0
654,1782588849195,0,0,0
655,1782588849496,0,0,0
656,1782588849878,0,0,0
657,1782588851061,0,0,0
658,1782588851310,0,0,0
659,1782588853042,0,0,0
660,1782588854540,0,0,0
661,1782588854891,0,0,0
662,1782588855840,0,0,0
663,1782588856106,0,0,0
664,1782588856673,0,0,0
665,1782588857039,0,0,0
666,1782588858239,0,0,0
667,1782588858404,0,0,0
668,1782588858621,0,0,0
669,1782588859020,0,0,0
670,1782588859337,0,0,0
671,1782588859670,0,0,0
672,1782588859953,0,0,0
673,1782588860802,0,0,0
674,1782588865149,0,0,0
675,1782588868129,0,0,0
676,1782588868413,0,0,0
677,1782588869013,0,0,0
678,1782588869229,0,0,0
679,1782588869546,0,0,0
680,1782588869762,0,0,0
681,1782588870194,0,0,0
682,1782588870394,0,0,0
683,1782588870877,0,0,0
684,1782588871293,0,0,0
685,1782588873092,0,0,0
686,1782588876239,0,0,0
687,1782588876556,0,0,0
688,1782588876905,0,0,0
689,1782588877272,0,0,0
690,1782588877654,0,0,0
691,1782588878038,0,0,0
692,1782588878687,0,0,0
693,1782588878704,0,0,0
694,1782588878937,0,0,0
695,1782588879320,0,0,0
696,1782588879588,0,0,0
697,1782588879887,0,0,0
698,1782588880086,0,0,0
699,1782588880353,0,0,0
700,1782588880787,0,0,0
701,1782588881068,0,0,0
702,1782588882867,0,0,0
703,1782588885232,0,0,0
704,1782588885515,0,0,0
705,1782588888379,0,0,0
706,1782588888728,0,0,0
707,1782588889079,0,0,0
708,1782588889711,0,0,0
709,1782588889745,0,0,0
710,1782588889861,0,0,0
711,1782588891044,0,0,0
712,1782588891295,0,0,0
713,1782588891677,0,0,0
714,1782588891977,0,0,0
715,1782588892194,0,0,0
716,1782588895073,0,0,0
717,1782588895407,0,0,0
718,1782588901535,0,0,0
719,1782588901885,0,0,0
720,1782588902967,0,0,0
721,1782588903433,0,0,0
722,1782588904848,0,0,0
723,1782588905215,0,0,0
724,1782588907497,0,0,0
725,1782588907929,0,0,0
726,1782588908495,0,0,0
727,1782588908861,0,0,0
728,1782588909028,0,0,0
729,1782588910061,0,0,0
730,1782588910427,0,0,0
731,1782588911710,0,0,0
732,1782588911909,0,0,0
733,1782588912825,0,0,0
734,1782588913042,0,0,0
735,1782588913225,0,0,0
736,1782588913858,0,0,0
737,1782588914074,0,0,0
738,1782588915323,0,0,0
739,1782588916572,0,0,0
740,1782588917671,0,0,0
741,1782588917721,0,0,0
742,1782588918004,0,0,0
743,1782588918820,0,0,0
744,1782588919037,0,0,0
745,1782588919952,0,0,0
746,1782588920069,0,0,0
747,1782588921002,0,0,0
748,1782588921185,0,0,0
749,1782588921368,0,0,0
750,1782588922760,0,0,0
751,1782588922933,0,0,0
752,1782588923066,0,0,0
753,1782588923349,0,0,0
754,1782588923749,0,0,0
755,1782588924632,0,0,0
756,1782588924849,0,0,0
757,1782588925065,0,0,0
758,1782588926814,0,0,0
759,1782588926980,0,0,0
760,1782588927229,0,0,0
761,1782588928046,0,0,0
762,1782588928262,0,0,0
763,1782588929479,0,0,0
764,1782588929577,0,0,0
765,1782588930127,0,0,0
766,1782588931859,0,0,0
767,1782588932042,0,0,0
768,1782588932308,0,0,0
769,1782588934141,0,0,0
770,1782588934440,0,0,0
771,1782588934508,0,0,0
772,1782588935706,0,0,0
773,1782588935990,0,0,0
