index,date,LATITUDE
0,1782588360507,-19.864131
1,1782588361739,-19.864131
2,1782588362438,-19.864131
3,1782588363237,-19.864131
4,1782588363788,-19.864131
5,1782588364420,-19.864131
6,1782588365186,-19.864131
7,1782588367051,-19.864131
8,1782588367750,-19.864131
9,1782588368301,-19.864131
10,1782588369716,-19.864131
11,1782588370215,-19.864131
12,1782588371014,-19.864131
13,1782588371564,-19.864131
14,1782588373679,-19.864131
15,1782588374228,-19.864131
16,1782588374761,-19.864131
17,1782588377143,-19.864131
18,1782588378408,-19.864131
19,1782588378957,-19.864131
20,1782588379640,-19.864131
21,1782588380223,-19.864131
22,1782588380972,-19.864131
23,1782588382188,-19.864131
24,1782588382871,-19.864131
25,1782588384136,-19.864131
26,1782588384956,-19.864121300000001
27,1782588386151,-19.864121300000001
28,1782588386735,-19.864121300000001
29,1782588388150,-19.864121600000001
30,1782588389382,-19.864121799999999
31,1782588390015,-19.864121600000001
32,1782588390714,-19.864121600000001
33,1782588391980,-19.864119500000001
34,1782588392696,-19.8641136
35,1782588393762,-19.8641118
36,1782588394511,-19.8641118
37,1782588395994,-19.864111600000001
38,1782588396492,-19.864111600000001
39,1782588397742,-19.864111300000001
40,1782588398359,-19.864111099999999
41,1782588399523,-19.864111099999999
42,1782588400239,-19.864114799999999
43,1782588400856,-19.864118600000001
44,1782588401322,-19.864118600000001
45,1782588401905,-19.864118600000001
46,1782588402554,-19.864118600000001
47,1782588403120,-19.864119800000001
48,1782588405819,-19.8641155
49,1782588407117,-19.864112800000001
50,1782588407634,-19.8641118
51,1782588409032,-19.864111600000001
52,1782588410331,-19.864105800000001
53,1782588410897,-19.864105800000001
54,1782588411763,-19.864105500000001
55,1782588412263,-19.864105500000001
56,1782588413079,-19.864102500000001
57,1782588413562,-19.864102500000001
58,1782588414994,-19.864105299999999
59,1782588415494,-19.864105299999999
60,1782588416359,-19.864105500000001
61,1782588416942,-19.864105500000001
62,1782588418941,-19.864107000000001
63,1782588421055,-19.864107099999998
64,1782588422321,-19.864107000000001
65,1782588423104,-19.8641048
66,1782588423770,-19.8641048
67,1782588424319,-19.864104600000001
68,1782588425002,-19.8641063
69,1782588426201,-19.864106100000001
70,1782588426817,-19.8641033
71,1782588427300,-19.8641033
72,1782588427933,-19.8641033
73,1782588428565,-19.864102500000001
74,1782588429115,-19.864102500000001
75,1782588430681,-19.864102500000001
76,1782588431231,-19.864102299999999
77,1782588432046,-19.864105500000001
78,1782588432929,-19.864105500000001
79,1782588433595,-19.864105599999998
80,1782588434328,-19.864105500000001
81,1782588435843,-19.864104099999999
82,1782588436542,-19.864104099999999
83,1782588437425,-19.864104999999999
84,1782588438807,-19.864109299999999
85,1782588440506,-19.864111099999999
86,1782588441105,-19.864111099999999
87,1782588441905,-19.8641115
88,1782588442820,-19.8641115
89,1782588443404,-19.864112500000001
90,1782588444154,-19.864112500000001
91,1782588445035,-19.864112500000001
92,1782588445635,-19.8641106
93,1782588447283,-19.8641106
94,1782588447950,-19.8641106
95,1782588450714,-19.8641106
96,1782588451513,-19.8641106
97,1782588452330,-19.8641106
98,1782588452846,-19.8641106
99,1782588454095,-19.8641106
100,1782588454378,-19.8641106
101,1782588454727,-19.8641106
102,1782588456576,-19.8641106
103,1782588456859,-19.8641106
104,1782588457142,-19.8641106
105,1782588457741,-19.8641106
106,1782588459007,-19.8641106
107,1782588459273,-19.8641106
108,1782588459556,-19.8641106
109,1782588460257,-19.8641106
110,1782588460705,-19.8641106
111,1782588461321,-19.8641106
112,1782588462055,-19.8641106
113,1782588462671,-19.8641106
114,1782588464403,-19.8641106
115,1782588464685,-19.8641106
116,1782588465135,-19.8641106
117,1782588465285,-19.8641106
118,1782588466950,-19.8641106
119,1782588467234,-19.8641106
120,1782588467816,-19.8641106
121,1782588468132,-19.8641106
122,1782588469731,-19.8641106
123,1782588470314,-19.8641106
124,1782588470580,-19.8641106
125,1782588470897,-19.8641106
126,1782588472096,-19.8641106
127,1782588472679,-19.8641106
128,1782588473029,-19.8641106
129,1782588473345,-19.8641106
130,1782588473694,-19.8641106
131,1782588474660,-19.8641106
132,1782588475876,-19.8641106
133,1782588476192,-19.8641106
134,1782588476526,-19.8641106
135,1782588477192,-19.8641106
136,1782588478324,-19.8641106
