index,date,LEFT_MOTOR_CURRENT
0,1782588358158,0
1,1782588358308,0
2,1782588359091,0
3,1782588359924,0
4,1782588360890,0
5,1782588361172,0
6,1782588361539,0
7,1782588364120,0
8,1782588364470,0
9,1782588364871,0
10,1782588365152,0
11,1782588365785,0
12,1782588365902,0
13,1782588366268,0
14,1782588366618,0
15,1782588366935,0
16,1782588368417,0
17,1782588369199,0
18,1782588369316,0
19,1782588370099,0
20,1782588370931,0
21,1782588371031,0
22,1782588371797,0
23,1782588372413,0
24,1782588372513,0
25,1782588373146,0
26,1782588373229,0
27,1782588373945,0
28,1782588373962,0
29,1782588376843,0
30,1782588379190,0
31,1782588379491,0
32,1782588379773,0
33,1782588380091,0
34,1782588385369,0
35,1782588385735,0
36,1782588386035,0
37,1782588386318,0
38,1782588386501,0
39,1782588386868,0
40,1782588387517,0
41,1782588388966,0
42,1782588395710,0
43,1782588396859,0
44,1782588397176,0
45,1782588397443,0
46,1782588397792,0
47,1782588398126,0
48,1782588398309,0
49,1782588401255,0
50,1782588401556,0
51,1782588402404,0
52,1782588402954,0
53,1782588403254,0
54,1782588405219,0
55,1782588405370,0
56,1782588406118,0
57,1782588407001,0
58,1782588407834,0
59,1782588408667,0
60,1782588409466,0
61,1782588409581,0
62,1782588410381,0
63,1782588411180,0
64,1782588411314,0
65,1782588412096,0
66,1782588412929,0
67,1782588413745,0
68,1782588413812,0
69,1782588414661,0
70,1782588415428,0
71,1782588415560,0
72,1782588416426,0
73,1782588416926,0
74,1782588417308,0
75,1782588420256,0
76,1782588420606,0
77,1782588420939,0
78,1782588421289,0
79,1782588421388,0
80,1782588421755,0
81,1782588422088,0
82,1782588422421,0
83,1782588426451,0
84,1782588427084,0
85,1782588427650,0
86,1782588427849,0
87,1782588428200,0
88,1782588428416,0
89,1782588429598,0
90,1782588429982,0
91,1782588431763,0
92,1782588432212,0
93,1782588433112,0
94,1782588433362,0
95,1782588433645,0
96,1782588434044,0
97,1782588434944,0
98,1782588436010,0
99,1782588436842,0
100,1782588437258,0
101,1782588439090,0
102,1782588439506,0
103,1782588440406,0
104,1782588440622,0
105,1782588441272,0
106,1782588441672,0
107,1782588442254,0
108,1782588442687,0
109,1782588443270,0
110,1782588444535,0
111,1782588444885,0
112,1782588446684,0
113,1782588447067,0
114,1782588448850,0
115,1782588449232,0
116,1782588451346,0
117,1782588451746,0
118,1782588499257,0
119,1782588499956,0
120,1782588500055,0
121,1782588500855,0
122,1782588501688,0
123,1782588501787,0
124,1782588502637,0
125,1782588502937,0
126,1782588510131,0
127,1782588510547,0
128,1782588516443,0
129,1782588516808,0
130,1782588517357,0
131,1782588517624,0
132,1782588518124,0
133,1782588521205,0
134,1782588521571,0
135,1782588521954,0
136,1782588522187,0
137,1782588522420,0
138,1782588522670,0
139,1782588523070,0
140,1782588523336,0
141,1782588523686,0
142,1782588525984,0
143,1782588526367,0
144,1782588526717,0
145,1782588527049,0
146,1782588527449,0
147,1782588527766,0
148,1782588528148,0
149,1782588528481,0
150,1782588533194,0
151,1782588533461,0
152,1782588533694,0
153,1782588534376,0
154,1782588534443,0
155,1782588534743,0
156,1782588535060,0
157,1782588535359,0
158,1782588535743,0
159,1782588535925,0
160,1782588536358,0
161,1782588536642,0
162,1782588536858,0
163,1782588537424,0
164,1782588537841,0
165,1782588538090,0
166,1782588538456,0
167,1782588539574,0
168,1782588543369,0
169,1782588543702,0
170,1782588543986,0
171,1782588544868,0
172,1782588545167,0
173,1782588545550,0
174,1782588545867,0
175,1782588546200,0
176,1782588546484,0
177,1782588546616,0
178,1782588546633,0
179,1782588547233,0
180,1782588547549,0
181,1782588547749,0
182,1782588548132,0
183,1782588548465,0
184,1782588548831,0
185,1782588549049,0
186,1782588549498,0
187,1782588549831,0
188,1782588550080,0
189,1782588550447,0
190,1782588550713,0
191,1782588551113,0
192,1782588551395,0
193,1782588551545,0
194,1782588552129,0
195,1782588552562,0
196,1782588552878,0
197,1782588553461,0
198,1782588554077,0
199,1782588554194,0
200,1782588554594,0
201,1782588559006,0
202,1782588560005,0
203,1782588560355,0
204,1782588560588,0
205,1782588560954,0
206,1782588561288,0
207,1782588562353,0
208,1782588563003,0
209,1782588563303,0
210,1782588563568,0
211,1782588563802,0
212,1782588564668,0
213,1782588565001,0
214,1782588565317,0
215,1782588565967,0
216,1782588566333,0
217,1782588566749,0
218,1782588567066,0
219,1782588567416,0
220,1782588567765,0
221,1782588568048,0
222,1782588568682,0
223,1782588568864,0
224,1782588569114,3
225,1782588569498,3
226,1782588571079,2010
227,1782588571596,2175
228,1782588572611,1630
229,1782588574177,1368
230,1782588574910,1759
231,1782588578607,991
232,1782588579522,0
233,1782588580155,0
234,1782588580555,0
235,1782588580905,0
236,1782588581488,0
237,1782588582088,0
238,1782588583069,0
239,1782588584335,0
240,1782588587499,0
241,1782588588249,0
242,1782588588465,0
243,1782588589497,6
244,1782588590080,0
245,1782588590480,0
246,1782588591114,0
247,1782588592096,0
248,1782588592711,0
249,1782588593644,0
250,1782588594726,0
251,1782588596325,0
252,1782588597308,0
253,1782588597724,0
254,1782588597923,0
255,1782588598240,0
256,1782588599289,0
257,1782588600189,0
258,1782588600455,0
259,1782588600871,0
260,1782588601454,0
261,1782588601920,0
262,1782588603452,7
263,1782588604085,0
264,1782588604535,712
265,1782588605450,17521
266,1782588606200,1040
267,1782588607099,2
268,1782588607465,2
269,1782588608914,1427
270,1782588610213,990
271,1782588610829,8
272,1782588612294,0
273,1782588613743,937
274,1782588614193,371
275,1782588615758,0
276,1782588616375,0
277,1782588617164,0
278,1782588617357,0
279,1782588617690,0
280,1782588618256,0
281,1782588619323,0
282,1782588620254,0
283,1782588621222,0
284,1782588622886,0
285,1782588623884,0
286,1782588624584,0
287,1782588624834,0
288,1782588625833,0
289,1782588627731,0
290,1782588628348,0
291,1782588630397,0
292,1782588631012,0
293,1782588631961,0
294,1782588632994,0
295,1782588633893,0
296,1782588635109,0
297,1782588636408,0
298,1782588636941,0
299,1782588637357,0
300,1782588638705,0
301,1782588639206,0
302,1782588639206,0
303,1782588639622,0
304,1782588640188,0
305,1782588640638,0
306,1782588641171,0
307,1782588642202,0
308,1782588643235,0
309,1782588644084,0
310,1782588644784,0
311,1782588645800,0
312,1782588646216,0
313,1782588646349,0
314,1782588646750,2
315,1782588647415,2
316,1782588648415,925
317,1782588648914,1847
318,1782588649363,1869
319,1782588650229,1835
320,1782588650396,1875
321,1782588651598,1642
322,1782588652627,1630
323,1782588654209,1545
324,1782588654909,1293
325,1782588655658,1224
326,1782588656591,1001
327,1782588657656,0
328,1782588658539,0
329,1782588659521,0
330,1782588661386,0
331,1782588662352,0
332,1782588662786,0
333,1782588663135,0
334,1782588663235,0
335,1782588663618,0
336,1782588664950,0
337,1782588665800,0
338,1782588666532,0
339,1782588667548,0
340,1782588667898,0
341,1782588668447,0
342,1782588669130,0
343,1782588669546,0
344,1782588671095,0
345,1782588671744,0
346,1782588673360,0
347,1782588674409,0
348,1782588676007,0
349,1782588677073,0
350,1782588678006,0
351,1782588678589,0
352,1782588678988,0
353,1782588679572,0
354,1782588688864,0
355,1782588689513,0
356,1782588690246,0
357,1782588690912,0
358,1782588691644,0
359,1782588695924,0
360,1782588696224,0
361,1782588696607,0
362,1782588697006,0
363,1782588697090,0
364,1782588697490,0
365,1782588697790,0
366,1782588700687,0
367,1782588701303,0
368,1782588701686,0
369,1782588702519,0
370,1782588702802,0
371,1782588703152,0
372,1782588704435,0
373,1782588704635,0
374,1782588708730,0
375,1782588711062,0
376,1782588711394,0
377,1782588716673,0
378,1782588716891,0
379,1782588717140,0
380,1782588717390,0
381,1782588717772,0
382,1782588718089,0
383,1782588718389,0
384,1782588719021,0
385,1782588719222,0
386,1782588719588,0
387,1782588725699,0
388,1782588725999,0
389,1782588727465,0
390,1782588727714,0
391,1782588728097,0
392,1782588728430,0
393,1782588728880,0
394,1782588729596,0
395,1782588729862,0
396,1782588730195,0
397,1782588730512,0
398,1782588730828,0
399,1782588731029,0
400,1782588731312,0
401,1782588731645,0
402,1782588731928,0
403,1782588732277,0
404,1782588732527,0
405,1782588733677,0
406,1782588736907,0
407,1782588737341,0
408,1782588737940,0
409,1782588738155,0
410,1782588739288,0
411,1782588739572,0
412,1782588739821,0
413,1782588740137,0
414,1782588740503,0
415,1782588740704,0
416,1782588745366,0
417,1782588747132,0
418,1782588747498,0
419,1782588747814,0
420,1782588748014,0
421,1782588748614,0
422,1782588748930,0
423,1782588749246,0
424,1782588749662,0
425,1782588750578,0
426,1782588750762,0
427,1782588754625,0
428,1782588754975,0
429,1782588755358,0
430,1782588755440,0
431,1782588755824,0
432,1782588756157,0
433,1782588756523,0
434,1782588756790,0
435,1782588759671,0
436,1782588760037,0
437,1782588761169,0
438,1782588761419,0
439,1782588761819,0
440,1782588762152,0
441,1782588762702,0
442,1782588762918,0
443,1782588763168,0
444,1782588763534,0
445,1782588764200,0
446,1782588764733,0
447,1782588764983,0
448,1782588765832,0
449,1782588766149,0
450,1782588766449,0
451,1782588766731,0
452,1782588771993,0
453,1782588773110,0
454,1782588773709,0
455,1782588774025,0
456,1782588774408,0
457,1782588774658,0
458,1782588775158,0
459,1782588775524,0
460,1782588775858,0
461,1782588776207,0
462,1782588776507,0
463,1782588777122,0
464,1782588777289,0
465,1782588777656,0
466,1782588777955,0
467,1782588781219,0
468,1782588781519,0
469,1782588781853,0
470,1782588782035,0
471,1782588782935,0
472,1782588783217,0
473,1782588783600,0
474,1782588784817,0
475,1782588785116,0
476,1782588794524,0
477,1782588794608,0
478,1782588795008,0
479,1782588795340,0
480,1782588798855,0
481,1782588799221,0
482,1782588799404,0
483,1782588799987,0
484,1782588800619,0
485,1782588800969,0
486,1782588801635,0
487,1782588801968,0
488,1782588802101,0
489,1782588802419,0
490,1782588805981,0
491,1782588806315,0
492,1782588806615,0
493,1782588807514,0
494,1782588807864,0
495,1782588811361,0
496,1782588812926,0
497,1782588813276,0
498,1782588813876,0
499,1782588814142,0
500,1782588814608,0
501,1782588814941,0
502,1782588815608,0
503,1782588815906,0
504,1782588816223,0
505,1782588817805,0
506,1782588819287,0
507,1782588821052,0
508,1782588821285,0
509,1782588822801,0
510,1782588823067,0
511,1782588823634,0
512,1782588823816,0
513,1782588824016,0
514,1782588824333,0
515,1782588824700,0
516,1782588824949,0
517,1782588825283,0
518,1782588828513,0
519,1782588829379,0
520,1782588829712,0
521,1782588830095,0
522,1782588830294,0
523,1782588830978,0
524,1782588831277,0
525,1782588831393,0
526,1782588831793,0
527,1782588832143,0
528,1782588832410,0
529,1782588833892,0
530,1782588834141,0
531,1782588838005,0
532,1782588838371,0
533,1782588838571,0
534,1782588839703,0
535,1782588840603,0
536,1782588843551,0
537,1782588843683,0
538,1782588843968,0
539,1782588844582,0
540,1782588844849,0
541,1782588845149,0
542,1782588845699,0
543,1782588845815,0
544,1782588846298,0
545,1782588846664,0
546,1782588847031,0
547,1782588850194,0
548,1782588850561,0
549,1782588851659,0
550,1782588852043,0
551,1782588852310,0
552,1782588852742,0
553,1782588853325,0
554,1782588853442,0
555,1782588853774,0
556,1782588857355,0
557,1782588857722,0
558,1782588857938,0
559,1782588860036,0
560,1782588860319,0
561,1782588861435,0
562,1782588861835,0
563,1782588863068,0
564,1782588863200,0
565,1782588863633,0
566,1782588863901,0
567,1782588864266,0
568,1782588864482,0
569,1782588865565,0
570,1782588865865,0
571,1782588866114,0
572,1782588866430,0
573,1782588866780,0
574,1782588867080,0
575,1782588867746,0
576,1782588871960,0
577,1782588872359,0
578,1782588872625,0
579,1782588873991,0
580,1782588874374,0
581,1782588874757,0
582,1782588875057,0
583,1782588875340,0
584,1782588875540,0
585,1782588875873,0
586,1782588881801,0
587,1782588882051,0
588,1782588882384,0
589,1782588882901,0
590,1782588883250,0
591,1782588883516,0
592,1782588883833,0
593,1782588884099,0
594,1782588884465,0
595,1782588884749,0
596,1782588885914,0
597,1782588886231,0
598,1782588886531,0
599,1782588887165,0
600,1782588887430,0
601,1782588887713,0
602,1782588888046,0
603,1782588892477,0
604,1782588892643,0
605,1782588892942,0
606,1782588893291,0
607,1782588893559,0
608,1782588893908,0
609,1782588894174,0
610,1782588894440,0
611,1782588894691,0
612,1782588896073,0
613,1782588896522,0
614,1782588896738,0
615,1782588897072,0
616,1782588897554,0
617,1782588898121,0
618,1782588898487,0
619,1782588898804,0
620,1782588899753,0
621,1782588899870,0
622,1782588900752,0
623,1782588900769,0
624,1782588900852,0
625,1782588902319,0
626,1782588903800,0
627,1782588904132,0
628,1782588904432,0
629,1782588905281,0
630,1782588905664,0
631,1782588905997,0
632,1782588906314,0
633,1782588907163,0
634,1782588907430,0
635,1782588909511,0
636,1782588909644,0
637,1782588911026,0
638,1782588911686,0
639,1782588912193,0
640,1782588912375,0
641,1782588912542,0
642,1782588914856,0
643,1782588915906,0
644,1782588916172,0
645,1782588917204,0
646,1782588918320,0
647,1782588918470,0
648,1782588919320,0
649,1782588919453,0
650,1782588920586,0
651,1782588921668,0
652,1782588921834,0
653,1782588922767,0
654,1782588922783,0
655,1782588923801,0
656,1782588924166,0
657,1782588925581,0
658,1782588925781,0
659,1782588926264,0
660,1782588927497,0
661,1782588927596,0
662,1782588928828,0
663,1782588928978,0
664,1782588929195,0
665,1782588930077,0
666,1782588930627,0
667,1782588930794,0
668,1782588931226,0
669,1782588931376,0
670,1782588932858,0
671,1782588933091,0
672,1782588933757,0
673,1782588933775,0
674,1782588933874,0
675,1782588934973,0
676,1782588935257,0
