index,date,SET_POINT_LONGITUDINAL,SET_POINT_LATERAL
156,1782588501388,0,0
157,1782588502154,0,0
158,1782588503602,0,0
159,1782588504268,0,0
160,1782588504568,0,0
161,1782588504918,0,0
162,1782588505634,0,0
163,1782588505884,0,0
164,1782588506234,0,0
165,1782588507100,0,0
166,1782588507399,0,2304
167,1782588507416,0,0
168,1782588507999,0,0
169,1782588508282,0,0
170,1782588508615,0,0
171,1782588508832,0,0
172,1782588509149,0,0
173,1782588509747,0,0
174,1782588511180,0,0
175,1782588511496,0,0
176,1782588511812,0,0
177,1782588512145,0,0
178,1782588512362,0,0
179,1782588512912,0,0
180,1782588513228,0,0
181,1782588513577,0,0
182,1782588513894,0,0
183,1782588514160,0,0
184,1782588514576,0,0
185,1782588514810,0,0
186,1782588514943,0,0
187,1782588515259,0,0
188,1782588515626,0,0
189,1782588515976,0,0
190,1782588519006,0,0
191,1782588519356,0,0
192,1782588519723,0,0
193,1782588519822,0,0
194,1782588520123,0,0
195,1782588520506,0,0
196,1782588520788,0,0
197,1782588523719,0,0
198,1782588524068,0,0
199,1782588524468,0,0
200,1782588524602,0,0
201,1782588524884,0,0
202,1782588525235,0,0
203,1782588525617,0,0
204,1782588529115,0,0
205,1782588529447,0,0
206,1782588530330,0,0
207,1782588530663,0,0
208,1782588530947,0,0
209,1782588531280,0,0
210,1782588531595,0,0
211,1782588532045,0,0
212,1782588534727,0,0
213,1782588534993,0,0
214,1782588538790,0,0
215,1782588539073,0,0
216,1782588540106,0,0
217,1782588540339,0,0
218,1782588540555,0,0
219,1782588540838,0,0
220,1782588541188,0,0
221,1782588541488,0,0
222,1782588541754,0,0
223,1782588541987,0,0
224,1782588542287,0,0
225,1782588542636,0,0
226,1782588543036,0,0
227,1782588544402,0,0
228,1782588549464,0,0
229,1782588555259,0,0
230,1782588555959,0,0
231,1782588556242,0,0
232,1782588556991,0,0
233,1782588557291,0,0
234,1782588557590,0,0
235,1782588559706,0,0
236,1782588561671,0,0
237,1782588562137,0,0
238,1782588562603,0,0
239,1782588564086,0,0
240,1782588564369,0,0
241,1782588566666,0,0
242,1782588570481,0,0
243,1782588571445,0,0
244,1782588572078,0,0
245,1782588573111,0,0
246,1782588573562,0,0
247,1782588573679,0,0
248,1782588574111,0,0
249,1782588574694,0,0
250,1782588575759,0,0
251,1782588576025,0,0
252,1782588576260,0,0
253,1782588576775,0,0
254,1782588577357,0,0
255,1782588578323,0,0
256,1782588578940,0,0
257,1782588580039,0,0
258,1782588581571,0,0
259,1782588582021,0,0
260,1782588582536,0,0
261,1782588582986,0,0
262,1782588583335,0,0
263,1782588584190,0,0
264,1782588585118,0,0
265,1782588585784,0,0
266,1782588586950,0,0
267,1782588587349,0,0
268,1782588588948,0,0
269,1782588589997,0,0
270,1782588590896,0,0
271,1782588591612,0,0
272,1782588592611,0,0
273,1782588593177,0,0
274,1782588593527,0,0
275,1782588594226,0,0
276,1782588595225,0,0
277,1782588595726,0,0
278,1782588596159,0,0
279,1782588596775,0,0
280,1782588597190,0,0
281,1782588599322,0,0
282,1782588599772,0,0
283,1782588601354,0,0
284,1782588602386,0,0
285,1782588602719,0,0
286,1782588602869,0,0
287,1782588603335,0,0
288,1782588603968,0,0
289,1782588604967,0,0
290,1782588605467,0,0
291,1782588606549,0,0
292,1782588607849,0,0
293,1782588608465,0,0
294,1782588608881,0,0
295,1782588609431,0,0
296,1782588609863,0,0
297,1782588611761,0,0
298,1782588612645,0,0
299,1782588613228,0,0
300,1782588613677,0,0
301,1782588614243,0,0
302,1782588614692,0,0
303,1782588615193,0,0
304,1782588616275,0,0
305,1782588617740,0,0
306,1782588618190,0,0
307,1782588618772,0,0
308,1782588619222,0,0
309,1782588619821,0,0
310,1782588620121,0,0
311,1782588620687,0,0
312,1782588621120,0,0
313,1782588621737,0,0
314,1782588622053,0,0
315,1782588622269,0,0
316,1782588623336,0,0
317,1782588625284,0,0
318,1782588626268,0,0
319,1782588626715,0,0
320,1782588626932,0,0
321,1782588627149,0,0
322,1782588628231,0,0
323,1782588628847,0,0
324,1782588629230,0,0
325,1782588629796,0,0
326,1782588630463,0,0
327,1782588630929,0,0
328,1782588631512,0,0
329,1782588632045,0,0
330,1782588632494,0,0
331,1782588633393,0,0
332,1782588634193,0,0
333,1782588634243,0,0
334,1782588634709,0,0
335,1782588635641,0,0
336,1782588636008,0,0
337,1782588636674,0,0
338,1782588636807,0,0
339,1782588637807,0,0
340,1782588638156,0,0
341,1782588640104,0,0
342,1782588641137,0,0
343,1782588641454,0,0
344,1782588641570,0,0
345,1782588642669,0,0
346,1782588643701,0,0
347,1782588644184,0,0
348,1782588644600,0,0
349,1782588645200,0,0
350,1782588646815,0,0
351,1782588647265,0,0
352,1782588647831,0,0
353,1782588648314,0,0
354,1782588648863,0,0
355,1782588650218,0,0
356,1782588650462,0,0
357,1782588650946,0,0
358,1782588651145,0,0
359,1782588651478,0,0
360,1782588652094,0,0
361,1782588653160,0,0
362,1782588653460,0,0
363,1782588653660,0,0
364,1782588654126,0,0
365,1782588654775,0,0
366,1782588655458,0,0
367,1782588655941,0,0
368,1782588656008,0,0
369,1782588656474,0,0
370,1782588657040,0,0
371,1782588658156,0,0
372,1782588659038,0,0
373,1782588661214,0,0
374,1782588661270,0,0
375,1782588661836,0,0
376,1782588662269,0,0
377,1782588664035,0,0
378,1782588664368,0,0
379,1782588664783,0,0
380,1782588665416,0,0
381,1782588666399,0,0
382,1782588666999,0,0
383,1782588668297,0,0
384,1782588669014,0,0
385,1782588669996,0,0
386,1782588670629,0,0
387,1782588671595,0,0
388,1782588672261,0,0
389,1782588672694,0,0
390,1782588672960,0,0
391,1782588673210,0,0
392,1782588673843,0,0
393,1782588674276,0,0
394,1782588674875,0,0
395,1782588675225,0,0
396,1782588675857,0,0
397,1782588676490,0,0
398,1782588676923,0,0
399,1782588677556,0,0
400,1782588678456,0,0
401,1782588679421,0,0
402,1782588680138,0,0
403,1782588680221,0,0
404,1782588689130,0,0
405,1782588689829,0,0
406,1782588689946,0,0
407,1782588690579,0,2304
408,1782588691495,0,0
409,1782588692011,0,0
410,1782588692212,0,0
411,1782588692795,0,0
412,1782588693144,0,0
413,1782588693376,0,0
414,1782588693693,0,0
415,1782588694026,0,0
416,1782588694409,0,0
417,1782588694609,0,0
418,1782588694809,0,0
419,1782588695192,0,0
420,1782588695542,0,0
421,1782588698122,0,0
422,1782588698456,0,0
423,1782588698838,0,0
424,1782588699155,0,0
425,1782588699438,0,0
426,1782588699954,0,0
427,1782588700338,0,0
428,1782588700671,0,0
429,1782588702086,0,0
430,1782588702519,0,0
431,1782588703518,0,0
432,1782588704134,0,0
433,1782588705299,0,0
434,1782588705616,0,0
435,1782588705933,0,0
436,1782588706250,0,0
437,1782588706582,0,0
438,1782588706765,0,0
439,1782588707048,0,0
440,1782588707398,0,0
441,1782588707664,0,0
442,1782588707981,0,0
443,1782588708280,0,0
444,1782588708697,0,0
445,1782588708996,0,0
446,1782588709263,0,0
447,1782588709413,0,0
448,1782588709697,0,0
449,1782588710112,0,0
450,1782588710428,0,0
451,1782588711645,0,0
452,1782588711744,0,0
453,1782588712060,0,0
454,1782588712744,0,0
455,1782588713010,0,0
456,1782588713526,0,0
457,1782588713576,0,0
458,1782588713909,0,0
459,1782588714043,0,0
460,1782588714643,0,0
461,1782588714991,0,0
462,1782588715208,0,0
463,1782588715891,0,0
464,1782588716157,0,0
465,1782588718706,0,0
466,1782588719888,0,0
467,1782588720204,0,0
468,1782588720587,0,0
469,1782588720887,0,0
470,1782588721236,0,0
471,1782588721953,0,0
472,1782588722252,0,0
473,1782588722552,0,0
474,1782588722901,0,0
475,1782588723252,0,0
476,1782588723552,0,0
477,1782588723735,0,0
478,1782588724534,0,0
479,1782588724651,0,0
480,1782588724983,0,0
481,1782588725350,0,0
482,1782588726432,0,0
483,1782588726783,0,0
484,1782588732877,0,0
485,1782588733193,0,0
486,1782588734942,0,0
487,1782588735558,0,0
488,1782588735724,0,0
489,1782588735890,0,0
490,1782588736091,0,0
491,1782588736507,0,0
492,1782588736858,0,0
493,1782588738521,0,0
494,1782588740970,0,0
495,1782588741220,0,0
496,1782588741536,0,0
497,1782588741852,0,0
498,1782588742102,0,0
499,1782588742402,0,0
500,1782588742668,0,0
501,1782588742986,0,0
502,1782588743151,0,0
503,1782588744050,0,0
504,1782588744367,0,0
505,1782588744667,0,0
506,1782588745033,0,0
507,1782588745332,0,0
508,1782588745649,0,0
509,1782588745732,0,0
510,1782588746534,0,0
511,1782588746549,0,0
512,1782588746781,0,0
513,1782588748281,0,0
514,1782588749962,0,0
515,1782588750262,0,0
516,1782588751128,0,0
517,1782588751494,0,0
518,1782588751844,0,0
519,1782588752227,0,0
520,1782588752477,0,0
521,1782588752826,0,0
522,1782588752959,0,0
523,1782588753243,0,0
524,1782588753626,0,0
525,1782588753976,0,0
526,1782588754275,0,0
527,1782588757529,0,0
528,1782588757556,0,0
529,1782588757706,0,0
530,1782588758606,0,0
531,1782588758972,0,0
532,1782588759288,0,0
533,1782588759621,0,0
534,1782588760453,0,0
535,1782588760820,0,0
536,1782588761103,0,0
537,1782588765232,0,0
538,1782588765416,0,0
539,1782588767547,0,0
540,1782588767980,0,0
541,1782588768570,0,0
542,1782588768597,0,0
543,1782588768846,0,0
544,1782588769180,0,0
545,1782588769829,0,0
546,1782588769962,0,0
547,1782588770613,0,0
548,1782588770928,0,0
549,1782588771245,0,0
550,1782588771610,0,0
551,1782588771911,0,0
552,1782588772510,0,0
553,1782588772743,0,0
554,1782588773392,0,0
555,1782588773659,0,0
556,1782588775091,0,0
557,1782588778605,0,0
558,1782588779054,0,0
559,1782588779604,0,0
560,1782588779670,0,0
561,1782588779754,0,0
562,1782588780103,0,0
563,1782588780486,0,0
564,1782588780787,0,0
565,1782588782585,0,0
566,1782588784333,0,0
567,1782588785732,0,0
568,1782588786032,0,0
569,1782588786415,0,0
570,1782588786648,0,0
571,1782588786998,0,0
572,1782588787481,0,0
573,1782588787847,0,0
574,1782588788180,0,0
575,1782588788463,0,0
576,1782588788846,0,0
577,1782588789163,0,0
578,1782588789845,0,0
579,1782588790597,0,0
580,1782588790611,0,0
581,1782588790744,0,0
582,1782588791061,0,0
583,1782588791394,0,0
584,1782588791710,0,0
585,1782588791960,0,0
586,1782588796356,0,0
587,1782588796689,0,0
588,1782588796939,0,0
589,1782588797122,0,0
590,1782588797472,0,0
591,1782588797805,0,0
592,1782588798172,0,0
593,1782588799687,0,0
594,1782588802801,0,0
595,1782588803135,0,0
596,1782588803551,0,0
597,1782588803867,0,0
598,1782588804183,0,0
599,1782588804400,0,0
600,1782588804567,0,0
601,1782588804866,0,0
602,1782588805232,0,0
603,1782588805599,0,0
604,1782588805899,0,0
605,1782588807081,0,0
606,1782588808796,0,0
607,1782588809145,0,0
608,1782588810295,0,0
609,1782588810661,0,0
610,1782588811012,0,0
611,1782588811310,0,0
612,1782588811793,0,0
613,1782588812591,0,0
614,1782588812609,0,0
615,1782588816789,0,0
616,1782588817455,0,0
617,1782588818072,0,0
618,1782588818622,0,0
619,1782588818921,0,0
620,1782588819604,0,0
621,1782588819920,0,0
622,1782588820353,0,0
623,1782588820570,0,0
624,1782588821835,0,0
625,1782588825899,0,0
626,1782588826198,0,0
627,1782588827031,0,0
628,1782588827463,0,0
629,1782588827780,0,0
630,1782588828097,0,0
631,1782588828995,0,0
632,1782588833026,0,0
633,1782588834641,0,0
634,1782588835357,0,0
635,1782588836073,0,0
636,1782588836574,0,0
637,1782588836906,0,0
638,1782588837222,0,0
639,1782588837588,0,0
640,1782588840220,0,0
641,1782588840853,0,0
642,1782588841052,0,0
643,1782588841502,0,0
644,1782588841851,0,0
645,1782588842402,0,0
646,1782588842734,0,0
647,1782588847364,0,0
648,1782588847731,0,0
649,1782588848015,0,0
650,1782588848313,0,0
651,1782588849163,0,0
652,1782588849496,0,0
653,1782588849844,0,0
654,1782588850162,0,0
655,1782588851043,0,0
656,1782588851277,0,0
657,1782588851626,0,0
658,1782588853025,0,0
659,1782588854524,0,0
660,1782588854874,0,0
661,1782588855256,0,0
662,1782588855823,0,0
663,1782588856073,0,0
664,1782588856673,0,0
665,1782588856756,0,0
666,1782588857039,0,0
667,1782588858222,0,0
668,1782588858387,0,0
669,1782588858589,0,0
670,1782588859020,0,0
671,1782588859303,0,0
672,1782588859670,0,0
673,1782588859920,0,0
674,1782588860802,0,0
675,1782588861119,0,0
676,1782588868113,0,0
677,1782588868379,0,0
678,1782588868730,0,0
679,1782588868980,0,0
680,1782588869212,0,0
681,1782588869512,0,0
682,1782588869745,0,0
683,1782588870378,0,0
684,1782588870877,0,0
685,1782588871277,0,0
686,1782588871643,0,0
687,1782588873092,0,0
688,1782588873391,0,0
689,1782588876872,0,0
690,1782588877271,0,0
691,1782588877621,0,0
692,1782588878004,0,0
693,1782588878687,0,0
694,1782588878688,0,0
695,1782588878920,0,0
696,1782588879304,0,0
697,1782588879570,0,0
698,1782588879887,0,0
699,1782588880052,0,0
700,1782588880336,0,0
701,1782588880769,0,0
702,1782588881052,0,0
703,1782588881418,0,0
704,1782588885199,0,0
705,1782588885498,0,0
706,1782588888379,0,0
707,1782588888678,0,0
708,1782588889062,0,0
709,1782588889705,0,0
710,1782588889745,0,0
711,1782588890711,0,0
712,1782588891027,0,0
713,1782588891661,0,0
714,1782588891944,0,0
715,1782588892176,0,0
716,1782588895057,0,0
717,1782588895374,0,0
718,1782588895723,0,0
719,1782588896023,0,0
720,1782588897471,0,0
721,1782588901501,0,0
722,1782588901867,0,0
723,1782588902967,0,0
724,1782588903400,0,0
725,1782588904815,0,0
726,1782588905199,0,0
727,1782588907896,0,0
728,1782588908479,0,0
729,1782588908845,0,0
730,1782588908995,0,0
731,1782588910061,0,0
732,1782588910411,0,0
733,1782588911710,0,0
734,1782588911909,0,0
735,1782588912825,0,0
736,1782588913009,0,0
737,1782588913208,0,0
738,1782588913825,0,0
739,1782588914057,0,0
740,1782588915307,0,0
741,1782588915523,0,0
742,1782588916555,0,0
743,1782588917654,0,0
744,1782588918004,0,0
745,1782588918787,0,0
746,1782588919020,0,0
747,1782588919919,0,0
748,1782588920069,0,0
749,1782588920985,0,0
750,1782588921168,0,0
751,1782588922755,0,0
752,1782588922917,0,0
753,1782588923033,0,0
754,1782588923333,0,0
755,1782588923716,0,0
756,1782588924615,0,0
757,1782588924816,0,0
758,1782588925065,0,0
759,1782588926814,0,0
760,1782588926963,0,0
761,1782588927213,0,0
762,1782588928029,0,0
763,1782588928246,0,0
764,1782588929461,0,0
765,1782588929561,0,0
766,1782588931842,0,0
767,1782588932026,0,0
768,1782588934141,0,0
769,1782588934408,0,0
770,1782588934508,0,0
771,1782588935690,0,0
772,1782588935957,0,0
