index,date,ERROR_SUM_S4,ERROR_SUM_S5,ERROR_SUM_S6
372,1782588642769,0,0,0
373,1782588643268,0,0,0
374,1782588643301,0,0,0
375,1782588644267,0,0,0
376,1782588644833,0,0,0
377,1782588645317,0,0,0
378,1782588645833,0,0,0
379,1782588647382,0,0,0
380,1782588647898,0,0,0
381,1782588648447,0,0,0
382,1782588649297,0,0,0
383,1782588651963,0,0,0
384,1782588653027,0,0,0
385,1782588653093,0,0,0
386,1782588654559,0,0,0
387,1782588656324,0,0,0
388,1782588656857,0,0,0
389,1782588657440,0,0,0
390,1782588658805,0,0,0
391,1782588659355,0,0,0
392,1782588659771,0,0,0
393,1782588660288,0,0,0
394,1782588661237,0,0,0
395,1782588661645,0,0,0
396,1782588662652,0,0,0
397,1782588663968,0,0,0
398,1782588664419,0,0,0
399,1782588664884,0,0,0
400,1782588665983,0,0,0
401,1782588666566,0,0,0
402,1782588667098,0,0,0
403,1782588667565,0,0,0
404,1782588668430,0,0,0
405,1782588669513,0,0,0
406,1782588669580,0,0,0
407,1782588670146,0,0,0
408,1782588671078,0,0,0
409,1782588671711,0,0,0
410,1782588672311,0,0,0
411,1782588673310,0,0,0
412,1782588673926,0,0,0
413,1782588674376,0,0,0
414,1782588674959,0,0,0
415,1782588675458,0,0,0
416,1782588675974,0,0,0
417,1782588676558,0,0,0
418,1782588677023,0,0,0
419,1782588678039,0,0,0
420,1782588678972,0,0,0
421,1782588680370,0,0,0
422,1782588692444,0,0,0
423,1782588693077,0,0,0
424,1782588693827,0,0,0
425,1782588695608,0,0,0
426,1782588695924,0,0,0
427,1782588696357,0,0,0
428,1782588697923,0,0,0
429,1782588698573,0,0,0
430,1782588699738,0,0,0
431,1782588699871,0,0,0
432,1782588700520,0,0,0
433,1782588701154,0,0,0
434,1782588701636,0,0,0
435,1782588703967,0,0,0
436,1782588704451,0,0,0
437,1782588705766,0,0,0
438,1782588707298,0,0,0
439,1782588710029,0,0,0
440,1782588710795,0,0,0
441,1782588711927,0,0,0
442,1782588712161,0,0,0
443,1782588713626,0,0,0
444,1782588714425,0,0,0
445,1782588715041,0,0,0
446,1782588715692,0,0,0
447,1782588715941,0,0,0
448,1782588716823,0,0,0
449,1782588717590,0,0,0
450,1782588718156,0,0,0
451,1782588718639,0,0,0
452,1782588719072,0,0,0
453,1782588719837,0,0,0
454,1782588720271,0,0,0
455,1782588720620,0,0,0
456,1782588722852,0,0,0
457,1782588723468,0,0,0
458,1782588724084,0,0,0
459,1782588725316,0,0,0
460,1782588725767,0,0,0
461,1782588726449,0,0,0
462,1782588726649,0,0,0
463,1782588727031,0,0,0
464,1782588727381,0,0,0
465,1782588727898,0,0,0
466,1782588729313,0,0,0
467,1782588729996,0,0,0
468,1782588730645,0,0,0
469,1782588731495,0,0,0
470,1782588732129,0,0,0
471,1782588732744,0,0,0
472,1782588734309,0,0,0
473,1782588734360,0,0,0
474,1782588735075,0,0,0
475,1782588736341,0,0,0
476,1782588737023,0,0,0
477,1782588737673,0,0,0
478,1782588739954,0,0,0
479,1782588740486,0,0,0
480,1782588741436,0,0,0
481,1782588741786,0,0,0
482,1782588742452,0,0,0
483,1782588743918,0,0,0
484,1782588744833,0,0,0
485,1782588746098,0,0,0
486,1782588746548,0,0,0
487,1782588749346,0,0,0
488,1782588749828,0,0,0
489,1782588750661,0,0,0
490,1782588750945,0,0,0
491,1782588751261,0,0,0
492,1782588751461,0,0,0
493,1782588751677,0,0,0
494,1782588751960,0,0,0
495,1782588752610,0,0,0
496,1782588753576,0,0,0
497,1782588753825,0,0,0
498,1782588754175,0,0,0
499,1782588754425,0,0,0
500,1782588754791,0,0,0
501,1782588755774,0,0,0
502,1782588756007,0,0,0
503,1782588756290,0,0,0
504,1782588757023,0,0,0
505,1782588758105,0,0,0
506,1782588758472,0,0,0
507,1782588760687,0,0,0
508,1782588761236,0,0,0
509,1782588761586,0,0,0
510,1782588762369,0,0,0
511,1782588763434,0,0,0
512,1782588763467,0,0,0
513,1782588763884,0,0,0
514,1782588764583,0,0,0
515,1782588764883,0,0,0
516,1782588765816,0,0,0
517,1782588766431,0,0,0
518,1782588767098,0,0,0
519,1782588767681,0,0,0
520,1782588767897,0,0,0
521,1782588768580,0,0,0
522,1782588769563,0,0,0
523,1782588770596,0,0,0
524,1782588771028,0,0,0
525,1782588772177,0,0,0
526,1782588773059,0,0,0
527,1782588776073,0,0,0
528,1782588776273,0,0,0
529,1782588776823,0,0,0
530,1782588777539,0,0,0
531,1782588777756,0,0,0
532,1782588778088,0,0,0
533,1782588778471,0,0,0
534,1782588778771,0,0,0
535,1782588782485,0,0,0
536,1782588784883,0,0,0
537,1782588785216,0,0,0
538,1782588787348,0,0,0
539,1782588787747,0,0,0
540,1782588788131,0,0,0
541,1782588788530,0,0,0
542,1782588790045,0,0,0
543,1782588790928,0,0,0
544,1782588791527,0,0,0
545,1782588792576,0,0,0
546,1782588792826,0,0,0
547,1782588793192,0,0,0
548,1782588793792,0,0,0
549,1782588795074,0,0,0
550,1782588795157,0,0,0
551,1782588795590,0,0,0
552,1782588799870,0,0,0
553,1782588800471,0,0,0
554,1782588801086,0,0,0
555,1782588802618,0,0,0
556,1782588803534,0,0,0
557,1782588803900,0,0,0
558,1782588806381,0,0,0
559,1782588807664,0,0,0
560,1782588807730,0,0,0
561,1782588808430,0,0,0
562,1782588808580,0,0,0
563,1782588808996,0,0,0
564,1782588809497,0,0,0
565,1782588810096,0,0,0
566,1782588810877,0,0,0
567,1782588811460,0,0,0
568,1782588813708,0,0,0
569,1782588814342,0,0,0
570,1782588814725,0,0,0
571,1782588815307,0,0,0
572,1782588815457,0,0,0
573,1782588818205,0,0,0
574,1782588818688,0,0,0
575,1782588820086,0,0,0
576,1782588822634,0,0,0
577,1782588823617,0,0,0
578,1782588823634,0,0,0
579,1782588824183,0,0,0
580,1782588824550,0,0,0
581,1782588825066,0,0,0
582,1782588825700,0,0,0
583,1782588826881,0,0,0
584,1782588827231,0,0,0
585,1782588827565,0,0,0
586,1782588827663,0,0,0
587,1782588828346,0,0,0
588,1782588828446,0,0,0
589,1782588829196,0,0,0
590,1782588830461,0,0,0
591,1782588832076,0,0,0
592,1782588832892,0,0,0
593,1782588833491,0,0,0
594,1782588834991,0,0,0
595,1782588835207,0,0,0
596,1782588835607,0,0,0
597,1782588835840,0,0,0
598,1782588836423,0,0,0
599,1782588836607,0,0,0
600,1782588837389,0,0,0
601,1782588837905,0,0,0
602,1782588838205,0,0,0
603,1782588839287,0,0,0
604,1782588839487,0,0,0
605,1782588839937,0,0,0
606,1782588843133,0,0,0
607,1782588845698,0,0,0
608,1782588846182,0,0,0
609,1782588846566,0,0,0
610,1782588846831,0,0,0
611,1782588847147,0,0,0
612,1782588848146,0,0,0
613,1782588848513,0,0,0
614,1782588849096,0,0,0
615,1782588849363,0,0,0
616,1782588851095,0,0,0
617,1782588851427,0,0,0
618,1782588852659,0,0,0
619,1782588852892,0,0,0
620,1782588853625,0,0,0
621,1782588854141,0,0,0
622,1782588855473,0,0,0
623,1782588857238,0,0,0
624,1782588857688,0,0,0
625,1782588858887,0,0,0
626,1782588859287,0,0,0
627,1782588860919,0,0,0
628,1782588861635,0,0,0
629,1782588862035,0,0,0
630,1782588862601,0,0,0
631,1782588863333,0,0,0
632,1782588864199,0,0,0
633,1782588864833,0,0,0
634,1782588864916,0,0,0
635,1782588867114,0,0,0
636,1782588868263,0,0,0
637,1782588869461,0,0,0
638,1782588870644,0,0,0
639,1782588871027,0,0,0
640,1782588871843,0,0,0
641,1782588872243,0,0,0
642,1782588874257,0,0,0
643,1782588874275,0,0,0
644,1782588874541,0,0,0
645,1782588874857,0,0,0
646,1782588876057,0,0,0
647,1782588876539,0,0,0
648,1782588879486,0,0,0
649,1782588880387,0,0,0
650,1782588881602,0,0,0
651,1782588882201,0,0,0
652,1782588882834,0,0,0
653,1782588883749,0,0,0
654,1782588883766,0,0,0
655,1782588884349,0,0,0
656,1782588886398,0,0,0
657,1782588886715,0,0,0
658,1782588886914,0,0,0
659,1782588888329,0,0,0
660,1782588888595,0,0,0
661,1782588888829,0,0,0
662,1782588889012,0,0,0
663,1782588889728,0,0,0
664,1782588890311,0,0,0
665,1782588890411,0,0,0
666,1782588891194,0,0,0
667,1782588891493,0,0,0
668,1782588893359,0,0,0
669,1782588894141,0,0,0
670,1782588895789,0,0,0
671,1782588897521,0,0,0
672,1782588897854,0,0,0
673,1782588898321,0,0,0
674,1782588898920,0,0,0
675,1782588899903,0,0,0
676,1782588900152,0,0,0
677,1782588900951,0,0,0
678,1782588901302,0,0,0
679,1782588901735,0,0,0
680,1782588901784,0,0,0
681,1782588902467,0,0,0
682,1782588902802,0,0,0
683,1782588904316,0,0,0
684,1782588905832,0,0,0
685,1782588906447,0,0,0
686,1782588910610,0,0,0
687,1782588911826,0,0,0
688,1782588912992,0,0,0
689,1782588913941,0,0,0
690,1782588916955,0,0,0
691,1782588917837,0,0,0
692,1782588919003,0,0,0
693,1782588920852,0,0,0
694,1782588923983,0,0,0
695,1782588925348,0,0,0
696,1782588927829,0,0,0
697,1782588929827,0,0,0
698,1782588930860,0,0,0
699,1782588932908,0,0,0
700,1782588936355,0,0,0
