index,date,TORQUE_GAIN,TORQUE_DECREASE_R,TORQUE_DECRASE_L
309,1782588650218,1827,1827,16386
310,1782588650312,1700,1700,16386
311,1782588651963,2435,2435,16386
312,1782588652993,2287,2287,16386
313,1782588654592,2485,2485,16386
314,1782588655291,2447,2447,16386
315,1782588656524,0,0,16386
316,1782588656957,0,0,16386
317,1782588657523,0,0,16386
318,1782588658439,0,0,16386
319,1782588659438,0,0,16386
320,1782588659871,0,0,16386
321,1782588661720,0,0,16386
322,1782588662719,0,0,16386
323,1782588663085,0,0,16386
324,1782588663535,0,0,16386
325,1782588663868,0,0,16386
326,1782588664833,0,0,16386
327,1782588665733,0,0,16386
328,1782588666416,0,0,16386
329,1782588666898,0,0,16386
330,1782588667815,0,0,16386
331,1782588668348,0,0,16386
332,1782588669047,0,0,16386
333,1782588669430,0,0,16386
334,1782588670995,0,0,16386
335,1782588672261,0,0,16386
336,1782588673709,0,0,16386
337,1782588674775,0,0,16386
338,1782588676374,0,0,16386
339,1782588676990,0,0,16386
340,1782588677856,0,0,16386
341,1782588678888,0,0,16386
342,1782588689430,0,0,16386
343,1782588690162,0,0,16386
344,1782588691561,0,0,16386
345,1782588696158,0,0,16386
346,1782588696490,0,0,16386
347,1782588696940,0,0,16386
348,1782588697040,0,0,16386
349,1782588697356,0,0,16386
350,1782588697689,0,0,16386
351,1782588698040,0,0,16386
352,1782588698389,0,0,16386
353,1782588701569,0,0,16386
354,1782588703085,0,0,16386
355,1782588703485,0,0,16386
356,1782588703752,0,0,16386
357,1782588704367,0,0,16386
358,1782588704534,0,0,16386
359,1782588704883,0,0,16386
360,1782588705250,0,0,16386
361,1782588706998,0,0,16386
362,1782588714576,0,0,16386
363,1782588716574,0,0,16386
364,1782588716773,0,0,16386
365,1782588717056,0,0,16386
366,1782588717706,0,0,16386
367,1782588718006,0,0,16386
368,1782588718305,0,0,16386
369,1782588718938,0,0,16386
370,1782588719171,0,0,16386
371,1782588719438,0,0,16386
372,1782588721536,0,0,16386
373,1782588723935,0,0,16386
374,1782588727997,0,0,16386
375,1782588728364,0,0,16386
376,1782588729513,0,0,16386
377,1782588729763,0,0,16386
378,1782588730129,0,0,16386
379,1782588730445,0,0,16386
380,1782588730745,0,0,16386
381,1782588730961,0,0,16386
382,1782588731562,0,0,16386
383,1782588731811,0,0,16386
384,1782588732210,0,0,16386
385,1782588732461,0,0,16386
386,1782588732827,0,0,16386
387,1782588733110,0,0,16386
388,1782588733626,0,0,16386
389,1782588733959,0,0,16386
390,1782588734209,0,0,16386
391,1782588734576,0,0,16386
392,1782588734892,0,0,16386
393,1782588737240,0,0,16386
394,1782588737490,0,0,16386
395,1782588737790,0,0,16386
396,1782588738089,0,0,16386
397,1782588743618,0,0,16386
398,1782588747431,0,0,16386
399,1782588747748,0,0,16386
400,1782588749146,0,0,16386
401,1782588749513,0,0,16386
402,1782588750495,0,0,16386
403,1782588750678,0,0,16386
404,1782588751061,0,0,16386
405,1782588754558,0,0,16386
406,1782588754891,0,0,16386
407,1782588755274,0,0,16386
408,1782588756090,0,0,16386
409,1782588756407,0,0,16386
410,1782588756707,0,0,16386
411,1782588757972,0,0,16386
412,1782588758206,0,0,16386
413,1782588759971,0,0,16386
414,1782588761719,0,0,16386
415,1782588762086,0,0,16386
416,1782588762451,0,0,16386
417,1782588762634,0,0,16386
418,1782588764085,0,0,16386
419,1782588764400,0,0,16386
420,1782588764683,0,0,16386
421,1782588770179,0,0,16386
422,1782588770512,0,0,16386
423,1782588774325,0,0,16386
424,1782588774591,0,0,16386
425,1782588775441,0,0,16386
426,1782588775757,0,0,16386
427,1782588776140,0,0,16386
428,1782588776423,0,0,16386
429,1782588776673,0,0,16386
430,1782588777056,0,0,16386
431,1782588777206,0,0,16386
432,1782588777589,0,0,16386
433,1782588777856,0,0,16386
434,1782588778255,0,0,16386
435,1782588779987,0,0,16386
436,1782588781138,0,0,16386
437,1782588781436,0,0,16386
438,1782588781786,0,0,16386
439,1782588783835,0,0,16386
440,1782588784217,0,0,16386
441,1782588784733,0,0,16386
442,1782588785049,0,0,16386
443,1782588785366,0,0,16386
444,1782588785649,0,0,16386
445,1782588785965,0,0,16386
446,1782588787464,0,0,16386
447,1782588792410,0,0,16386
448,1782588792711,0,0,16386
449,1782588793309,0,0,16386
450,1782588793525,0,0,16386
451,1782588793842,0,0,16386
452,1782588794108,0,0,16386
453,1782588794458,0,0,16386
454,1782588794942,0,0,16386
455,1782588795274,0,0,16386
456,1782588795624,0,0,16386
457,1782588795907,0,0,16386
458,1782588799137,0,0,16386
459,1782588800553,0,0,16386
460,1782588800869,0,0,16386
461,1782588801618,0,0,16386
462,1782588801635,0,0,16386
463,1782588801919,0,0,16386
464,1782588802019,0,0,16386
465,1782588802770,0,0,16386
466,1782588806548,0,0,16386
467,1782588807798,0,0,16386
468,1782588808064,0,0,16386
469,1782588808463,0,0,16386
470,1782588809595,0,0,16386
471,1782588809879,0,0,16386
472,1782588812842,0,0,16386
473,1782588813193,0,0,16386
474,1782588813525,0,0,16386
475,1782588813809,0,0,16386
476,1782588814041,0,0,16386
477,1782588814857,0,0,16386
478,1782588815174,0,0,16386
479,1782588815523,0,0,16386
480,1782588815823,0,0,16386
481,1782588816373,0,0,16386
482,1782588819204,0,0,16386
483,1782588819537,0,0,16386
484,1782588820986,0,0,16386
485,1782588823617,0,0,16386
486,1782588823750,0,0,16386
487,1782588823917,0,0,16386
488,1782588824267,0,0,16386
489,1782588824566,0,0,16386
490,1782588824866,0,0,16386
491,1782588825200,0,0,16386
492,1782588825500,0,0,16386
493,1782588826414,0,0,16386
494,1782588826698,0,0,16386
495,1782588829296,0,0,16386
496,1782588829645,0,0,16386
497,1782588829995,0,0,16386
498,1782588830244,0,0,16386
499,1782588830594,0,0,16386
500,1782588830911,0,0,16386
501,1782588831194,0,0,16386
502,1782588831710,0,0,16386
503,1782588832026,0,0,16386
504,1782588832343,0,0,16386
505,1782588832726,0,0,16386
506,1782588832992,0,0,16386
507,1782588833808,0,0,16386
508,1782588834042,0,0,16386
509,1782588834624,0,0,16386
510,1782588834707,0,0,16386
511,1782588835057,0,0,16386
512,1782588837922,0,0,16386
513,1782588838305,0,0,16386
514,1782588843467,0,0,16386
515,1782588843616,0,0,16386
516,1782588844233,0,0,16386
517,1782588844516,0,0,16386
518,1782588845082,0,0,16386
519,1782588845699,0,0,16386
520,1782588845765,0,0,16386
521,1782588846250,0,0,16386
522,1782588846566,0,0,16386
523,1782588846932,0,0,16386
524,1782588847281,0,0,16386
525,1782588848746,0,0,16386
526,1782588850494,0,0,16386
527,1782588851959,0,0,16386
528,1782588852243,0,0,16386
529,1782588852675,0,0,16386
530,1782588853009,0,0,16386
531,1782588853242,0,0,16386
532,1782588853708,0,0,16386
533,1782588854075,0,0,16386
534,1782588854441,0,0,16386
535,1782588860253,0,0,16386
536,1782588861784,0,0,16386
537,1782588862151,0,0,16386
538,1782588862401,0,0,16386
539,1782588862784,0,0,16386
540,1782588863000,0,0,16386
541,1782588863466,0,0,16386
542,1782588863816,0,0,16386
543,1782588864133,0,0,16386
544,1782588864432,0,0,16386
545,1782588864765,0,0,16386
546,1782588865065,0,0,16386
547,1782588865465,0,0,16386
548,1782588865515,0,0,16386
549,1782588866714,0,0,16386
550,1782588867673,0,0,16386
551,1782588872542,0,0,16386
552,1782588874290,0,0,16386
553,1782588874691,0,0,16386
554,1782588874974,0,0,16386
555,1782588875290,0,0,16386
556,1782588875457,0,0,16386
557,1782588876190,0,0,16386
558,1782588876522,0,0,16386
559,1782588876789,0,0,16386
560,1782588877938,0,0,16386
561,1782588878671,0,0,16386
562,1782588880287,0,0,16386
563,1782588883184,0,0,16386
564,1782588884399,0,0,16386
565,1782588884665,0,0,16386
566,1782588886114,0,0,16386
567,1782588886465,0,0,16386
568,1782588886814,0,0,16386
569,1782588887114,0,0,16386
570,1782588887346,0,0,16386
571,1782588887563,0,0,16386
572,1782588887962,0,0,16386
573,1782588890077,0,0,16386
574,1782588890394,0,0,16386
575,1782588890612,0,0,16386
576,1782588892393,0,0,16386
577,1782588892560,0,0,16386
578,1782588892875,0,0,16386
579,1782588893208,0,0,16386
580,1782588893508,0,0,16386
581,1782588893807,0,0,16386
582,1782588894057,0,0,16386
583,1782588894324,0,0,16386
584,1782588894624,0,0,16386
585,1782588896472,0,0,16386
586,1782588896673,0,0,16386
587,1782588896988,0,0,16386
588,1782588898404,0,0,16386
589,1782588898670,0,0,16386
590,1782588899103,0,0,16386
591,1782588899337,0,0,16386
592,1782588899653,0,0,16386
593,1782588900747,0,0,16386
594,1782588900769,0,0,16386
595,1782588900769,0,0,16386
596,1782588901135,0,0,16386
597,1782588902252,0,0,16386
598,1782588902584,0,0,16386
599,1782588902950,0,0,16386
600,1782588904350,0,0,16386
601,1782588905581,0,0,16386
602,1782588905931,0,0,16386
603,1782588906230,0,0,16386
604,1782588906564,0,0,16386
605,1782588907081,0,0,16386
606,1782588907363,0,0,16386
607,1782588909228,0,0,16386
608,1782588909428,0,0,16386
609,1782588910843,0,0,16386
610,1782588910943,0,0,16386
611,1782588912109,0,0,16386
612,1782588912292,0,0,16386
613,1782588913675,0,0,16386
614,1782588914274,0,0,16386
615,1782588914624,0,0,16386
616,1782588915823,0,0,16386
617,1782588916106,0,0,16386
618,1782588916889,0,0,16386
619,1782588917138,0,0,16386
620,1782588918270,0,0,16386
621,1782588918387,0,0,16386
622,1782588919253,0,0,16386
623,1782588920285,0,0,16386
624,1782588920535,0,0,16386
625,1782588921602,0,0,16386
626,1782588921752,0,0,16386
627,1782588924082,0,0,16386
628,1782588925298,0,0,16386
629,1782588925464,0,0,16386
630,1782588925714,0,0,16386
631,1782588927430,0,0,16386
632,1782588928479,0,0,16386
633,1782588928745,0,0,16386
634,1782588928928,0,0,16386
635,1782588930011,0,0,16386
636,1782588930360,0,0,16386
637,1782588930560,0,0,16386
638,1782588931160,0,0,16386
639,1782588932259,0,0,16386
640,1782588932558,0,0,16386
641,1782588932791,0,0,16386
642,1782588933009,0,0,16386
643,1782588933757,0,0,16386
644,1782588933758,0,0,16386
645,1782588934824,0,0,16386
646,1782588934890,0,0,16386
647,1782588935174,0,0,16386
648,1782588936421,0,0,16386
649,1782588936505,0,0,16386
