index,GYRO_X,GYRO_Y,GYRO_Z,1,2,3,4,5
376,13,-10,20,0,0,0,0,0
377,95,-21,-104,0,0,0,0,0
378,-80,15,-13,445,0,0,0,0
379,-37,-50,52,0,0,0,0,0
380,13,22,-23,0,0,0,0,0
381,-80,-49,-69,0,0,0,0,0
382,-25,-6,-6,0,0,0,0,0
383,-90,23,-55,0,0,0,0,0
384,-15,30,30,831,0,0,0,0
385,-209,16,-41,0,0,0,0,0
386,104,92,-43,0,0,0,0,0
387,-157,8,22,0,0,0,0,0
388,-106,42,0,942,0,0,0,0
389,104,43,66,0,0,0,0,0
390,-252,10,-4,0,0,0,0,0
391,125,8,19,0,0,0,0,0
392,-5,-9,-250,0,0,0,0,0
393,-30,14,-35,0,0,0,0,0
394,21,-14,62,0,0,0,0,0
395,8,-32,-18,0,0,0,0,0
396,11,-9,46,0,0,0,0,0
397,53,-32,50,0,0,0,0,0
398,75,30,-35,0,0,0,0,0
399,32,-1,-10,617,0,0,0,0
400,57,26,-9,0,0,0,0,0
401,195,22,8,272,0,0,0,0
402,203,5,-11,0,0,0,0,0
403,-63,18,-16,0,0,0,0,0
404,-67,-6,-69,0,0,0,0,0
405,-53,-10,65,0,0,0,0,0
406,82,-36,-14,0,0,0,0,0
407,27,-30,42,0,0,0,0,0
408,122,-44,53,0,0,0,0,0
409,49,15,-23,-723,0,0,0,0
410,32,20,18,0,0,0,0,0
411,18,-16,5,0,0,0,0,0
412,86,0,5,0,0,0,0,0
413,-141,-37,-65,-703,0,0,0,0
414,-284,-53,90,0,0,0,0,0
415,64,-42,39,0,0,0,0,0
416,41,12,9,0,0,0,0,0
417,129,-14,-48,0,0,0,0,0
418,-202,-44,38,0,0,0,0,0
419,184,-6,8,0,0,0,0,0
420,-72,-2,-46,0,0,0,0,0
421,71,13,10,0,0,0,0,0
422,189,16,-24,0,0,0,0,0
423,4,-10,9,0,0,0,0,0
424,-60,-56,68,0,0,0,0,0
425,-9,-20,0,0,0,0,0,0
426,-60,-28,11,0,0,0,0,0
427,-15,-45,36,0,0,0,0,0
428,97,-35,-6,0,0,0,0,0
429,77,-30,9,0,0,0,0,0
430,-106,-66,-10,0,0,0,0,0
431,50,-9,58,0,0,0,0,0
432,191,-60,40,0,0,0,0,0
433,-76,-83,37,0,0,0,0,0
434,-173,-72,-24,0,0,0,0,0
435,155,-19,30,0,0,0,0,0
436,59,-50,-22,0,0,0,0,0
437,-17,-39,9,0,0,0,0,0
438,18,-15,33,0,0,0,0,0
439,-120,-48,-1,8,0,0,0,0
440,-79,-57,-16,0,0,0,0,0
441,-76,-50,-27,9,0,0,0,0
442,-7,-35,-94,0,0,0,0,0
443,-43,-58,38,9,0,0,0,0
444,27,-38,-8,0,0,0,0,0
445,40,-52,-12,10,0,0,0,0
446,-94,-68,-4,0,0,0,0,0
447,49,-41,-3,-691,0,0,0,0
448,59,-79,16,0,0,0,0,0
449,-4,-64,-11,0,0,0,0,0
450,8,-66,-21,0,0,0,0,0
451,-36,-88,-4,0,0,0,0,0
452,-71,-76,-27,0,0,0,0,0
453,-90,-74,-8,0,0,0,0,0
454,9,-78,1,0,0,0,0,0
455,84,-72,-23,0,0,0,0,0
456,156,-62,15,0,0,0,0,0
457,-22,-97,5,0,0,0,0,0
458,-38,-67,-11,0,0,0,0,0
459,-9,-63,29,-701,0,0,0,0
460,14,-61,7,0,0,0,0,0
461,-45,-51,12,0,0,0,0,0
462,-50,-38,-18,0,0,0,0,0
463,11,10,-24,0,0,0,0,0
464,55,-13,-1,0,0,0,0,0
465,68,22,4,0,0,0,0,0
466,51,32,-25,0,0,0,0,0
467,31,18,-9,0,0,0,0,0
468,30,6,2,0,0,0,0,0
469,-57,12,21,0,0,0,0,0
470,68,6,20,0,0,0,0,0
471,2,13,-2,0,0,0,0,0
472,-45,17,-31,0,0,0,0,0
473,-29,4,-4,0,0,0,0,0
474,1,3,2,0,0,0,0,0
475,-42,3,11,0,0,0,0,0
476,59,39,11,0,0,0,0,0
477,51,38,-10,0,0,0,0,0
478,-103,8,14,0,0,0,0,0
479,-26,11,3,0,0,0,0,0
480,59,47,11,0,0,0,0,0
481,12,16,22,0,0,0,0,0
482,40,34,0,0,0,0,0,0
483,-31,13,5,0,0,0,0,0
484,-7,32,2,596,0,0,0,0
485,42,14,9,0,0,0,0,0
486,47,34,12,596,0,0,0,0
487,-74,28,1,0,0,0,0,0
488,32,14,44,14,0,0,0,0
489,34,72,3,0,0,0,0,0
490,-16,68,-8,14,0,0,0,0
491,-12,16,-251,0,0,0,0,0
492,-39,116,-4,14,0,0,0,0
493,-3,76,-7,0,0,0,0,0
494,35,53,19,14,0,0,0,0
495,-6,82,12,14,0,0,0,0
496,-25,77,3,0,0,0,0,0
497,10,103,5,611,0,0,0,0
498,19,60,4,0,0,0,0,0
499,0,78,-15,-729,0,0,0,0
500,-14,65,14,0,0,0,0,0
501,19,47,-15,0,0,0,0,0
502,2,60,-1,0,0,0,0,0
503,17,66,2,0,0,0,0,0
504,4,38,3,0,0,0,0,0
505,8,34,-7,0,0,0,0,0
506,-1,39,-4,0,0,0,0,0
507,18,24,7,0,0,0,0,0
508,2,15,-1,0,0,0,0,0
509,1,13,-3,0,0,0,0,0
510,6,6,2,0,0,0,0,0
511,2,3,2,0,0,0,0,0
512,3,-1,-1,0,0,0,0,0
513,8,0,0,0,0,0,0,0
514,4,-1,3,0,0,0,0,0
515,3,-9,3,0,0,0,0,0
516,5,9,1,0,0,0,0,0
517,4,7,3,0,0,0,0,0
518,5,16,1,0,0,0,0,0
519,3,21,2,0,0,0,0,0
520,4,21,4,0,0,0,0,0
521,9,31,4,0,0,0,0,0
522,2,39,2,0,0,0,0,0
523,14,45,1,0,0,0,0,0
524,10,49,5,0,0,0,0,0
525,-25,57,1,0,0,0,0,0
526,17,71,3,0,0,0,0,0
527,2,78,-4,0,0,0,0,0
528,18,82,2,0,0,0,0,0
529,18,95,-3,0,0,0,0,0
530,16,101,3,540,0,0,0,0
531,26,109,3,0,0,0,0,0
532,0,113,3,0,0,0,0,0
533,6,122,4,0,0,0,0,0
534,10,133,-2,0,0,0,0,0
535,-14,135,7,0,0,0,0,0
536,25,151,0,0,0,0,0,0
537,-3,152,13,0,0,0,0,0
538,17,167,10,472,0,0,0,0
539,40,175,12,0,0,0,0,0
540,24,170,-3,466,0,0,0,0
541,53,189,1,0,0,0,0,0
542,5,190,-5,996,0,0,0,0
543,35,197,1,0,0,0,0,0
544,28,195,-7,0,0,0,0,0
545,-113,194,-11,0,0,0,0,0
546,-46,191,-14,989,0,0,0,0
547,19,224,1,0,0,0,0,0
548,30,207,9,0,0,0,0,0
549,98,203,7,0,0,0,0,0
550,54,173,-9,0,0,0,0,0
551,61,95,7,0,0,0,0,0
552,-13,57,-1,0,0,0,0,0
553,-35,-7,-9,0,0,0,0,0
554,-80,-86,0,0,0,0,0,0
555,-74,-99,-34,0,0,0,0,0
556,-230,-238,-24,0,0,0,0,0
557,-23,-242,0,0,0,0,0,0
558,-18,-246,-16,0,0,0,0,0
559,-141,-262,-11,0,0,0,0,0
560,13,-209,18,0,0,0,0,0
561,36,-168,19,0,0,0,0,0
562,33,-147,9,0,0,0,0,0
563,-40,-70,1,0,0,0,0,0
564,-14,-59,24,0,0,0,0,0
565,-129,-53,-20,0,0,0,0,0
566,-51,1,-4,0,0,0,0,0
567,47,74,-20,0,0,0,0,0
568,13,124,8,0,0,0,0,0
569,97,139,18,0,0,0,0,0
570,2,164,-6,0,0,0,0,0
571,-44,170,0,323,0,0,0,0
572,54,209,-7,0,0,0,0,0
573,-22,223,18,290,0,0,0,0
574,21,240,-13,0,0,0,0,0
575,-44,328,-9,0,0,0,0,0
576,59,368,17,685,0,0,0,0
577,-23,406,-17,264,0,0,0,0
578,98,410,16,0,0,0,0,0
579,85,401,30,0,0,0,0,0
580,124,420,-7,0,0,0,0,0
581,-7,409,-13,0,0,0,0,0
582,122,393,19,0,0,0,0,0
583,51,390,-12,0,0,0,0,0
584,63,391,-13,0,0,0,0,0
585,136,344,17,0,0,0,0,0
586,-7,332,-20,0,0,0,0,0
587,2,-6,-1,0,0,0,0,0
588,1,-6,0,0,0,0,0,0
589,0,-8,0,0,0,0,0,0
590,3,-7,-1,0,0,0,0,0
591,4,-8,0,0,0,0,0,0
592,0,-8,-1,0,0,0,0,0
593,-1,-8,-2,0,0,0,0,0
594,0,-5,0,0,0,0,0,0
595,7,-6,0,0,0,0,0,0
596,3,-8,0,0,0,0,0,0
597,0,-7,-1,0,0,0,0,0
598,4,-7,-2,0,0,0,0,0
599,3,-7,-1,0,0,0,0,0
600,3,-7,-1,0,0,0,0,0
601,0,-7,0,0,0,0,0,0
602,3,-7,0,0,0,0,0,0
603,3,-5,0,0,0,0,0,0
604,5,-7,0,0,0,0,0,0
605,4,-5,-1,0,0,0,0,0
606,3,-8,-2,0,0,0,0,0
607,4,-7,-1,0,0,0,0,0
608,5,-8,0,0,0,0,0,0
609,4,-8,0,0,0,0,0,0
610,4,-9,0,0,0,0,0,0
611,0,-8,-2,0,0,0,0,0
612,0,-8,-1,0,0,0,0,0
613,1,-5,-1,0,0,0,0,0
614,2,-6,1,0,0,0,0,0
615,2,-8,1,0,0,0,0,0
616,1,-5,-1,0,0,0,0,0
617,-3,-4,-1,0,0,0,0,0
618,2,-10,0,0,0,0,0,0
619,2,-6,0,0,0,0,0,0
620,1,-9,-1,0,0,0,0,0
621,-2,-10,0,0,0,0,0,0
622,0,-5,-1,0,0,0,0,0
623,4,-9,0,0,0,0,0,0
624,-1,-6,-1,0,0,0,0,0
625,-1,-10,1,0,0,0,0,0
626,2,-7,-1,0,0,0,0,0
627,4,-5,-1,0,0,0,0,0
628,-4,-9,0,0,0,0,0,0
629,2,-8,0,0,0,0,0,0
630,8,-8,-1,0,0,0,0,0
631,3,-6,1,0,0,0,0,0
632,4,-5,-1,0,0,0,0,0
633,8,-6,-1,0,0,0,0,0
634,-3,-2,-1,0,0,0,0,0
635,2,-8,0,0,0,0,0,0
636,4,-5,0,0,0,0,0,0
637,3,-1,1,0,0,0,0,0
638,5,-2,-2,0,0,0,0,0
639,2,-3,0,0,0,0,0,0
640,2,-3,2,0,0,0,0,0
641,11,-2,-1,0,0,0,0,0
642,0,-6,-2,0,0,0,0,0
643,1,-4,1,0,0,0,0,0
644,-3,-9,-1,0,0,0,0,0
645,0,-8,1,0,0,0,0,0
646,5,-5,-2,0,0,0,0,0
647,1,-8,-1,0,0,0,0,0
648,2,-8,1,0,0,0,0,0
649,5,-6,-1,0,0,0,0,0
650,0,-5,-1,0,0,0,0,0
651,7,-7,-1,0,0,0,0,0
652,2,-8,1,0,0,0,0,0
653,1,-10,0,0,0,0,0,0
654,3,-15,2,0,0,0,0,0
655,33,0,-1,0,0,0,0,0
656,-9,-11,-3,0,0,0,0,0
657,3,-8,-1,0,0,0,0,0
658,-2,-7,-1,0,0,0,0,0
659,6,-4,-1,0,0,0,0,0
660,3,-7,2,0,0,0,0,0
661,0,-8,-2,0,0,0,0,0
662,4,-6,-2,0,0,0,0,0
663,4,-7,0,0,0,0,0,0
664,2,-11,-2,0,0,0,0,0
665,6,-8,2,0,0,0,0,0
666,8,-5,-3,0,0,0,0,0
667,7,-6,-1,0,0,0,0,0
668,6,-5,0,0,0,0,0,0
669,2,-9,1,0,0,0,0,0
670,3,-2,0,0,0,0,0,0
671,-8,-10,1,0,0,0,0,0
672,11,-6,-1,0,0,0,0,0
673,-1,-5,0,0,0,0,0,0
674,2,-8,0,0,0,0,0,0
675,3,-6,0,0,0,0,0,0
676,2,-8,-3,0,0,0,0,0
677,5,-8,0,0,0,0,0,0
678,4,-6,-1,0,0,0,0,0
679,2,-6,-1,0,0,0,0,0
680,3,-6,1,0,0,0,0,0
681,0,-9,0,0,0,0,0,0
682,5,-7,0,0,0,0,0,0
683,2,-8,1,0,0,0,0,0
684,3,-8,-2,0,0,0,0,0
685,1,-8,-2,0,0,0,0,0
686,1,-7,0,0,0,0,0,0
687,3,-7,0,0,0,0,0,0
688,4,-6,-1,0,0,0,0,0
689,5,-5,-2,0,0,0,0,0
690,4,-7,-1,0,0,0,0,0
691,2,-5,-2,0,0,0,0,0
692,2,-7,0,0,0,0,0,0
693,3,-8,0,0,0,0,0,0
694,5,-5,-1,0,0,0,0,0
695,2,-8,0,0,0,0,0,0
696,3,-6,-1,0,0,0,0,0
697,1,-8,1,0,0,0,0,0
698,2,-7,0,0,0,0,0,0
699,4,-8,-1,0,0,0,0,0
700,2,-9,-1,0,0,0,0,0
701,4,-8,0,0,0,0,0,0
702,3,-7,-1,0,0,0,0,0
703,2,-6,-1,0,0,0,0,0
704,3,-7,-2,0,0,0,0,0
705,2,-7,1,0,0,0,0,0
706,2,-8,0,0,0,0,0,0
707,3,-7,0,0,0,0,0,0
708,2,-7,0,0,0,0,0,0
709,2,-7,-1,0,0,0,0,0
710,3,-8,0,0,0,0,0,0
711,3,-7,-1,0,0,0,0,0
712,3,-6,-1,0,0,0,0,0
713,1,-9,-1,0,0,0,0,0
714,3,-6,-1,0,0,0,0,0
