index,date,MODE
0,1780260527502,2
1,1780260535419,2
2,1780260538469,2
3,1780260540985,2
4,1780260543904,2
5,1780260546018,2
6,1780260550669,2
7,1780260555784,2
8,1780260563750,2
9,1780260567168,2
10,1780260577850,2
11,1780260580334,2
12,1780260580900,2
13,1780260594066,2
14,1780260606881,2
15,1780260612215,2
16,1780260620081,2
