index,date,LONGITUDE
0,1780260522020,-43.9747
1,1780260522919,-43.9747
2,1780260523787,-43.9747
3,1780260524320,-43.9747
4,1780260529102,-43.9747
5,1780260537318,-43.9747
6,1780260538385,-43.9747
7,1780260539219,-43.9747
8,1780260541402,-43.9747
9,1780260543335,-43.9747
10,1780260544486,-43.9747
11,1780260545971,-43.9747
12,1780260561201,-43.9747
13,1780260561784,-43.9747
14,1780260563300,-43.9747
15,1780260563550,-43.9747
16,1780260565234,-43.9747
17,1780260567384,-43.9748
18,1780260569984,-43.9748
19,1780260573900,-43.9748
20,1780260578066,-43.9748
21,1780260581450,-43.9749
22,1780260583350,-43.975
23,1780260585116,-43.975
24,1780260589816,-43.9747
25,1780260590182,-43.9747
26,1780260594682,-43.9747
27,1780260596216,-43.9747
28,1780260598882,-43.9747
29,1780260600415,-43.9747
30,1780260604298,-43.9747
31,1780260605165,-43.9747
32,1780260608665,-43.9747
33,1780260608865,-43.9747
34,1780260609331,-43.9747
35,1780260609731,429.497
36,1780260620580,-43.9747
37,1780260622147,-43.9747
38,1780260624014,-43.9747
