index,date,ACCEL_X,ACCEL_Y,ACCEL_Z
897,1780261929608,6,-9,-1
898,1780261929857,5,-10,0
899,1780261930843,6,-9,0
900,1780261931024,6,-11,-1
901,1780261931724,4,-10,-1
902,1780261932007,6,-11,-1
903,1780261932173,5,-8,-1
904,1780261934440,-8,-5,-4
905,1780261934890,-3,0,-4
906,1780261934973,3,-5,1
907,1780261935473,5,-8,-1
908,1780261936207,5,-10,-2
909,1780261936540,7,-9,-1
910,1780261937690,5,-10,-1
911,1780261937990,6,-9,-2
912,1780261938240,7,-9,-2
913,1780261938356,6,-12,0
914,1780261938723,5,-10,1
915,1780261938857,7,-11,-2
916,1780261939474,6,-10,-2
917,1780261940624,7,-9,-1
918,1780261942858,6,-11,0
919,1780261943806,5,-10,0
920,1780261944057,7,-11,-1
921,1780261944290,6,-11,-1
922,1780261946356,6,-10,-1
923,1780261946856,6,-10,0
924,1780261947556,5,-9,0
925,1780261947673,5,-10,-1
926,1780261948622,5,-10,-1
927,1780261948840,6,-10,-1
928,1780261949657,6,-8,-2
929,1780261950558,4,-9,0
930,1780261951472,5,-9,1
931,1780261951756,6,-9,-2
932,1780261951923,6,-10,1
933,1780261952422,7,-9,-1
934,1780261952672,5,-9,-2
935,1780261953090,9,-11,-1
936,1780261953905,5,-13,-2
937,1780261954559,7,-9,0
938,1780261954939,119,-129,17
939,1780261955022,112,-120,-15
940,1780261955138,95,-62,90
941,1780261955305,98,-14,-37
942,1780261956005,64,-16,29
943,1780261956255,184,-28,-94
944,1780261956505,22,70,-45
945,1780261957489,200,-110,27
946,1780261957622,35,-18,49
947,1780261958772,99,-51,-36
948,1780261960255,-187,91,5
949,1780261960506,-14,-7,-6
950,1780261961121,6,-34,4
951,1780261962355,52,-84,22
952,1780261962939,206,-17,9
953,1780261963922,-81,49,22
954,1780261964255,-53,-42,-9
955,1780261965205,-57,-67,200
956,1780261966321,-54,-45,89
957,1780261966405,-60,-50,90
958,1780261967271,-3,4,31
959,1780261967840,5,-8,8
960,1780261968055,-8,-9,-2
961,1780261969088,10,-13,-4
962,1780261970356,8,-8,-1
963,1780261971971,6,-8,1
964,1780261972088,4,-11,-1
965,1780261972421,5,-11,-1
966,1780261973787,2,-11,-2
967,1780261975471,5,-10,-2
968,1780261976838,7,-9,0
969,1780261980255,6,-11,-1
970,1780261980504,5,-10,-2
971,1780261980807,6,-10,-1
972,1780261981454,5,-9,-1
973,1780261981704,5,-10,0
974,1780261981870,6,-10,-1
975,1780261982853,7,-10,-2
976,1780261983322,5,-9,-1
977,1780261983404,9,-11,-1
978,1780261983437,5,-12,0
979,1780261983604,5,-9,0
980,1780261983939,8,-9,-1
981,1780261984188,4,-10,-3
982,1780261984338,5,-11,-1
983,1780262044216,5,-10,-1
984,1780262045150,6,-8,-1
985,1780262045483,7,-11,-1
986,1780262046068,6,-10,-2
987,1780262047816,5,-10,-1
988,1780262047900,7,-11,-1
989,1780262048799,4,-11,-1
990,1780262049349,7,-9,-2
991,1780262049466,5,-10,-2
992,1780262050049,6,-10,-1
993,1780262051700,-2,-12,-3
994,1780262052534,6,-10,-3
995,1780262052767,6,-9,-2
996,1780262052900,7,-9,-2
997,1780262053934,6,-10,-2
998,1780262054517,5,-9,-1
999,1780262054799,7,-12,-2
1000,1780262055349,5,-10,0
1001,1780262055883,7,-10,0
1002,1780262056083,7,-10,0
1003,1780262057733,4,-10,-2
1004,1780262058149,5,-10,-1
1005,1780262058483,7,-10,0
1006,1780262058635,6,-10,-1
1007,1780262059268,7,-9,-1
1008,1780262060615,5,-10,-1
1009,1780262061269,6,-10,-1
1010,1780262061316,7,-11,-1
1011,1780262061517,7,-10,-1
1012,1780262062799,5,-9,-1
1013,1780262063001,6,-10,-1
1014,1780262063084,6,-10,-1
1015,1780262063216,5,-9,-1
1016,1780262064568,5,-10,-1
1017,1780262065200,6,-10,0
1018,1780262065232,5,-11,-1
1019,1780262065732,5,-10,-1
1020,1780262066384,6,-9,-1
1021,1780262067466,5,-10,0
1022,1780262067999,6,-12,-2
1023,1780262068616,6,-10,-1
1024,1780262071100,6,-8,0
1025,1780262071332,6,-10,-1
1026,1780262071665,6,-11,-1
1027,1780262072399,6,-10,-1
1028,1780262073148,7,-10,-1
1029,1780262073632,6,-10,-2
1030,1780262076916,7,-10,0
1031,1780262077415,7,-10,-1
1032,1780262078115,3,-12,-2
1033,1780262078448,5,-11,-2
1034,1780262078765,8,-10,0
1035,1780262079599,6,-9,0
1036,1780262080748,6,-9,-1
1037,1780262082234,6,-11,-1
1038,1780262082697,8,-12,-1
1039,1780262082815,5,-11,-3
1040,1780262084051,6,-9,0
1041,1780262084999,6,-10,0
1042,1780262085048,7,-10,0
1043,1780262087031,10,-20,3
1044,1780262087931,6,-30,7
1045,1780262088530,-10,20,-56
1046,1780262088898,28,-19,-15
1047,1780262089314,-18,182,-251
1048,1780262089881,-83,324,-428
1049,1780262090298,60,303,-428
1050,1780262091631,166,188,-379
1051,1780262091948,37,255,-402
1052,1780262092664,-78,341,-398
1053,1780262093647,40,299,-452
1054,1780262094064,31,263,-374
1055,1780262094180,-40,243,-349
1056,1780262094913,-59,154,-269
1057,1780262095797,30,-81,-85
1058,1780262096547,-120,52,-212
1059,1780262096881,27,62,-87
1060,1780262097297,13,13,-48
1061,1780262098514,103,-59,30
1062,1780262099214,45,-62,-7
1063,1780262099347,76,-75,-36
1064,1780262100580,-44,8,-39
1065,1780262101498,-63,65,-22
1066,1780262101864,56,-15,77
1067,1780262102063,-20,82,15
1068,1780262102596,54,-89,39
1069,1780262103263,0,1,74
1070,1780262103347,-100,-43,28
1071,1780262104380,66,11,73
1072,1780262104914,62,-45,59
1073,1780262105164,176,-56,-27
1074,1780262107547,-86,-22,93
1075,1780262107797,-33,72,-69
1076,1780262108463,39,222,-283
1077,1780262109897,-141,-79,140
1078,1780262111180,26,-283,376
1079,1780262111964,119,-274,290
1080,1780262112296,-163,-93,257
1081,1780262112413,-52,-89,88
1082,1780262112779,243,0,0
1083,1780262113980,-3,-199,280
1084,1780262114031,9,-210,251
1085,1780262115597,93,-133,158
1086,1780262115681,-86,-191,255
1087,1780262116130,-108,-162,235
1088,1780262116163,51,-197,244
1089,1780262116697,47,-158,213
1090,1780262116946,30,-198,226
1091,1780262117079,-175,-144,194
1092,1780262117362,14,-81,183
1093,1780262118896,-123,-104,270
1094,1780262119629,4,-161,199
1095,1780262119764,11,-165,180
1096,1780262120163,18,-77,99
1097,1780262120246,18,-71,74
1098,1780262122813,4,-5,2
1099,1780262123379,2,-18,21
1100,1780262124163,5,-22,15
1101,1780262124464,8,-20,18
1102,1780262124781,9,-17,7
1103,1780262125162,14,-16,0
1104,1780262126062,8,-13,-1
1105,1780262126431,5,-8,-1
1106,1780262126929,6,-10,1
1107,1780262127012,12,-12,1
1108,1780262127463,4,-10,-2
1109,1780262127879,5,-10,1
1110,1780262128330,6,-10,-2
1111,1780262130112,9,-11,-1
1112,1780262130146,7,-10,0
1113,1780262130395,8,-9,-1
1114,1780262131261,7,-9,-1
1115,1780262131545,5,-9,0
1116,1780262132745,6,-11,-2
1117,1780262132911,5,-10,-1
1118,1780262133413,4,-9,-1
1119,1780262133494,7,-11,-1
1120,1780262134396,5,-10,0
1121,1780262134561,7,-11,-1
1122,1780262134779,6,-9,-1
1123,1780262135595,5,-1,-8
1124,1780262137212,-20,15,-17
1125,1780262137328,-23,4,-15
1126,1780262138561,2,3,-14
1127,1780262138644,11,-2,-15
1128,1780262139012,2,-2,-25
1129,1780262139927,18,-13,-11
1130,1780262140461,1,-7,0
1131,1780262140578,8,-9,4
1132,1780262141745,4,-2,-5
1133,1780262142861,4,10,-38
1134,1780262143395,-11,36,-66
1135,1780262146110,12,19,-35
1136,1780262147094,11,36,-63
1137,1780262147479,-7,76,-111
1138,1780262147844,-7,129,-132
1139,1780262148429,-60,116,-112
1140,1780262148496,67,53,-112
1141,1780262148795,13,86,-117
1142,1780262150161,4,22,-50
1143,1780262150311,9,29,-61
1144,1780262150694,-10,24,-47
1145,1780262150847,-6,12,-49
1146,1780262151395,14,-12,6
1147,1780262153912,8,-23,11
1148,1780262153944,4,-17,10
1149,1780262157043,7,-47,48
1150,1780262157210,-4,-30,39
1151,1780262157577,-11,-59,82
1152,1780262157861,27,-71,86
1153,1780262158444,-10,-64,81
1154,1780262160094,38,-102,127
1155,1780262160128,26,-118,107
1156,1780262162944,7,-6,-11
1157,1780262163360,30,-29,-5
1158,1780262163427,-8,-1,3
1159,1780262163593,0,-29,20
1160,1780262163977,13,-39,35
1161,1780262164293,10,-37,32
1162,1780262164760,31,-46,36
1163,1780262166078,4,-39,40
1164,1780262166409,-35,-18,55
1165,1780262166977,7,4,-2
1166,1780262167226,21,2,-5
1167,1780262167427,16,-6,-2
1168,1780262167844,26,-15,10
1169,1780262168759,-9,39,-51
1170,1780262169043,-9,27,-43
1171,1780262171110,0,-8,3
1172,1780262171428,3,-9,0
1173,1780262171893,9,-6,5
1174,1780262173743,16,-10,3
1175,1780262174027,12,-11,0
1176,1780262174326,-12,-3,1
1177,1780262174576,8,-8,-2
1178,1780262174693,2,-10,1
1179,1780262175559,4,-4,-9
1180,1780262175842,2,-1,-10
1181,1780262178076,27,-17,-4
1182,1780262181092,6,-10,-1
1183,1780262182042,6,-9,-1
1184,1780262182125,6,-10,-1
1185,1780262182359,7,-10,-1
1186,1780262182992,7,-10,-1
1187,1780262183559,6,-11,-1
1188,1780262183642,7,-9,-1
1189,1780262185009,1,-11,-5
1190,1780262186158,6,-10,-2
1191,1780262186525,6,-10,-1
1192,1780262186943,6,-10,-2
1193,1780262187108,6,-11,-1
1194,1780262187475,7,-11,-1
1195,1780262187808,4,-7,-1
1196,1780262188258,7,-9,-2
1197,1780262188391,6,-10,-1
1198,1780262188675,6,-10,-1
1199,1780262188875,5,-10,-1
1200,1780262189208,5,-10,0
1201,1780262189343,5,-10,-1
1202,1780262190242,8,-8,0
1203,1780262190408,5,-10,-1
1204,1780262190859,4,-8,-2
1205,1780262191808,6,-11,-1
1206,1780262192508,-1,0,0
1207,1780262282069,6,-11,-1
1208,1780262282069,6,-10,-1
1209,1780262282069,5,-9,-1
1210,1780262282069,6,-11,-1
1211,1780262282069,5,-10,-2
1212,1780262282069,6,-10,-1
1213,1780262282069,5,-8,0
1214,1780262282070,7,-10,0
1215,1780262282170,-113,25,123
1216,1780262282719,9,14,-71
1217,1780262282837,-51,13,-11
1218,1780262283253,-108,58,-57
1219,1780262283420,-72,76,-46
1220,1780262283586,24,-81,10
1221,1780262283986,13,30,-2
1222,1780262285554,215,3,5
