index,date,CEL_1,CEL_2,CEL_3,CEL_4,1,2,3,4
0,1765223566377,3.29,3.3,3.29,3.26,0,0,0,0
1,1765223566594,3.29,3.3,3.3,3.26,0,0,0,0
2,1765223568177,3.29,3.29,3.28,3.26,0,0,0,0
3,1765223568293,3.29,3.3,3.28,3.26,0,0,0,0
4,1765223569864,3.29,3.3,3.28,3.26,0,0,0,0
5,1765223571376,3.29,3.29,3.27,3.25,0,0,0,0
6,1765223571512,3.29,3.27,3.25,3.23,0,0,0,0
7,1765223573128,3.28,3.25,3.15,3.19,0,0,0,0
8,1765223574761,3.26,3.23,3.08,3.16,0,0,0,0
9,1765223576377,3.27,3.25,3.16,3.19,0,0,0,0
10,1765223576543,3.28,3.26,3.2,3.21,0,0,0,0
11,1765223578043,3.28,3.27,3.23,3.23,0,0,0,0
12,1765223579627,3.29,3.3,3.29,3.26,0,0,0,0
13,1765223579810,3.29,3.3,3.29,3.26,0,0,0,0
14,1765223581310,3.27,3.24,3.12,3.18,0,0,0,0
15,1765223583094,3.26,3.22,3.08,3.15,0,0,0,0
16,1765223584577,3.29,3.3,3.29,3.26,0,0,0,0
17,1765223584760,3.29,3.3,3.29,3.26,0,0,0,0
18,1765223586344,3.27,3.24,3.11,3.17,0,0,0,0
19,1765223588044,3.28,3.27,3.21,3.21,0,0,0,0
20,1765223589628,3.27,3.25,3.17,3.2,0,0,0,0
21,1765223589777,3.27,3.25,3.16,3.19,0,0,0,0
22,1765223591327,3.25,3.2,3.02,3.13,0,0,0,0
23,1765223593076,3.27,3.26,3.18,3.2,0,0,0,0
24,1765223594860,3.29,3.29,3.29,3.26,0,0,0,0
25,1765223596444,3.25,3.2,3.02,3.13,0,0,0,0
26,1765223596593,3.28,3.29,3.29,3.25,0,0,0,0
27,1765223598293,3.29,3.3,3.29,3.26,0,0,0,0
28,1765223598494,3.29,3.3,3.29,3.26,0,0,0,0
29,1765223600077,3.29,3.29,3.28,3.25,0,0,0,0
30,1765223600276,3.28,3.27,3.23,3.22,0,0,0,0
31,1765223601928,3.28,3.26,3.19,3.21,0,0,0,0
32,1765223601928,3.23,3.25,3.04,3.07,0,0,0,0
33,1765223602029,3.28,3.26,3.19,3.21,0,0,0,0
34,1765223603544,3.28,3.26,3.2,3.21,0,0,0,0
35,1765223605143,3.28,3.27,3.21,3.21,0,0,0,0
36,1765223605277,3.28,3.26,3.2,3.21,0,0,0,0
37,1765223606810,3.27,3.26,3.19,3.21,0,0,0,0
38,1765223608594,3.27,3.26,3.19,3.21,0,0,0,0
39,1765223610126,3.27,3.26,3.18,3.2,0,0,0,0
40,1765223610310,3.27,3.26,3.18,3.2,0,0,0,0
41,1765223611860,3.29,3.29,3.29,3.26,0,0,0,0
42,1765223613643,3.29,3.3,3.29,3.26,0,0,0,0
43,1765223615343,3.29,3.3,3.3,3.26,0,0,0,0
44,1765223616927,3.29,3.3,3.3,3.26,0,0,0,0
45,1765223617127,3.29,3.3,3.3,3.19,0,0,0,0
46,1765223618626,3.29,3.3,3.3,3.26,0,0,0,0
47,1765223620410,3.29,3.3,3.3,3.27,0,0,0,0
48,1765223621944,3.3,3.3,3.3,3.27,0,0,0,0
49,1765223622094,3.3,3.3,3.3,3.27,0,0,0,0
50,1765223623742,3.3,3.3,3.3,3.27,0,0,0,0
51,1765223625444,3.3,3.3,3.3,3.27,0,0,0,0
52,1765223627243,3.3,3.31,3.3,3.27,0,0,0,0
53,1765223629060,3.3,3.31,3.3,3.27,0,0,0,0
54,1765224048837,3.32,3.32,3.32,3.3,0,0,0,0
55,1765224050388,3.32,3.32,3.32,3.3,0,0,0,0
56,1765224050570,3.32,3.32,3.32,3.3,0,0,0,0
57,1765224052204,3.32,3.32,3.32,3.3,0,0,0,0
58,1765224052371,3.32,3.32,3.32,3.3,0,0,0,0
59,1765224053969,3.32,3.32,3.32,3.3,0,0,0,0
60,1765224054187,3.32,3.32,3.32,3.3,0,0,0,0
61,1765224055887,3.32,3.32,3.32,3.3,0,0,0,0
62,1765224056054,3.32,3.32,3.32,3.3,0,0,0,0
63,1765224057704,3.32,3.32,3.32,3.3,0,0,0,0
64,1765224057904,3.32,3.32,3.32,3.3,0,0,0,0
65,1765224059737,3.32,3.32,3.32,3.3,0,0,0,0
66,1765224061621,3.32,3.32,3.32,3.3,0,0,0,0
67,1765224063170,3.32,3.32,3.32,3.3,0,0,0,0
68,1765224063321,3.32,3.32,3.32,3.3,0,0,0,0
69,1765224065004,3.32,3.32,3.32,3.3,0,0,0,0
70,1765224065170,3.32,3.32,3.32,3.3,0,0,0,0
71,1765224066702,3.32,3.32,3.32,3.3,0,0,0,0
72,1765224068504,3.32,3.32,3.32,3.3,0,0,0,0
73,1765224070221,3.31,3.31,3.28,3.28,0,0,0,0
74,1765224071820,3.28,3.23,3.08,3.17,0,0,0,0
75,1765224071970,3.21,3.13,2.75,2.97,0,0,0,0
76,1765224073521,3.29,3.3,3.29,3.27,0,0,0,0
77,1765224075287,3.3,3.31,3.3,3.29,0,0,0,0
78,1765224076837,3.3,3.31,3.31,3.29,0,0,0,0
79,1765224077019,3.3,3.31,3.31,3.29,0,0,0,0
80,1765224078604,3.31,3.31,3.31,3.29,0,0,0,0
81,1765224078770,3.31,3.31,3.31,3.29,0,0,0,0
82,1765224080354,3.31,3.32,3.31,3.29,0,0,0,0
83,1765224082104,3.31,3.32,3.31,3.29,0,0,0,0
84,1765224083903,3.31,3.32,3.31,3.3,0,0,0,0
85,1765224085503,3.31,3.32,3.31,3.3,0,0,0,0
86,1765224085654,3.31,3.32,3.31,3.3,0,0,0,0
87,1765224087337,3.31,3.32,3.31,3.3,0,0,0,0
88,1765224087554,3.31,3.32,3.31,3.3,0,0,0,0
89,1765224089121,3.31,3.32,3.32,3.3,0,0,0,0
90,1765224089321,3.31,3.32,3.32,3.3,0,0,0,0
91,1765224091204,3.31,3.32,3.32,3.3,0,0,0,0
92,1765224093037,3.31,3.32,3.32,3.3,0,0,0,0
93,1765224094837,3.31,3.32,3.32,3.3,0,0,0,0
94,1765224096470,3.31,3.32,3.32,3.3,0,0,0,0
95,1765224096653,3.31,3.32,3.32,3.3,0,0,0,0
96,1765224098220,3.31,3.32,3.32,3.3,0,0,0,0
97,1765224100003,3.31,3.32,3.32,3.3,0,0,0,0
98,1765224101703,3.31,3.32,3.32,3.3,0,0,0,0
99,1765224103521,3.31,3.32,3.32,3.3,0,0,0,0
100,1765224105070,3.31,3.32,3.32,3.3,0,0,0,0
101,1765224105238,3.31,3.32,3.32,3.3,0,0,0,0
102,1765224106886,3.31,3.32,3.32,3.3,0,0,0,0
103,1765224108603,3.31,3.32,3.32,3.3,0,0,0,0
104,1765224110370,3.31,3.32,3.32,3.3,0,0,0,0
105,1765224111904,3.31,3.32,3.32,3.3,0,0,0,0
106,1765224112104,3.31,3.32,3.32,3.3,0,0,0,0
107,1765224152103,3.32,3.32,3.32,3.31,0,0,0,0
108,1765224153602,3.32,3.32,3.32,3.31,0,0,0,0
109,1765224155419,3.32,3.32,3.32,3.31,0,0,0,0
110,1765224157119,3.32,3.32,3.32,3.31,0,0,0,0
111,1765224158952,3.32,3.32,3.32,3.31,0,0,0,0
112,1765224160503,3.32,3.32,3.32,3.31,0,0,0,0
113,1765224160720,3.32,3.32,3.32,3.3,0,0,0,0
114,1765224162585,3.32,3.32,3.32,3.31,0,0,0,0
115,1765224164419,3.32,3.32,3.32,3.31,0,0,0,0
116,1765224166219,3.32,3.32,3.32,3.31,0,0,0,0
117,1765224168136,3.32,3.32,3.32,3.31,0,0,0,0
118,1765224169902,3.32,3.32,3.32,3.31,0,0,0,0
119,1765224171686,3.32,3.32,3.32,3.31,0,0,0,0
120,1765224173253,3.32,3.32,3.32,3.31,0,0,0,0
121,1765224173419,3.32,3.32,3.32,3.31,0,0,0,0
122,1765224175036,3.32,3.32,3.32,3.31,0,0,0,0
123,1765224176770,3.32,3.32,3.32,3.31,0,0,0,0
124,1765224178519,3.32,3.32,3.32,3.31,0,0,0,0
125,1765224180102,3.32,3.32,3.32,3.31,0,0,0,0
126,1765224180269,3.32,3.32,3.32,3.31,0,0,0,0
127,1765224181803,3.32,3.32,3.32,3.31,0,0,0,0
128,1765224183586,3.32,3.32,3.32,3.31,0,0,0,0
129,1765224185119,3.32,3.32,3.32,3.31,0,0,0,0
130,1765224185286,3.32,3.32,3.32,3.31,0,0,0,0
131,1765224186919,3.31,3.31,3.29,3.29,0,0,0,0
132,1765224188586,3.31,3.3,3.27,3.28,0,0,0,0
133,1765224190186,3.31,3.3,3.27,3.28,0,0,0,0
134,1765224190353,3.31,3.3,3.27,3.28,0,0,0,0
135,1765224191903,3.31,3.3,3.27,3.28,0,0,0,0
136,1765224192086,3.31,3.3,3.27,3.27,0,0,0,0
137,1765224193653,3.3,3.3,3.26,3.27,0,0,0,0
138,1765224195370,3.3,3.28,3.21,3.24,0,0,0,0
139,1765224197202,3.31,3.32,3.31,3.3,0,0,0,0
140,1765224198836,3.31,3.32,3.31,3.3,0,0,0,0
141,1765224199035,3.31,3.32,3.31,3.3,0,0,0,0
142,1765224200635,3.28,3.26,3.14,3.2,0,0,0,0
143,1765224200752,3.28,3.25,3.13,3.19,0,0,0,0
144,1765224202418,3.27,3.24,3.12,3.17,0,0,0,0
