index,date,CEL_1,CEL_2,CEL_3,CEL_4,1,2,3,4
0,1765895323987,3.34,3.35,3.35,3.33,0,0,0,0
1,1765895324086,3.34,3.35,3.35,3.33,0,0,0,0
2,1765895324170,3.34,3.35,3.35,3.33,0,0,0,0
3,1765895324253,3.34,3.35,3.35,3.33,0,0,0,0
4,1765895324353,3.34,3.35,3.35,3.33,0,0,0,0
5,1765895324486,3.34,3.35,3.35,3.33,0,0,0,0
6,1765895324585,3.34,3.35,3.35,3.33,0,0,0,0
7,1765895324669,3.34,3.35,3.35,3.33,0,0,0,0
8,1765895324768,3.34,3.35,3.35,3.33,0,0,0,0
9,1765895324853,3.34,3.35,3.35,3.33,0,0,0,0
10,1765895324985,3.34,3.35,3.35,3.33,0,0,0,0
11,1765895325102,3.34,3.35,3.35,3.33,0,0,0,0
12,1765895325168,3.34,3.35,3.35,3.33,0,0,0,0
13,1765895325268,3.34,3.35,3.35,3.33,0,0,0,0
14,1765895325352,3.34,3.35,3.35,3.33,0,0,0,0
15,1765895325401,3.34,3.35,3.35,3.33,0,0,0,0
16,1765895325501,3.34,3.35,3.35,3.33,0,0,0,0
17,1765895325617,3.34,3.35,3.35,3.33,0,0,0,0
18,1765895325634,3.34,3.35,3.35,3.33,0,0,0,0
19,1765895325717,3.34,3.35,3.35,3.33,0,0,0,0
20,1765895325818,3.34,3.35,3.35,3.33,0,0,0,0
21,1765895325901,3.34,3.35,3.35,3.33,0,0,0,0
22,1765895326001,3.34,3.35,3.35,3.33,0,0,0,0
23,1765895326150,3.34,3.35,3.35,3.33,0,0,0,0
24,1765895326234,3.34,3.35,3.35,3.33,0,0,0,0
25,1765895326334,3.34,3.35,3.35,3.33,0,0,0,0
26,1765895326434,3.34,3.35,3.35,3.33,0,0,0,0
27,1765895326517,3.34,3.35,3.35,3.33,0,0,0,0
28,1765895326600,3.34,3.35,3.35,3.33,0,0,0,0
29,1765895326684,3.34,3.35,3.35,3.33,0,0,0,0
30,1765895326833,3.34,3.35,3.35,3.33,0,0,0,0
31,1765895326951,3.34,3.35,3.35,3.33,0,0,0,0
32,1765895327116,3.34,3.35,3.35,3.33,0,0,0,0
33,1765895327200,3.34,3.35,3.35,3.33,0,0,0,0
34,1765895327349,3.34,3.35,3.35,3.33,0,0,0,0
35,1765895460387,3.34,3.35,3.35,3.33,0,0,0,0
36,1765895460471,3.34,3.35,3.35,3.33,0,0,0,0
37,1765895460537,3.34,3.35,3.35,3.33,0,0,0,0
38,1765895460720,3.34,3.35,3.35,3.33,0,0,0,0
39,1765895460854,3.34,3.35,3.35,3.33,0,0,0,0
40,1765895460936,3.34,3.35,3.35,3.33,0,0,0,0
41,1765895461036,3.34,3.35,3.35,3.33,0,0,0,0
42,1765895461153,3.34,3.35,3.35,3.33,0,0,0,0
43,1765895461320,3.34,3.35,3.35,3.33,0,0,0,0
44,1765895461452,3.34,3.35,3.35,3.33,0,0,0,0
45,1765895461552,3.34,3.35,3.35,3.33,0,0,0,0
46,1765895461619,3.34,3.35,3.35,3.33,0,0,0,0
47,1765895461736,3.34,3.35,3.35,3.33,0,0,0,0
48,1765895461935,3.34,3.35,3.35,3.33,0,0,0,0
49,1765895462003,3.34,3.35,3.35,3.33,0,0,0,0
50,1765895462102,3.34,3.35,3.35,3.33,0,0,0,0
51,1765895462219,3.34,3.35,3.35,3.33,0,0,0,0
52,1765895462453,3.34,3.35,3.35,3.33,0,0,0,0
53,1765895462569,3.34,3.35,3.35,3.33,0,0,0,0
54,1765895462669,3.34,3.35,3.35,3.33,0,0,0,0
55,1765895462736,3.34,3.35,3.35,3.33,0,0,0,0
56,1765895462885,3.34,3.35,3.35,3.33,0,0,0,0
57,1765895462951,3.34,3.35,3.35,3.33,0,0,0,0
58,1765895463068,3.34,3.35,3.35,3.33,0,0,0,0
59,1765895463084,3.34,3.35,3.35,3.33,0,0,0,0
60,1765895463168,3.34,3.35,3.35,3.33,0,0,0,0
61,1765895463401,3.34,3.35,3.35,3.33,0,0,0,0
62,1765895463551,3.34,3.35,3.35,3.33,0,0,0,0
63,1765895463650,3.34,3.35,3.35,3.33,0,0,0,0
64,1765895463753,3.34,3.35,3.35,3.33,0,0,0,0
65,1765895463901,3.34,3.35,3.35,3.33,0,0,0,0
66,1765895464067,3.34,3.35,3.35,3.33,0,0,0,0
67,1765895464200,3.34,3.35,3.35,3.33,0,0,0,0
68,1765895464284,3.34,3.35,3.35,3.33,0,0,0,0
69,1765895464400,3.34,3.35,3.35,3.33,0,0,0,0
70,1765895464517,3.34,3.35,3.35,3.33,0,0,0,0
71,1765895464584,3.34,3.35,3.35,3.33,0,0,0,0
72,1765895464800,3.34,3.35,3.35,3.33,0,0,0,0
73,1765895464883,3.34,3.35,3.35,3.33,0,0,0,0
74,1765895464934,3.34,3.35,3.35,3.33,0,0,0,0
75,1765895465050,3.34,3.35,3.35,3.33,0,0,0,0
76,1765895465216,3.34,3.35,3.35,3.33,0,0,0,0
77,1765895465299,3.34,3.35,3.35,3.33,0,0,0,0
78,1765895465399,3.34,3.35,3.35,3.33,0,0,0,0
79,1765895465516,3.34,3.35,3.35,3.33,0,0,0,0
80,1765895465649,3.34,3.35,3.35,3.33,0,0,0,0
81,1765895465751,3.34,3.35,3.35,3.33,0,0,0,0
82,1765895465849,3.34,3.35,3.35,3.33,0,0,0,0
83,1765895465932,3.34,3.35,3.35,3.33,0,0,0,0
84,1765895466099,3.34,3.35,3.35,3.33,0,0,0,0
85,1765895466199,3.34,3.35,3.35,3.33,0,0,0,0
86,1765895466249,3.34,3.35,3.35,3.33,0,0,0,0
87,1765895466366,3.34,3.35,3.35,3.33,0,0,0,0
88,1765895466398,3.34,3.35,3.35,3.33,0,0,0,0
89,1765895466498,3.34,3.35,3.35,3.33,0,0,0,0
90,1765895466581,3.34,3.35,3.35,3.33,0,0,0,0
91,1765895466731,3.34,3.35,3.35,3.33,0,0,0,0
92,1765895466798,3.34,3.35,3.35,3.33,0,0,0,0
93,1765895466999,3.34,3.35,3.35,3.33,0,0,0,0
94,1765895467098,3.34,3.35,3.35,3.33,0,0,0,0
95,1765895467248,3.34,3.35,3.35,3.33,0,0,0,0
96,1765895467299,3.34,3.35,3.35,3.33,0,0,0,0
97,1765895467432,3.34,3.35,3.35,3.33,0,0,0,0
98,1765895467515,3.34,3.35,3.35,3.33,0,0,0,0
99,1765895467614,3.34,3.35,3.35,3.33,0,0,0,0
100,1765895467782,3.34,3.35,3.35,3.33,0,0,0,0
101,1765895467914,3.34,3.35,3.35,3.33,0,0,0,0
102,1765895468047,3.34,3.35,3.35,3.33,0,0,0,0
103,1765895468147,3.34,3.35,3.35,3.33,0,0,0,0
104,1765895468281,3.34,3.35,3.35,3.33,0,0,0,0
105,1765895468396,3.34,3.35,3.35,3.33,0,0,0,0
106,1765895468463,3.34,3.35,3.35,3.33,0,0,0,0
