index,date,TEMPERATURE,1,2,3,4,5,6,7
0,1765220698582,1351,0,0,0,0,0,0,0
1,1765220698665,1345,0,0,0,0,0,0,0
2,1765220698882,1345,0,0,0,0,0,0,0
3,1765220698965,1351,0,0,0,0,0,0,0
4,1765220699232,1353,0,0,0,0,0,0,0
5,1765220699315,1346,0,0,0,0,0,0,0
6,1765220699534,1361,0,0,0,0,0,0,0
7,1765220699632,1349,0,0,0,0,0,0,0
8,1765220699882,1359,0,0,0,0,0,0,0
9,1765220699948,1339,0,0,0,0,0,0,0
10,1765220700149,1351,0,0,0,0,0,0,0
11,1765220700231,1347,0,0,0,0,0,0,0
12,1765220700515,1349,0,0,0,0,0,0,0
13,1765220700582,1347,0,0,0,0,0,0,0
14,1765220700799,1347,0,0,0,0,0,0,0
15,1765220700882,1337,0,0,0,0,0,0,0
16,1765220701148,1353,0,0,0,0,0,0,0
17,1765220701300,1351,0,0,0,0,0,0,0
18,1765220701448,1345,0,0,0,0,0,0,0
19,1765220701615,1359,0,0,0,0,0,0,0
20,1765220701782,1347,0,0,0,0,0,0,0
21,1765220701965,1343,0,0,0,0,0,0,0
22,1765220702065,1347,0,0,0,0,0,0,0
23,1765220702298,1347,0,0,0,0,0,0,0
24,1765220702382,1361,0,0,0,0,0,0,0
25,1765220702632,1353,0,0,0,0,0,0,0
26,1765220702698,1353,0,0,0,0,0,0,0
27,1765220702915,1353,0,0,0,0,0,0,0
28,1765220703065,1351,0,0,0,0,0,0,0
29,1765220703232,1347,0,0,0,0,0,0,0
30,1765220703399,1345,0,0,0,0,0,0,0
31,1765220703549,1341,0,0,0,0,0,0,0
32,1765220703765,1337,0,0,0,0,0,0,0
33,1765220703848,1357,0,0,0,0,0,0,0
34,1765220703865,1345,0,0,0,0,0,0,0
35,1765220704099,1343,0,0,0,0,0,0,0
36,1765220704182,1351,0,0,0,0,0,0,0
37,1765220704398,1351,0,0,0,0,0,0,0
38,1765220704532,1363,0,0,0,0,0,0,0
39,1765220704716,1345,0,0,0,0,0,0,0
40,1765220704882,1345,0,0,0,0,0,0,0
41,1765220705015,1339,0,0,0,0,0,0,0
42,1765220705231,1355,0,0,0,0,0,0,0
43,1765220705332,1351,0,0,0,0,0,0,0
44,1765220705564,1345,0,0,0,0,0,0,0
45,1765220705648,1347,0,0,0,0,0,0,0
46,1765220705865,1349,0,0,0,0,0,0,0
47,1765220706015,1343,0,0,0,0,0,0,0
48,1765220706182,1355,0,0,0,0,0,0,0
49,1765220706349,1353,0,0,0,0,0,0,0
50,1765220706482,1353,0,0,0,0,0,0,0
51,1765220706732,1343,0,0,0,0,0,0,0
52,1765220706815,1353,0,0,0,0,0,0,0
53,1765220707048,1351,0,0,0,0,0,0,0
54,1765220707148,1353,0,0,0,0,0,0,0
55,1765220707365,1351,0,0,0,0,0,0,0
56,1765220707498,1351,0,0,0,0,0,0,0
57,1765220707665,1365,0,0,0,0,0,0,0
58,1765220707832,1359,0,0,0,0,0,0,0
59,1765220707965,1363,0,0,0,0,0,0,0
60,1765220708198,1353,0,0,0,0,0,0,0
61,1765220708282,1353,0,0,0,0,0,0,0
62,1765220708515,1349,0,0,0,0,0,0,0
63,1765220708599,1349,0,0,0,0,0,0,0
64,1765220708849,1349,0,0,0,0,0,0,0
65,1765220708949,1349,0,0,0,0,0,0,0
66,1765220709132,1347,0,0,0,0,0,0,0
67,1765220709298,1355,0,0,0,0,0,0,0
68,1765220709431,1351,0,0,0,0,0,0,0
69,1765220709449,1345,0,0,0,0,0,0,0
70,1765220709681,1355,0,0,0,0,0,0,0
71,1765220709765,1349,0,0,0,0,0,0,0
72,1765220709998,1349,0,0,0,0,0,0,0
73,1765220710098,1347,0,0,0,0,0,0,0
74,1765220710317,1361,0,0,0,0,0,0,0
75,1765220710415,1355,0,0,0,0,0,0,0
76,1765220710615,1363,0,0,0,0,0,0,0
77,1765220710782,1353,0,0,0,0,0,0,0
78,1765220710932,1345,0,0,0,0,0,0,0
79,1765220711116,1359,0,0,0,0,0,0,0
80,1765220711230,1355,0,0,0,0,0,0,0
81,1765220711465,1368,0,0,0,0,0,0,0
82,1765220711549,1355,0,0,0,0,0,0,0
83,1765220711799,1349,0,0,0,0,0,0,0
84,1765220711898,1351,0,0,0,0,0,0,0
