index,date,INVERSOR_STATE,FAILURE,ALARM,1,2,3,4,5
0,1765820036822,0,0,0,0,0,0,0,0
1,1765820037021,0,0,0,0,0,0,0,0
2,1765820037305,0,0,0,0,0,0,0,0
3,1765820037571,0,0,0,0,0,0,0,0
4,1765820037856,0,0,0,0,0,0,0,0
5,1765820038405,0,0,0,0,0,0,0,0
6,1765820038888,0,0,0,0,0,0,0,0
7,1765820039222,0,0,0,0,0,0,0,0
8,1765820039389,0,0,0,0,0,0,0,0
9,1765820039722,0,0,0,0,0,0,0,0
10,1765820039906,0,0,0,0,0,0,0,0
11,1765820040205,0,0,0,0,0,0,0,0
12,1765820040388,0,0,0,0,0,0,0,0
13,1765820040755,0,0,0,0,0,0,0,0
14,1765820040938,0,0,0,0,0,0,0,0
15,1765820041239,0,0,0,0,0,0,0,0
16,1765820041705,0,0,0,0,0,0,0,0
17,1765820042270,0,0,0,0,0,0,0,0
18,1765820042571,0,0,0,0,0,0,0,0
19,1765820042737,0,0,0,0,0,0,0,0
20,1765820043122,0,0,0,0,0,0,0,0
21,1765820043272,0,0,0,0,0,0,0,0
22,1765820043588,0,0,0,0,0,0,0,0
23,1765820044071,0,0,0,0,0,0,0,0
24,1765820044621,0,0,0,0,0,0,0,0
25,1765820044904,0,0,0,0,0,0,0,0
26,1765820045089,0,0,0,0,0,0,0,0
27,1765820045905,0,0,0,0,0,0,0,0
28,1765820046356,0,0,0,0,0,0,0,0
29,1765820046704,0,0,0,0,0,0,0,0
30,1765820046922,0,0,0,0,0,0,0,0
31,1765820047205,0,0,0,0,0,0,0,0
32,1765820047388,0,0,0,0,0,0,0,0
33,1765820047748,0,0,0,0,0,0,0,0
34,1765820048206,0,0,0,0,0,0,0,0
35,1765820048687,0,0,0,0,0,0,0,0
36,1765820049038,0,0,0,0,0,0,0,0
37,1765820049223,0,0,0,0,0,0,0,0
38,1765820049505,0,0,0,0,0,0,0,0
39,1765820049722,0,0,0,0,0,0,0,0
40,1765820050005,0,0,0,0,0,0,0,0
41,1765820050205,0,0,0,0,0,0,0,0
42,1765820050555,0,0,0,0,0,0,0,0
43,1765820050738,0,0,0,0,0,0,0,0
44,1765820051022,0,0,0,0,0,0,0,0
45,1765820051522,0,0,0,0,0,0,0,0
46,1765820051855,0,0,0,0,0,0,0,0
47,1765820052071,0,0,0,0,0,0,0,0
48,1765820052356,0,0,0,0,0,0,0,0
49,1765820052556,0,0,0,0,0,0,0,0
50,1765820052922,0,0,0,0,0,0,0,0
51,1765820053072,0,0,0,0,0,0,0,0
52,1765820053372,0,0,0,0,0,0,0,0
53,1765820053855,0,0,0,0,0,0,0,0
54,1765820054422,0,0,0,0,0,0,0,0
55,1765820054705,0,0,0,0,0,0,0,0
56,1765820054905,0,0,0,0,0,0,0,0
57,1765820055238,0,0,0,0,0,0,0,0
58,1765820055371,0,0,0,0,0,0,0,0
59,1765820055738,0,0,0,0,0,0,0,0
60,1765820055921,0,0,0,0,0,0,0,0
61,1765820056222,0,0,0,0,0,0,0,0
62,1765820056756,0,0,0,0,0,0,0,0
63,1765820057222,0,0,0,0,0,0,0,0
