index,date,SLACE_1,SLAVE_2,SLAVE_3,SLAVE_4,1,2,3,4
91,1765823981071,0,0,0,0,0,0,0,0
92,1765823981571,0,0,0,0,0,0,0,0
93,1765823981788,0,0,0,0,0,0,0,0
94,1765823981854,0,0,0,0,0,0,0,0
95,1765823982505,0,0,0,0,0,0,0,0
96,1765823982788,0,0,0,0,0,0,0,0
97,1765823983738,0,0,0,0,0,0,0,0
98,1765823983972,0,0,0,0,0,0,0,0
99,1765823984171,0,0,0,0,0,0,0,0
100,1765823984488,0,0,0,0,0,0,0,0
101,1765823985021,0,0,0,0,0,0,0,0
102,1765823985720,0,0,0,0,0,0,0,0
103,1765823986671,0,0,0,0,0,0,0,0
104,1765823987020,0,0,0,0,0,0,0,0
105,1765823987304,0,0,0,0,0,0,0,0
106,1765823987821,0,0,0,0,0,0,0,0
107,1765823988038,0,0,0,0,0,0,0,0
108,1765823988721,0,0,0,0,0,0,0,0
109,1765823989605,0,0,0,0,0,0,0,0
110,1765823989755,0,0,0,0,0,0,0,0
111,1765823990987,0,0,0,0,0,0,0,0
112,1765823991471,0,0,0,0,0,0,0,0
113,1765823991855,0,0,0,0,0,0,0,0
114,1765823992171,0,0,0,0,0,0,0,0
115,1765823992372,0,0,0,0,0,0,0,0
116,1765823993054,0,0,0,0,0,0,0,0
117,1765823993254,0,0,0,0,0,0,0,0
118,1765823994153,0,0,0,0,0,0,0,0
119,1765823994871,0,0,0,0,0,0,0,0
120,1765823995754,0,0,0,0,0,0,0,0
121,1765823995938,0,0,0,0,0,0,0,0
122,1765823996888,0,0,0,0,0,0,0,0
123,1765823997371,0,0,0,0,0,0,0,0
124,1765823997921,0,0,0,0,0,0,0,0
125,1765823998721,0,0,0,0,0,0,0,0
126,1765823999187,0,0,0,0,0,0,0,0
127,1765823999388,0,0,0,0,0,0,0,0
128,1765824000087,0,0,0,0,0,0,0,0
129,1765824000971,0,0,0,0,0,0,0,0
130,1765824001121,0,0,0,0,0,0,0,0
131,1765824002554,0,0,0,0,0,0,0,0
132,1765824004004,0,0,0,0,0,0,0,0
133,1765824004123,0,0,0,0,0,0,0,0
134,1765824004838,0,0,0,0,0,0,0,0
135,1765824005704,0,0,0,0,0,0,0,0
136,1765824005837,0,0,0,0,0,0,0,0
137,1765824006373,0,0,0,0,0,0,0,0
138,1765824165735,0,0,0,0,0,0,0,0
139,1765824165935,0,0,0,0,0,0,0,0
140,1765824166152,0,0,0,0,0,0,0,0
141,1765824166452,0,0,0,0,0,0,0,0
142,1765824167052,0,0,0,0,0,0,0,0
143,1765824167535,0,0,0,0,0,0,0,0
144,1765824167952,0,0,0,0,0,0,0,0
145,1765824168368,0,0,0,0,0,0,0,0
146,1765824168785,0,0,0,0,0,0,0,0
147,1765824169202,0,0,0,0,0,0,0,0
148,1765824169369,0,0,0,0,0,0,0,0
149,1765824169552,0,0,0,0,0,0,0,0
150,1765824170285,0,0,0,0,0,0,0,0
151,1765824171502,0,0,0,0,0,0,0,0
152,1765824172235,0,0,0,0,0,0,0,0
153,1765824174102,0,0,0,0,0,0,0,0
154,1765824175135,0,0,0,0,0,0,0,0
155,1765824176052,0,0,0,0,0,0,0,0
156,1765824176252,0,0,0,0,0,0,0,0
157,1765824176452,0,0,0,0,0,0,0,0
158,1765824176935,0,0,0,0,0,0,0,0
159,1765824177218,0,0,0,0,0,0,0,0
160,1765824178185,0,0,0,0,0,0,0,0
161,1765824179118,0,0,0,0,0,0,0,0
162,1765824179385,0,0,0,0,0,0,0,0
163,1765824179901,0,0,0,0,0,0,0,0
164,1765824180868,0,0,0,0,0,0,0,0
165,1765824181069,0,0,0,0,0,0,0,0
166,1765824181518,0,0,0,0,0,0,0,0
167,1765824182352,0,0,0,0,0,0,0,0
168,1765824183202,0,0,0,0,0,0,0,0
169,1765824184119,0,0,0,0,0,0,0,0
170,1765824184752,0,0,0,0,0,0,0,0
171,1765824184952,0,0,0,0,0,0,0,0
172,1765824185085,0,0,0,0,0,0,0,0
173,1765824185461,0,0,0,0,0,0,0,0
174,1765824185551,0,0,0,0,0,0,0,0
175,1765824186751,0,0,0,0,0,0,0,0
176,1765824186918,0,0,0,0,0,0,0,0
177,1765824187119,0,0,0,0,0,0,0,0
178,1765824187752,0,0,0,0,0,0,0,0
179,1765824187802,0,0,0,0,0,0,0,0
180,1765824188518,0,0,0,0,0,0,0,0
181,1765824189268,0,0,0,0,0,0,0,0
182,1765824190268,0,0,0,0,0,0,0,0
183,1765824190968,0,0,0,0,0,0,0,0
184,1765824191518,0,0,0,0,0,0,0,0
185,1765824191818,0,0,0,0,0,0,0,0
186,1765824192002,0,0,0,0,0,0,0,0
187,1765824192535,0,0,0,0,0,0,0,0
188,1765824192751,0,0,0,0,0,0,0,0
189,1765824192868,0,0,0,0,0,0,0,0
190,1765824193602,0,0,0,0,0,0,0,0
191,1765824193935,0,0,0,0,0,0,0,0
192,1765824194502,0,0,0,0,0,0,0,0
193,1765824195001,0,0,0,0,0,0,0,0
194,1765824196001,0,0,0,0,0,0,0,0
