index,date,SPEED_AVERAGE,STEERING_WHEEL,THROTTLE,BRAKE,1,2,3,4
0,1765820037205,0,0,0,0,0,0,0,0
1,1765820037488,0,0,0,0,0,0,0,0
2,1765820037723,0,0,0,0,0,0,0,0
3,1765820038289,0,0,0,0,0,0,0,0
4,1765820038571,0,0,0,0,0,0,0,0
5,1765820038755,0,0,0,0,0,0,0,0
6,1765820039071,0,0,0,0,0,0,0,0
7,1765820039589,0,0,0,0,0,0,0,0
8,1765820039805,0,0,0,0,0,0,0,0
9,1765820040071,0,0,0,0,0,0,0,0
10,1765820040639,0,0,0,0,0,0,0,0
11,1765820040921,0,0,0,0,0,0,0,0
12,1765820041105,0,0,0,0,0,0,0,0
13,1765820041390,0,0,0,0,0,0,0,0
14,1765820041605,0,0,0,0,0,0,0,0
15,1765820041955,0,0,0,0,0,0,0,0
16,1765820042155,0,0,0,0,0,0,0,0
17,1765820042437,0,0,0,0,0,0,0,0
18,1765820042955,0,0,0,0,0,0,0,0
19,1765820043488,0,0,0,0,0,0,0,0
20,1765820043755,0,0,0,0,0,0,0,0
21,1765820043955,0,0,0,0,0,0,0,0
22,1765820044305,0,0,0,0,0,0,0,0
23,1765820044504,0,0,0,0,0,0,0,0
24,1765820044771,0,0,0,0,0,0,0,0
25,1765820045255,0,0,0,0,0,0,0,0
26,1765820045771,0,0,0,0,0,0,0,0
27,1765820046055,0,0,0,0,0,0,0,0
28,1765820046256,0,0,0,0,0,0,0,0
29,1765820046605,0,0,0,0,0,0,0,0
30,1765820046753,0,0,0,0,0,0,0,0
31,1765820047072,0,0,0,0,0,0,0,0
32,1765820047539,0,0,0,0,0,0,0,0
33,1765820048088,0,0,0,0,0,0,0,0
34,1765820048372,0,0,0,0,0,0,0,0
35,1765820048556,0,0,0,0,0,0,0,0
36,1765820048905,0,0,0,0,0,0,0,0
37,1765820049405,0,0,0,0,0,0,0,0
38,1765820049605,0,0,0,0,0,0,0,0
39,1765820049872,0,0,0,0,0,0,0,0
40,1765820050438,0,0,0,0,0,0,0,0
41,1765820050905,0,0,0,0,0,0,0,0
42,1765820051189,0,0,0,0,0,0,0,0
43,1765820051372,0,0,0,0,0,0,0,0
44,1765820051739,0,0,0,0,0,0,0,0
45,1765820051939,0,0,0,0,0,0,0,0
46,1765820052239,0,0,0,0,0,0,0,0
47,1765820052754,0,0,0,0,0,0,0,0
48,1765820053255,0,0,0,0,0,0,0,0
49,1765820053555,0,0,0,0,0,0,0,0
50,1765820053739,0,0,0,0,0,0,0,0
51,1765820054105,0,0,0,0,0,0,0,0
52,1765820054304,0,0,0,0,0,0,0,0
53,1765820054588,0,0,0,0,0,0,0,0
