index,date,CELL1,CELL2,CELL3,CELL4
0,1782674148009,50,33,34,33
1,1782674149525,50,33,34,33
2,1782674151626,50,33,34,33
3,1782674158176,50,33,34,33
4,1782674160043,50,33,34,33
5,1782674169627,50,33,34,33
